Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 03/03  08:00:00,9.600000000000002,1.0,329.65436109759107,0.0,0.0,87.8293725333721,0.0,0.0,87.8293725333721,16.200000000000004,1.0,760.8587976976785,48.0,1.0,266.13999165493899,6.0,1.0,329.65436109759107,6.0,1.0,329.65436109759107,20.0,6433467.188765944,0.0 
 03/03  09:00:00,9.600000000000002,1.0,555.3156451325352,0.0,0.0,122.27404544761456,0.0,0.0,122.27404544761456,16.200000000000004,1.0,850.5459534897328,48.0,1.0,461.20243506102215,6.0,1.0,555.3156451325352,6.0,1.0,555.3156451325352,20.0,5709479.57888557,0.0 
 03/03  10:00:00,9.600000000000002,1.0,731.9278472006419,0.0,0.0,134.70836253318078,0.0,0.0,134.70836253318078,16.200000000000004,1.0,757.3222648779404,48.0,1.0,610.5552078463579,6.0,1.0,731.9278472006419,6.0,1.0,731.9278472006419,20.0,4786493.381950772,0.0 
 03/03  11:00:00,9.600000000000002,1.0,829.9976339474658,0.0,0.0,133.1599131524395,0.0,0.0,133.1599131524395,16.200000000000004,1.0,541.3564391067849,48.0,1.0,702.207269282598,6.0,1.0,829.9976339474658,6.0,1.0,829.9976339474658,20.0,3810045.9952639478,0.0 
 03/03  12:00:00,9.600000000000002,1.0,849.5427265748548,0.0,0.0,124.75908573228667,0.0,0.0,124.75908573228667,16.200000000000004,1.0,273.70288337731309,48.0,1.0,728.3618778056157,6.0,1.0,849.5427265748548,6.0,1.0,849.5427265748548,20.0,2987055.5153546838,0.0 
 03/03  13:00:00,9.600000000000002,1.0,809.2610194958631,0.0,0.0,110.38810199105467,16.200000000000004,1.0,217.1602485947842,0.0,0.0,110.38810199105467,48.0,1.0,695.2613864481755,6.0,1.0,809.2610194958631,6.0,1.0,809.2610194958631,20.0,2555128.104781802,0.0 
 03/03  14:00:00,9.600000000000002,1.0,715.5082050380006,0.0,0.0,89.70664023779399,16.200000000000004,1.0,419.80231588156979,0.0,0.0,89.70664023779399,48.0,1.0,603.6035552105298,6.0,1.0,715.5082050380006,6.0,1.0,715.5082050380006,20.0,2283165.9287645558,0.0 
 03/03  15:00:00,9.600000000000002,1.0,574.8417197098362,0.0,0.0,66.49182718744042,16.200000000000004,1.0,559.2849256059316,0.0,0.0,66.49182718744042,48.0,1.0,466.6860705000335,6.0,1.0,574.8417197098362,6.0,1.0,574.8417197098362,20.0,2126112.7606670216,0.0 
 03/03  16:00:00,9.600000000000002,1.0,395.66349062093897,0.0,0.0,44.618825965893069,16.200000000000004,1.0,595.2217475175273,0.0,0.0,44.618825965893069,48.0,1.0,297.22051118405576,6.0,1.0,395.66349062093897,6.0,1.0,395.66349062093897,20.0,2127902.875879803,0.0 
 03/03  17:00:00,9.600000000000002,1.0,194.86546914097333,0.0,0.0,24.987105040528307,16.200000000000004,1.0,454.2921831371399,0.0,0.0,24.987105040528307,48.0,1.0,123.31495702961112,6.0,1.0,194.86546914097333,6.0,1.0,194.86546914097333,20.0,2243931.720423549,0.0 
 03/03  18:00:00,7.200000000000001,0.75,28.17451119531532,0.0,0.0,7.764221155101973,12.150000000000003,0.75,93.96713815486913,0.0,0.0,7.764221155101973,36.0,0.75,16.793502697932778,4.5,0.75,28.17451119531532,4.5,0.75,28.17451119531532,20.0,2578455.196389562,0.0 
 03/03  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3220804.2939304679,0.0 
 03/03  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3979709.4197626148,0.0 
 03/03  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4658334.177792063,0.0 
 03/03  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4989112.496341514,0.0 
 03/03  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5133379.803556388,0.0 
 03/03  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5233672.229041941,0.0 
 03/04  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5381641.072431913,0.0 
 03/04  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5575467.946437645,0.0 
 03/04  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5662947.172948753,0.0 
 03/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5386786.348249733,0.0 
 03/04  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,4939408.293138868,0.0 
 03/04  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4492546.580683348,0.0 
 03/04  07:00:00,4.800000000000001,0.5,67.33185026136229,0.0,0.0,18.97446291176035,0.0,0.0,18.97446291176035,8.100000000000002,0.5,245.28148044568568,24.0,0.5,47.48743850837582,3.0,0.5,67.33185026136229,3.0,0.5,67.33185026136229,20.0,4151031.0314779437,0.0 
 03/04  08:00:00,9.600000000000002,1.0,357.2603175904298,0.0,0.0,92.12477747124165,0.0,0.0,92.12477747124165,16.200000000000004,1.0,840.684369663698,48.0,1.0,290.9290476278793,6.0,1.0,357.2603175904298,6.0,1.0,357.2603175904298,20.0,3658019.73716706,0.0 
 03/04  09:00:00,9.600000000000002,1.0,588.3519050563351,0.0,0.0,126.96334705776784,0.0,0.0,126.96334705776784,16.200000000000004,1.0,911.3389403486119,48.0,1.0,492.05819567503479,6.0,1.0,588.3519050563351,6.0,1.0,588.3519050563351,20.0,3109699.4740272026,0.0 
 03/04  10:00:00,9.600000000000002,1.0,754.2765739626614,0.0,0.0,137.07968351637568,0.0,0.0,137.07968351637568,16.200000000000004,1.0,785.9083943025294,48.0,1.0,636.4676668317487,6.0,1.0,754.2765739626614,6.0,1.0,754.2765739626614,20.0,2546641.1811930497,0.0 
 03/04  11:00:00,9.600000000000002,1.0,839.8633652284373,0.0,0.0,136.333924041117,0.0,0.0,136.333924041117,16.200000000000004,1.0,550.8197543762992,48.0,1.0,719.9380762373552,6.0,1.0,839.8633652284373,6.0,1.0,839.8633652284373,20.0,1985102.515996007,0.0 
 03/04  12:00:00,9.600000000000002,1.0,859.6033786738076,0.0,0.0,128.3980418992156,0.0,0.0,128.3980418992156,16.200000000000004,1.0,278.7735497624978,48.0,1.0,746.3162108245263,6.0,1.0,859.6033786738076,6.0,1.0,859.6033786738076,20.0,1541189.607912801,0.0 
 03/04  13:00:00,9.600000000000002,1.0,821.4163358728132,0.0,0.0,113.17276772974722,16.200000000000004,1.0,223.27116055555153,0.0,0.0,113.17276772974722,48.0,1.0,714.2562783269549,6.0,1.0,821.4163358728132,6.0,1.0,821.4163358728132,20.0,1292555.650653101,0.0 
 03/04  14:00:00,9.600000000000002,1.0,709.7643230250162,0.0,0.0,92.70522998361868,16.200000000000004,1.0,418.699923302838,0.0,0.0,92.70522998361868,48.0,1.0,606.9523471274303,6.0,1.0,709.7643230250162,6.0,1.0,709.7643230250162,20.0,1144681.835833388,0.0 
 03/04  15:00:00,9.600000000000002,1.0,501.1495995561655,0.0,0.0,87.3648640913328,16.200000000000004,1.0,488.21067803247777,0.0,0.0,87.3648640913328,48.0,1.0,414.451480769574,6.0,1.0,501.1495995561655,6.0,1.0,501.1495995561655,20.0,1143504.136011949,0.0 
 03/04  16:00:00,9.600000000000002,1.0,257.4399073531888,0.0,0.0,77.303269751122,16.200000000000004,1.0,357.411173735051,0.0,0.0,77.303269751122,48.0,1.0,236.3875048972357,6.0,1.0,257.4399073531888,6.0,1.0,257.4399073531888,20.0,1434828.4339379236,0.0 
 03/04  17:00:00,9.600000000000002,1.0,82.10494645304688,0.0,0.0,44.49628324924703,16.200000000000004,1.0,138.1384985392849,0.0,0.0,44.49628324924703,48.0,1.0,99.6189343566962,6.0,1.0,82.10494645304688,6.0,1.0,82.10494645304688,20.0,1884978.66943261,0.0 
 03/04  18:00:00,7.200000000000001,0.75,10.98729474106348,0.0,0.0,8.269936075758242,12.150000000000003,0.75,20.065727906326754,0.0,0.0,8.269936075758242,36.0,0.75,16.003585724272928,4.5,0.75,10.98729474106348,4.5,0.75,10.98729474106348,20.0,2376108.584981885,0.0 
 03/04  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2942968.0611434376,0.0 
 03/04  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3529373.6221662724,0.0 
 03/04  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4073288.9194347087,0.0 
 03/04  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4512124.527546805,0.0 
 03/04  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4902542.056396284,0.0 
 03/04  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5208866.606418294,0.0 
 03/05  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5347085.043779904,0.0 
 03/05  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5419306.3451476,0.0 
 03/05  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5488556.249526845,0.0 
 03/05  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5582470.255416246,0.0 
 03/05  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5683416.53461429,0.0 
 03/05  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5780521.470153009,0.0 
 03/05  07:00:00,4.800000000000001,0.5,4.139205883321934,0.0,0.0,4.100716460367501,0.0,0.0,4.100716460367501,8.100000000000002,0.5,4.2835986250457929,24.0,0.5,7.951495681345462,3.0,0.5,4.139205883321934,3.0,0.5,4.139205883321934,20.0,5776241.269712171,0.0 
 03/05  08:00:00,9.600000000000002,1.0,19.906615707371853,0.0,0.0,19.537116050247137,0.0,0.0,19.537116050247137,16.200000000000004,1.0,20.566711266505274,48.0,1.0,37.87551899665651,6.0,1.0,19.906615707371853,6.0,1.0,19.906615707371853,20.0,5717239.687259619,0.0 
 03/05  09:00:00,9.600000000000002,1.0,35.47891943391977,0.0,0.0,34.579912168593299,0.0,0.0,34.579912168593299,16.200000000000004,1.0,36.11881179393562,48.0,1.0,66.8096356803191,6.0,1.0,35.47891943391977,6.0,1.0,35.47891943391977,20.0,5649950.952519349,0.0 
 03/05  10:00:00,9.600000000000002,1.0,48.98374361706611,0.0,0.0,47.82120129967946,0.0,0.0,47.82120129967946,16.200000000000004,1.0,49.05338980346556,48.0,1.0,91.80313420732591,6.0,1.0,48.98374361706611,6.0,1.0,48.98374361706611,20.0,5554215.761713532,0.0 
 03/05  11:00:00,9.600000000000002,1.0,58.449624348728608,0.0,0.0,56.97293612278223,0.0,0.0,56.97293612278223,16.200000000000004,1.0,57.828820208290768,48.0,1.0,108.94226152334446,6.0,1.0,58.449624348728608,6.0,1.0,58.449624348728608,20.0,5469739.355904132,0.0 
 03/05  12:00:00,9.600000000000002,1.0,63.72758371379906,0.0,0.0,61.32774969886978,0.0,0.0,61.32774969886978,16.200000000000004,1.0,61.80582421967828,48.0,1.0,117.63325913563232,6.0,1.0,63.72758371379906,6.0,1.0,63.72758371379906,20.0,5447492.949701281,0.0 
 03/05  13:00:00,9.600000000000002,1.0,63.46918981943036,0.0,0.0,61.05630360355864,16.200000000000004,1.0,61.4274690855735,0.0,0.0,61.05630360355864,48.0,1.0,117.12234368456228,6.0,1.0,63.46918981943036,6.0,1.0,63.46918981943036,20.000000000000005,5574211.909118063,0.0 
 03/05  14:00:00,9.600000000000002,1.0,57.16388962970594,0.0,0.0,55.26432042571119,16.200000000000004,1.0,56.276220495865079,0.0,0.0,55.26432042571119,48.0,1.0,106.04917714092912,6.0,1.0,57.16388962970594,6.0,1.0,57.16388962970594,20.0,5797886.018029818,0.0 
 03/05  15:00:00,9.600000000000002,1.0,46.14035878112124,0.0,0.0,44.91346633526794,16.200000000000004,1.0,46.126684198485,0.0,0.0,44.91346633526794,48.0,1.0,86.36972390003939,6.0,1.0,46.14035878112124,6.0,1.0,46.14035878112124,20.0,6037886.276227635,0.0 
 03/05  16:00:00,9.600000000000002,1.0,31.726053230763548,0.0,0.0,30.85133511574944,16.200000000000004,1.0,32.25011047076452,0.0,0.0,30.85133511574944,48.0,1.0,59.73945244626952,6.0,1.0,31.726053230763548,6.0,1.0,31.726053230763548,20.0,6230310.785719504,0.0 
 03/05  17:00:00,9.600000000000002,1.0,15.642315521327458,0.0,0.0,15.335813746655888,16.200000000000004,1.0,16.12359933821004,0.0,0.0,15.335813746655888,48.0,1.0,29.84282101965465,6.0,1.0,15.642315521327458,6.0,1.0,15.642315521327458,20.0,6415530.115448423,0.0 
 03/05  18:00:00,7.200000000000001,0.75,2.6701979412287999,0.0,0.0,2.6552629742542437,12.150000000000003,0.75,2.7155242506330259,0.0,0.0,2.6552629742542437,36.0,0.75,5.194695507672774,4.5,0.75,2.6701979412287999,4.5,0.75,2.6701979412287999,20.0,6578706.490918617,0.0 
 03/05  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6648579.279835913,0.0 
 03/05  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6680413.874642978,0.0 
 03/05  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6711580.289104498,0.0 
 03/05  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6735519.019752756,0.0 
 03/05  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6764803.135451637,0.0 
 03/05  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,6839978.062374935,0.0 
 03/06  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7012805.486988859,0.0 
 03/06  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7252069.614845409,0.0 
 03/06  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7497065.430694124,0.0 
 03/06  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7550708.248411697,0.0 
 03/06  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7491092.490598489,0.0 
 03/06  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7464082.781008061,0.0 
 03/06  07:00:00,4.800000000000001,0.5,67.03931347041227,0.0,0.0,20.587668972143275,0.0,0.0,20.587668972143275,8.100000000000002,0.5,248.6511660580864,24.0,0.5,51.46659191817338,3.0,0.5,67.03931347041227,3.0,0.5,67.03931347041227,20.0,7390465.858032154,0.0 
 03/06  08:00:00,9.600000000000002,1.0,355.8827154147831,0.0,0.0,94.43349599848577,0.0,0.0,94.43349599848577,16.200000000000004,1.0,852.878847539849,48.0,1.0,302.16890654550027,6.0,1.0,355.8827154147831,6.0,1.0,355.8827154147831,20.0,7077210.204321891,0.0 
 03/06  09:00:00,9.600000000000002,1.0,587.9866924758676,0.0,0.0,128.96054898394247,0.0,0.0,128.96054898394247,16.200000000000004,1.0,924.3968330831883,48.0,1.0,507.20163839665949,6.0,1.0,587.9866924758676,6.0,1.0,587.9866924758676,20.0,6669949.457931734,0.0 
 03/06  10:00:00,9.600000000000002,1.0,753.4484005628498,0.0,0.0,141.58172081469915,0.0,0.0,141.58172081469915,16.200000000000004,1.0,793.9594618738031,48.0,1.0,655.0529839604669,6.0,1.0,753.4484005628498,6.0,1.0,753.4484005628498,20.0,6221526.646034402,0.0 
 03/06  11:00:00,9.600000000000002,1.0,844.9917795407687,0.0,0.0,141.3659794305746,0.0,0.0,141.3659794305746,16.200000000000004,1.0,560.4431451061043,48.0,1.0,743.034563946115,6.0,1.0,844.9917795407687,6.0,1.0,844.9917795407687,20.0,5821881.306153589,0.0 
 03/06  12:00:00,9.600000000000002,1.0,861.1179651020124,0.0,0.0,133.79295919541429,0.0,0.0,133.79295919541429,16.200000000000004,1.0,283.67006703682088,48.0,1.0,766.6592580244701,6.0,1.0,861.1179651020124,6.0,1.0,861.1179651020124,20.0,5494956.714171046,0.0 
 03/06  13:00:00,9.600000000000002,1.0,818.0481933300032,0.0,0.0,116.85311737550167,16.200000000000004,1.0,229.28826664425169,0.0,0.0,116.85311737550167,48.0,1.0,728.8283442661513,6.0,1.0,818.0481933300032,6.0,1.0,818.0481933300032,20.0,5243566.097352007,0.0 
 03/06  14:00:00,9.600000000000002,1.0,725.0622428340389,0.0,0.0,89.03230065510877,16.200000000000004,1.0,435.71523583315999,0.0,0.0,89.03230065510877,48.0,1.0,634.8575297433418,6.0,1.0,725.0622428340389,6.0,1.0,725.0622428340389,20.0,5040931.869654529,0.0 
 03/06  15:00:00,9.600000000000002,1.0,593.5281617934505,0.0,0.0,60.66097729910705,16.200000000000004,1.0,594.82951825821,0.0,0.0,60.66097729910705,48.0,1.0,503.2775936799887,6.0,1.0,593.5281617934505,6.0,1.0,593.5281617934505,19.999999999999998,4990491.682070006,0.0 
 03/06  16:00:00,9.600000000000002,1.0,417.23072881769647,0.0,0.0,33.86873437241137,16.200000000000004,1.0,659.3067125626881,0.0,0.0,33.86873437241137,48.0,1.0,331.0460860667696,6.0,1.0,417.23072881769647,6.0,1.0,417.23072881769647,20.0,5288917.395149959,0.0 
 03/06  17:00:00,9.600000000000002,1.0,210.35070055161283,0.0,0.0,16.242371399274704,16.200000000000004,1.0,533.8287316692198,0.0,0.0,16.242371399274704,48.0,1.0,142.53310980410067,6.0,1.0,210.35070055161283,6.0,1.0,210.35070055161283,20.0,5809786.755423295,0.0 
 03/06  18:00:00,7.200000000000001,0.75,39.14515909821439,0.0,0.0,7.25325204219763,12.150000000000003,0.75,160.81357157825975,0.0,0.0,7.25325204219763,36.0,0.75,19.068036136666227,4.5,0.75,39.14515909821439,4.5,0.75,39.14515909821439,20.0,6518469.085271873,0.0 
 03/06  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7195819.635531296,0.0 
 03/06  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7811765.394872645,0.0 
 03/06  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8311036.882779906,0.0 
 03/06  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8529076.396555445,0.0 
 03/06  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8635627.610473913,0.0 
 03/06  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8711838.163930629,0.0 
 03/07  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8792872.151751938,0.0 
 03/07  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8884069.416443879,0.0 
 03/07  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8990465.339692705,0.0 
 03/07  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9063274.415862458,0.0 
 03/07  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9109396.912958753,0.0 
 03/07  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9077540.853298175,0.0 
 03/07  07:00:00,7.200000000000001,0.75,55.26130807085373,0.0,0.0,20.509939731536265,0.0,0.0,20.509939731536265,12.150000000000003,0.75,205.27053365990578,36.0,0.75,50.02345635047133,4.5,0.75,55.26130807085373,4.5,0.75,55.26130807085373,20.0,8835551.943837757,0.0 
 03/07  08:00:00,9.600000000000002,1.0,250.88747442783206,0.0,0.0,81.92813319429782,0.0,0.0,81.92813319429782,16.200000000000004,1.0,575.8368422161323,48.0,1.0,231.2684586118925,6.0,1.0,250.88747442783206,6.0,1.0,250.88747442783206,20.0,8300430.435145987,0.0 
 03/07  09:00:00,9.600000000000002,1.0,484.3656931870456,0.0,0.0,120.41632049638696,0.0,0.0,120.41632049638696,16.200000000000004,1.0,752.1391540929102,48.0,1.0,436.5601580538165,6.0,1.0,484.3656931870456,6.0,1.0,484.3656931870456,20.0,7458080.741903771,0.0 
 03/07  10:00:00,9.600000000000002,1.0,712.6693451566412,0.0,0.0,139.62732225659179,0.0,0.0,139.62732225659179,16.200000000000004,1.0,752.2673247753218,48.0,1.0,629.3913457161795,6.0,1.0,712.6693451566412,6.0,1.0,712.6693451566412,20.0,6343858.090397732,0.0 
 03/07  11:00:00,9.600000000000002,1.0,860.0416024025176,0.0,0.0,148.4776358665975,0.0,0.0,148.4776358665975,16.200000000000004,1.0,573.6987370266554,48.0,1.0,767.6479552127375,6.0,1.0,860.0416024025176,6.0,1.0,860.0416024025176,19.999999999999998,5241218.047117684,0.0 
