Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 07/12  20:00:00,0.0,0.0,2.005686279427208,5.4,0.25,6.19818630331829,4.050000000000001,0.25,9.925584451133748,0.0,0.0,2.005686279427208,12.0,0.25,3.7011199981497544,0.0,0.0,2.005686279427208,0.0,0.0,2.005686279427208,20.0,0.0,1062580.192178331 
 07/12  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,543352.8314864592 
 07/12  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,186112.20156873967 
 07/12  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,83167.66832797387,0.0 
 07/12  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,463218.75927026537,0.0 
 07/13  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,952600.7628399567,0.0 
 07/13  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,954820.9020887635,0.0 
 07/13  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,981640.3868181948,0.0 
 07/13  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1040981.2281850483,0.0 
 07/13  05:00:00,0.0,0.0,4.499230448718918,5.4,0.25,18.138685163798173,0.0,0.0,4.499230448718918,4.050000000000001,0.25,31.316473803132799,12.0,0.25,9.421800686604767,0.0,0.0,4.499230448718918,0.0,0.0,4.499230448718918,20.0,1274378.744193138,0.0 
 07/13  06:00:00,0.0,0.0,46.432577314223909,21.6,1.0,137.76230391591259,0.0,0.0,46.432577314223909,16.200000000000004,1.0,292.4595230017594,48.0,1.0,112.5175879269294,0.0,0.0,46.432577314223909,0.0,0.0,46.432577314223909,19.999999999999998,1143416.1169213269,0.0 
 07/13  07:00:00,0.0,0.0,101.80789808061739,21.6,1.0,235.8100014835991,0.0,0.0,101.80789808061739,16.200000000000004,1.0,722.8119228339688,48.0,1.0,343.7372077991664,0.0,0.0,101.80789808061739,0.0,0.0,101.80789808061739,20.0,297677.07546358808,41795.10102315236 
 07/13  08:00:00,0.0,0.0,135.0130632368591,21.6,1.0,184.0290954481803,0.0,0.0,135.0130632368591,16.200000000000004,1.0,921.8567728848152,48.0,1.0,579.4444584428557,0.0,0.0,135.0130632368591,0.0,0.0,135.0130632368591,20.000000000000005,0.0,871513.5451368023 
 07/13  09:00:00,9.600000000000002,1.0,224.79400555823606,0.0,0.0,146.46420804903975,0.0,0.0,146.46420804903975,16.200000000000004,1.0,872.585194979416,48.0,1.0,749.5556323925922,6.0,1.0,224.79400555823606,6.0,1.0,224.79400555823606,20.0,0.0,2559010.8637835609 
 07/13  10:00:00,9.600000000000002,1.0,333.02924865666957,0.0,0.0,152.3098494642782,0.0,0.0,152.3098494642782,16.200000000000004,1.0,692.0321832223651,48.0,1.0,851.0987072930674,6.0,1.0,333.02924865666957,6.0,1.0,333.02924865666957,20.0,0.0,4443867.348311257 
 07/13  11:00:00,9.600000000000002,1.0,389.0535899764766,0.0,0.0,148.1942728194548,0.0,0.0,148.1942728194548,16.200000000000004,1.0,466.19352602367737,48.0,1.0,881.3276834640974,6.0,1.0,389.0535899764766,6.0,1.0,389.0535899764766,19.999999999999998,0.0,5711541.724285372 
 07/13  12:00:00,9.600000000000002,1.0,394.2069288113844,0.0,0.0,143.60567277121238,0.0,0.0,143.60567277121238,16.200000000000004,1.0,238.70404326008794,48.0,1.0,835.4420258596911,6.0,1.0,394.2069288113844,6.0,1.0,394.2069288113844,20.0,0.0,5883088.892079618 
 07/13  13:00:00,9.600000000000002,1.0,300.7361784259794,0.0,0.0,143.25126143502048,16.200000000000004,1.0,203.00734305649483,0.0,0.0,143.25126143502048,48.0,1.0,594.3442012556734,6.0,1.0,300.7361784259794,6.0,1.0,300.7361784259794,20.0,0.0,5488573.328575335 
 07/13  14:00:00,9.600000000000002,1.0,93.03699991351368,0.0,0.0,80.87009440732487,16.200000000000004,1.0,93.59891544010068,0.0,0.0,80.87009440732487,48.0,1.0,176.68449355446098,6.0,1.0,93.03699991351368,6.0,1.0,93.03699991351368,20.0,0.0,3096683.8786844958 
 07/13  15:00:00,9.600000000000002,1.0,78.5746644642882,0.0,0.0,76.19277537786343,16.200000000000004,1.0,85.7241955062099,0.0,0.0,76.19277537786343,48.0,1.0,150.27783362595666,6.0,1.0,78.5746644642882,6.0,1.0,78.5746644642882,20.0,0.0,674207.8421887626 
 07/13  16:00:00,9.600000000000002,1.0,110.0065476999462,0.0,0.0,103.67651893039666,16.200000000000004,1.0,201.4620201970571,0.0,0.0,103.67651893039666,48.0,1.0,243.4133941288399,6.0,1.0,110.0065476999462,6.0,1.0,110.0065476999462,20.0,169969.22409618673,9763.997173305324 
 07/13  17:00:00,0.0,0.0,94.53878102416189,21.6,1.0,121.62744598093774,16.200000000000004,1.0,423.1342200919084,0.0,0.0,94.53878102416189,48.0,1.0,295.14134327363186,0.0,0.0,94.53878102416189,0.0,0.0,94.53878102416189,20.0,439087.92099742,0.0 
 07/13  18:00:00,0.0,0.0,59.26551619116331,21.6,1.0,139.3867190289039,16.200000000000004,1.0,409.8907833336305,0.0,0.0,59.26551619116331,48.0,1.0,185.1816991984174,0.0,0.0,59.26551619116331,0.0,0.0,59.26551619116331,20.0,12351.069998682946,95631.20889300789 
 07/13  19:00:00,0.0,0.0,26.640055887656339,21.6,1.0,71.29784061466677,16.200000000000004,1.0,142.41094097805132,0.0,0.0,26.640055887656339,48.0,1.0,59.23688194191898,0.0,0.0,26.640055887656339,0.0,0.0,26.640055887656339,20.0,0.0,167854.13614420602 
 07/13  20:00:00,0.0,0.0,1.969147819927587,5.4,0.25,6.030654074764718,4.050000000000001,0.25,9.681236113922628,0.0,0.0,1.969147819927587,12.0,0.25,3.627324412979143,0.0,0.0,1.969147819927587,0.0,0.0,1.969147819927587,20.0,17238.667367910057,44749.42777175183 
 07/13  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,256556.95240815395,0.0 
 07/13  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,603671.3590405656,0.0 
 07/13  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,848712.1193646981,0.0 
 07/13  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,1065722.28427753,0.0 
 07/14  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1263076.6376894774,0.0 
 07/14  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,1398839.6672657473,0.0 
 07/14  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1550618.9922173653,0.0 
 07/14  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1709081.6777768713,0.0 
 07/14  05:00:00,0.0,0.0,4.651217083073857,5.4,0.25,20.825053779804326,0.0,0.0,4.651217083073857,4.050000000000001,0.25,36.5711389442276,12.0,0.25,10.003335856099782,0.0,0.0,4.651217083073857,0.0,0.0,4.651217083073857,20.0,1656789.943044246,0.0 
 07/14  06:00:00,0.0,0.0,47.89533793997137,21.6,1.0,150.40873508702166,0.0,0.0,47.89533793997137,16.200000000000004,1.0,324.034298175171,48.0,1.0,118.8724522431867,0.0,0.0,47.89533793997137,0.0,0.0,47.89533793997137,20.0,1250025.8393222483,0.0 
 07/14  07:00:00,0.0,0.0,103.23472960542309,21.6,1.0,243.60545648891429,0.0,0.0,103.23472960542309,16.200000000000004,1.0,756.3144016209674,48.0,1.0,352.1137328349504,0.0,0.0,103.23472960542309,0.0,0.0,103.23472960542309,20.0,315875.8436823451,46231.88293229068 
 07/14  08:00:00,2.4000000000000005,0.25,136.29592008379513,16.200000000000004,0.75,183.93830763311272,0.0,0.0,136.25831805445825,16.200000000000004,1.0,928.6164631611925,48.0,1.0,582.7486345755759,1.5,0.25,136.29592008379513,1.5,0.25,136.29592008379513,20.0,0.0,901467.7573691607 
 07/14  09:00:00,9.600000000000002,1.0,235.1000475831384,0.0,0.0,152.2186549111255,0.0,0.0,152.2186549111255,16.200000000000004,1.0,900.0428985315894,48.0,1.0,773.7858060882008,6.0,1.0,235.1000475831384,6.0,1.0,235.1000475831384,20.0,0.0,2536897.5433774699 
 07/14  10:00:00,9.600000000000002,1.0,356.49474950347106,0.0,0.0,161.3971065604086,0.0,0.0,161.3971065604086,16.200000000000004,1.0,737.1053029407009,48.0,1.0,908.1976373128377,6.0,1.0,356.49474950347106,6.0,1.0,356.49474950347106,20.0,0.0,4551760.074123876 
 07/14  11:00:00,9.600000000000002,1.0,421.7400978869543,0.0,0.0,153.11843513253286,0.0,0.0,153.11843513253286,16.200000000000004,1.0,505.2237627754812,48.0,1.0,968.6537928054439,6.0,1.0,421.7400978869543,6.0,1.0,421.7400978869543,20.0,0.0,6011963.537579931 
 07/14  12:00:00,9.600000000000002,1.0,442.8598714980946,0.0,0.0,145.90798994383878,0.0,0.0,145.90798994383878,16.200000000000004,1.0,255.231373897189,48.0,1.0,989.0340925087762,6.0,1.0,442.8598714980946,6.0,1.0,442.8598714980946,20.0,0.0,7139875.10008133 
 07/14  13:00:00,9.600000000000002,1.0,421.5540501537764,0.0,0.0,134.6708106840871,16.200000000000004,1.0,258.70272701386366,0.0,0.0,134.6708106840871,48.0,1.0,946.868884870295,6.0,1.0,421.5540501537764,6.0,1.0,421.5540501537764,20.0,0.0,7780041.747782865 
 07/14  14:00:00,9.600000000000002,1.0,356.160202174219,0.0,0.0,122.61861634917475,16.200000000000004,1.0,447.3144694435019,0.0,0.0,122.61861634917475,48.0,1.0,844.6190780334964,6.0,1.0,356.160202174219,6.0,1.0,356.160202174219,20.0,0.0,8273913.484096103 
 07/14  15:00:00,9.600000000000002,1.0,253.92970696448445,0.0,0.0,115.51088175136013,16.200000000000004,1.0,546.362772585746,0.0,0.0,115.51088175136013,48.0,1.0,650.1891684539751,6.0,1.0,253.92970696448445,6.0,1.0,253.92970696448445,20.0,0.0,7684641.47380458 
 07/14  16:00:00,9.600000000000002,1.0,156.84442611713238,0.0,0.0,120.03401616150026,16.200000000000004,1.0,486.87517873410209,0.0,0.0,120.03401616150026,48.0,1.0,437.45018631102149,6.0,1.0,156.84442611713238,6.0,1.0,156.84442611713238,19.999999999999998,0.0,6012832.99958542 
 07/14  17:00:00,0.0,0.0,94.1441646977735,21.6,1.0,123.48568373300296,16.200000000000004,1.0,465.40609117502688,0.0,0.0,94.1441646977735,48.0,1.0,311.1207618660568,0.0,0.0,94.1441646977735,0.0,0.0,94.1441646977735,20.0,0.0,4202926.503063561 
 07/14  18:00:00,0.0,0.0,51.33525282663467,21.6,1.0,151.11194818853225,16.200000000000004,1.0,491.7945786917486,0.0,0.0,51.33525282663467,48.0,1.0,192.741094773973,0.0,0.0,51.33525282663467,0.0,0.0,51.33525282663467,20.0,0.0,3455474.9781662134 
 07/14  19:00:00,0.0,0.0,25.300168559744934,21.6,1.0,70.48303295023087,16.200000000000004,1.0,144.03625508981566,0.0,0.0,25.300168559744934,48.0,1.0,57.71471079535996,0.0,0.0,25.300168559744934,0.0,0.0,25.300168559744934,20.0,0.0,2754214.2498230997 
 07/14  20:00:00,0.0,0.0,1.9322987097403588,5.4,0.25,5.865782889830247,4.050000000000001,0.25,9.44109032196827,0.0,0.0,1.9322987097403588,12.0,0.25,3.5535067755922307,0.0,0.0,1.9322987097403588,0.0,0.0,1.9322987097403588,19.999999999999998,0.0,1618023.8356973078 
 07/14  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,832224.0089389111 
 07/14  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,368087.1490466186 
 07/14  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5001.138959879155,85303.85019761714 
 07/14  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,159191.08534334755,0.0 
 07/15  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,392375.654700908,0.0 
 07/15  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,604382.426717246,0.0 
 07/15  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,789347.7416550007,0.0 
 07/15  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,976496.6559899229,0.0 
 07/15  05:00:00,0.0,0.0,4.562799874717568,5.4,0.25,20.509680598130247,0.0,0.0,4.562799874717568,4.050000000000001,0.25,36.16145039354427,12.0,0.25,9.832269619945194,0.0,0.0,4.562799874717568,0.0,0.0,4.562799874717568,19.999999999999998,1118999.8751728317,0.0 
 07/15  06:00:00,0.0,0.0,47.406231652292287,21.6,1.0,148.09607804941715,0.0,0.0,47.406231652292287,16.200000000000004,1.0,320.2825370721746,48.0,1.0,117.17803786174346,0.0,0.0,47.406231652292287,0.0,0.0,47.406231652292287,20.0,803358.0867702089,0.0 
 07/15  07:00:00,0.0,0.0,102.979427964583,21.6,1.0,241.47545135551438,0.0,0.0,102.979427964583,16.200000000000004,1.0,753.7589201782089,48.0,1.0,349.90430562436338,0.0,0.0,102.979427964583,0.0,0.0,102.979427964583,20.0,83770.21940348984,222513.85575829837 
 07/15  08:00:00,2.4000000000000005,0.25,136.6412780906226,16.200000000000004,0.75,182.50335983555673,0.0,0.0,136.13815496776375,16.200000000000004,1.0,928.6277679601241,48.0,1.0,581.010408768284,1.5,0.25,136.6412780906226,1.5,0.25,136.6412780906226,20.0,0.0,1615115.714211712 
 07/15  09:00:00,9.600000000000002,1.0,237.1233937934939,0.0,0.0,152.17301129075148,0.0,0.0,152.17301129075148,16.200000000000004,1.0,901.0244858884382,48.0,1.0,772.546415090763,6.0,1.0,237.1233937934939,6.0,1.0,237.1233937934939,20.0,0.0,3640655.588353147 
 07/15  10:00:00,9.600000000000002,1.0,360.4727604339105,0.0,0.0,161.1958976332135,0.0,0.0,161.1958976332135,16.200000000000004,1.0,743.8160137951934,48.0,1.0,912.3122360725507,6.0,1.0,360.4727604339105,6.0,1.0,360.4727604339105,20.0,0.0,5316754.916497229 
 07/15  11:00:00,9.600000000000002,1.0,433.63601565291335,0.0,0.0,157.3916557107941,0.0,0.0,157.3916557107941,16.200000000000004,1.0,517.3763778225527,48.0,1.0,989.1545140303391,6.0,1.0,433.63601565291335,6.0,1.0,433.63601565291335,20.000000000000005,0.0,6268883.214162841 
 07/15  12:00:00,9.600000000000002,1.0,445.72942858006146,0.0,0.0,145.99156939045367,0.0,0.0,145.99156939045367,16.200000000000004,1.0,256.17475552207017,48.0,1.0,989.3511160141047,6.0,1.0,445.72942858006146,6.0,1.0,445.72942858006146,20.0,0.0,6718579.634470782 
 07/15  13:00:00,9.600000000000002,1.0,420.8726946221284,0.0,0.0,134.9246107089561,16.200000000000004,1.0,256.3598347450894,0.0,0.0,134.9246107089561,48.0,1.0,937.4703850885708,6.0,1.0,420.8726946221284,6.0,1.0,420.8726946221284,20.0,0.0,6676145.267322246 
 07/15  14:00:00,9.600000000000002,1.0,348.9149192090577,0.0,0.0,125.30861780531711,16.200000000000004,1.0,433.551679123617,0.0,0.0,125.30861780531711,48.0,1.0,811.5607786013736,6.0,1.0,348.9149192090577,6.0,1.0,348.9149192090577,20.0,0.0,6612500.926232121 
 07/15  15:00:00,9.600000000000002,1.0,256.449821927312,0.0,0.0,111.40222223748705,16.200000000000004,1.0,563.1683039909874,0.0,0.0,111.40222223748705,48.0,1.0,668.5543129672376,6.0,1.0,256.449821927312,6.0,1.0,256.449821927312,20.0,0.0,6006290.707985036 
 07/15  16:00:00,9.600000000000002,1.0,147.65808585948239,0.0,0.0,93.36295029373244,16.200000000000004,1.0,644.4423334263099,0.0,0.0,93.36295029373244,48.0,1.0,530.0804369033933,6.0,1.0,147.65808585948239,6.0,1.0,147.65808585948239,20.000000000000005,0.0,5079732.753753135 
 07/15  17:00:00,0.0,0.0,65.10666365452056,21.6,1.0,107.88533264760216,16.200000000000004,1.0,676.2317450899914,0.0,0.0,65.10666365452056,48.0,1.0,383.8495056439503,0.0,0.0,65.10666365452056,0.0,0.0,65.10666365452056,20.0,0.0,4548327.751833841 
 07/15  18:00:00,0.0,0.0,46.15181231464878,21.6,1.0,150.3406741646204,16.200000000000004,1.0,514.8705557933431,0.0,0.0,46.15181231464878,48.0,1.0,195.80940977761046,0.0,0.0,46.15181231464878,0.0,0.0,46.15181231464878,20.0,0.0,4177576.1759693769 
 07/15  19:00:00,0.0,0.0,25.622776009544738,21.6,1.0,77.71275345097424,16.200000000000004,1.0,164.00054713327013,0.0,0.0,25.622776009544738,48.0,1.0,59.18786869962382,0.0,0.0,25.622776009544738,0.0,0.0,25.622776009544738,20.0,0.0,3265746.889003111 
 07/15  20:00:00,0.0,0.0,1.9285847945753357,5.4,0.25,6.348094801781948,4.050000000000001,0.25,10.411456377191735,0.0,0.0,1.9285847945753357,12.0,0.25,3.5677293996717398,0.0,0.0,1.9285847945753357,0.0,0.0,1.9285847945753357,20.0,0.0,2030505.4098338665 
 07/15  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1104548.3915745777 
 07/15  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,474238.5891368228 
 07/15  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14458.170581270313,63242.60312753774 
 07/15  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,253193.69064719097,0.0 
 07/16  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,534154.008283511,0.0 
 07/16  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,786686.4195157861,0.0 
 07/16  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,973416.4988459701,0.0 
 07/16  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1102739.8064421106,0.0 
 07/16  05:00:00,0.0,0.0,4.430943591045578,5.4,0.25,19.93782328084427,0.0,0.0,4.430943591045578,4.050000000000001,0.25,35.289403447285767,12.0,0.25,9.54188514542555,0.0,0.0,4.430943591045578,0.0,0.0,4.430943591045578,20.0,1234815.123500891,0.0 
 07/16  06:00:00,0.0,0.0,46.62075631740739,21.6,1.0,145.14095798282168,0.0,0.0,46.62075631740739,16.200000000000004,1.0,315.5338515459506,48.0,1.0,114.92219360929885,0.0,0.0,46.62075631740739,0.0,0.0,46.62075631740739,20.0,971544.3383765507,0.0 
 07/16  07:00:00,0.0,0.0,102.73716189482994,21.6,1.0,239.58302282621998,0.0,0.0,102.73716189482994,16.200000000000004,1.0,752.4671246953698,48.0,1.0,348.05774709926507,0.0,0.0,102.73716189482994,0.0,0.0,102.73716189482994,20.0,172228.5511271224,97626.39264749059 
 07/16  08:00:00,2.4000000000000005,0.25,136.96682205873146,16.200000000000004,0.75,180.9242565450856,0.0,0.0,135.97362855859616,16.200000000000004,1.0,927.9200787839352,48.0,1.0,578.8202601568163,1.5,0.25,136.96682205873146,1.5,0.25,136.96682205873146,20.0,0.0,1017293.7298785634 
 07/16  09:00:00,9.600000000000002,1.0,239.10415547487788,0.0,0.0,152.0588350009727,0.0,0.0,152.0588350009727,16.200000000000004,1.0,901.2124512477963,48.0,1.0,770.6065842157957,6.0,1.0,239.10415547487788,6.0,1.0,239.10415547487788,20.0,0.0,2832220.6109208546 
 07/16  10:00:00,9.600000000000002,1.0,362.5851007884622,0.0,0.0,161.10850218736568,0.0,0.0,161.10850218736568,16.200000000000004,1.0,744.1506977557796,48.0,1.0,910.4157182152956,6.0,1.0,362.5851007884622,6.0,1.0,362.5851007884622,20.0,0.0,5529837.101101733 
 07/16  11:00:00,9.600000000000002,1.0,435.98632764174308,0.0,0.0,157.40782236261024,0.0,0.0,157.40782236261024,16.200000000000004,1.0,517.9263579961825,48.0,1.0,987.6736551431709,6.0,1.0,435.98632764174308,6.0,1.0,435.98632764174308,20.0,0.0,7656923.483873436 
 07/16  12:00:00,9.600000000000002,1.0,445.86368140697359,0.0,0.0,145.78526695954776,0.0,0.0,145.78526695954776,16.200000000000004,1.0,256.25108939558558,48.0,1.0,982.6923886944487,6.0,1.0,445.86368140697359,6.0,1.0,445.86368140697359,20.0,0.0,8481179.238677588 
 07/16  13:00:00,9.600000000000002,1.0,412.6528052832183,0.0,0.0,133.14454546691605,16.200000000000004,1.0,250.8120443465998,0.0,0.0,133.14454546691605,48.0,1.0,910.8576435622942,6.0,1.0,412.6528052832183,6.0,1.0,412.6528052832183,20.0,0.0,8140487.193855943 
 07/16  14:00:00,9.600000000000002,1.0,350.3452183721969,0.0,0.0,125.17264440125575,16.200000000000004,1.0,432.72873119173388,0.0,0.0,125.17264440125575,48.0,1.0,808.8463690105425,6.0,1.0,350.3452183721969,6.0,1.0,350.3452183721969,20.0,0.0,7683204.430326236 
 07/16  15:00:00,9.600000000000002,1.0,244.05535780980567,0.0,0.0,112.2700895927674,16.200000000000004,1.0,502.64398489354098,0.0,0.0,112.2700895927674,48.0,1.0,604.872585045584,6.0,1.0,244.05535780980567,6.0,1.0,244.05535780980567,20.0,0.0,7137814.055519584 
 07/16  16:00:00,9.600000000000002,1.0,120.83634073470805,0.0,0.0,107.25035577418437,16.200000000000004,1.0,211.70689970781957,0.0,0.0,107.25035577418437,48.0,1.0,263.7877527733518,6.0,1.0,120.83634073470805,6.0,1.0,120.83634073470805,19.999999999999998,0.0,5724712.327444893 
 07/16  17:00:00,0.0,0.0,82.22087277178679,21.6,1.0,95.03667884638316,16.200000000000004,1.0,218.87474202649089,0.0,0.0,82.22087277178679,48.0,1.0,199.4720516633252,0.0,0.0,82.22087277178679,0.0,0.0,82.22087277178679,20.0,0.0,4053444.1671480585 
 07/16  18:00:00,0.0,0.0,54.00427540832037,21.6,1.0,138.54939376202308,16.200000000000004,1.0,432.3964788339921,0.0,0.0,54.00427540832037,48.0,1.0,179.1055063567968,0.0,0.0,54.00427540832037,0.0,0.0,54.00427540832037,20.0,0.0,3328977.4394003509 
 07/16  19:00:00,0.0,0.0,25.24918654638801,21.6,1.0,67.38786342901418,16.200000000000004,1.0,137.35636748806616,0.0,0.0,25.24918654638801,48.0,1.0,56.26332499006136,0.0,0.0,25.24918654638801,0.0,0.0,25.24918654638801,20.0,0.0,2752416.028867947 
