Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 08/22  09:00:00,9.600000000000002,1.0,366.8181049472621,0.0,0.0,141.30172590041355,0.0,0.0,141.30172590041355,16.200000000000004,1.0,882.5635495293699,48.0,1.0,670.9381339797413,6.0,1.0,366.8181049472621,1055.6190191788333,373.67861928656125,681.9403998922721,3800228.4690437999,1345243.0294316204,2454985.4396121797,6.0,1.0,366.8181049472621,1055.6190191788333,373.67861928656125,681.9403998922721,3800228.4690437999,1345243.0294316204,2454985.4396121797,20.0,0.0,1657282.465913485 
 08/22  10:00:00,9.600000000000002,1.0,504.705638608667,0.0,0.0,152.89881858172385,0.0,0.0,152.89881858172385,16.200000000000004,1.0,744.7923326556688,48.0,1.0,827.2979352690056,6.0,1.0,504.705638608667,1646.2879169465662,866.5673223101212,779.7205946364451,5926636.501007638,3119642.3603164365,2806994.140691202,6.0,1.0,504.705638608667,1646.2879169465662,866.5673223101212,779.7205946364451,5926636.501007638,3119642.3603164365,2806994.140691202,20.0,0.0,5272284.01240712 
 08/22  11:00:00,9.600000000000002,1.0,591.5310696417439,0.0,0.0,154.91694431825966,0.0,0.0,154.91694431825966,16.200000000000004,1.0,521.5973964579268,48.0,1.0,921.2792504517774,6.0,1.0,591.5310696417439,2090.2447330908555,1279.9527016288176,810.2920314620378,7524881.039127079,4607829.725863743,2917051.313263336,6.0,1.0,591.5310696417439,2090.2447330908555,1279.9527016288176,810.2920314620378,7524881.039127079,4607829.725863743,2917051.313263336,20.0,0.0,9266362.07013598 
 08/22  12:00:00,9.600000000000002,1.0,606.0839037179845,0.0,0.0,147.89062061379699,0.0,0.0,147.89062061379699,16.200000000000004,1.0,255.02246169209,48.0,1.0,937.637998636502,6.0,1.0,606.0839037179845,2211.872319137876,1474.9097139887516,736.9626051491241,7962740.348896352,5309674.970359506,2653065.3785368467,6.0,1.0,606.0839037179845,2211.872319137876,1474.9097139887516,736.9626051491241,7962740.348896352,5309674.970359506,2653065.3785368467,20.0,0.0,12089257.892706994 
 08/22  13:00:00,9.600000000000002,1.0,576.5905595542758,0.0,0.0,136.87796355973198,16.200000000000004,1.0,279.1024948622866,0.0,0.0,136.87796355973198,48.0,1.0,897.5940153198221,6.0,1.0,576.5905595542758,2093.377467012692,1442.3854198692796,650.9920471434125,7536158.881245691,5192587.5115294069,2343571.369716285,6.0,1.0,576.5905595542758,2093.377467012692,1442.3854198692796,650.9920471434125,7536158.881245691,5192587.5115294069,2343571.369716285,20.0,0.0,13251892.307330892 
 08/22  14:00:00,9.600000000000002,1.0,500.8531174093922,0.0,0.0,119.54208799126698,16.200000000000004,1.0,483.2270705380472,0.0,0.0,119.54208799126698,48.0,1.0,802.3650793973138,6.0,1.0,500.8531174093922,1730.3646751084305,1186.2191718656982,544.1455032427324,6229312.830390349,4270389.018716513,1958923.8116738368,6.0,1.0,500.8531174093922,1730.3646751084305,1186.2191718656982,544.1455032427324,6229312.830390349,4270389.018716513,1958923.8116738368,20.000000000000008,0.0,12829254.35357137 
 08/22  15:00:00,9.600000000000002,1.0,385.5225068351017,0.0,0.0,97.2776190207044,16.200000000000004,1.0,634.4865256714115,0.0,0.0,97.2776190207044,48.0,1.0,663.8676108642819,6.0,1.0,385.5225068351017,1180.2615279943562,757.667490287933,422.594037706423,4248941.500779683,2727602.9650365586,1521338.5357431232,6.0,1.0,385.5225068351017,1180.2615279943562,757.667490287933,422.594037706423,4248941.500779683,2727602.9650365586,1521338.5357431232,20.0,0.0,10831893.32032008 
 08/22  16:00:00,9.600000000000002,1.0,243.5568205004971,0.0,0.0,76.45006248414392,16.200000000000004,1.0,700.1226784304408,0.0,0.0,76.45006248414392,48.0,1.0,485.9624237944161,6.0,1.0,243.5568205004971,607.0792821923835,285.1331806647806,321.946101527603,2185485.4158925807,1026479.45039321,1159005.9654993707,6.0,1.0,243.5568205004971,607.0792821923835,285.1331806647806,321.946101527603,2185485.4158925807,1026479.45039321,1159005.9654993707,20.0,0.0,7719779.498266793 
 08/22  17:00:00,9.600000000000002,1.0,99.98967793460202,0.0,0.0,55.08596551165567,16.200000000000004,1.0,641.9779556169767,0.0,0.0,55.08596551165567,48.0,1.0,288.22350878100408,6.0,1.0,99.98967793460202,250.6299493677761,27.541950935864806,223.08799843191134,902267.8177239942,99151.0233691133,803116.7943548808,6.0,1.0,99.98967793460202,250.6299493677761,27.541950935864806,223.08799843191134,902267.8177239942,99151.0233691133,803116.7943548808,20.0,0.0,4797576.1286731 
 08/22  18:00:00,0.0,0.0,30.292111401903186,21.6,1.0,62.340809089044729,16.200000000000004,1.0,412.3867809692628,0.0,0.0,30.292111401903186,48.0,1.0,109.22834475319927,0.0,0.0,30.292111401903186,116.98817129487893,0.0,116.98817129487893,421157.4166615641,0.0,421157.4166615641,0.0,0.0,30.292111401903186,116.98817129487893,0.0,116.98817129487893,421157.4166615641,0.0,421157.4166615641,20.0,0.0,2848613.6785654306 
 08/22  19:00:00,0.0,0.0,3.1195042580950087,10.8,0.5,10.036082574937794,8.100000000000002,0.5,37.833115856460988,0.0,0.0,3.1195042580950087,24.0,0.5,7.00111183950054,0.0,0.0,3.1195042580950087,12.047529261304458,0.0,12.047529261304458,43371.10534069605,0.0,43371.10534069605,0.0,0.0,3.1195042580950087,12.047529261304458,0.0,12.047529261304458,43371.10534069605,0.0,43371.10534069605,20.0,0.0,1462135.5395880836 
 08/22  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,563380.537473316 
 08/22  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21849.73389648967,65525.990643612735 
 08/22  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,309003.22210294616,0.0 
 08/22  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,661173.734128448,0.0 
 08/22  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,976417.49941722,0.0 
 08/23  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1203371.8046882516,0.0 
 08/23  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1339995.8675255455,0.0 
 08/23  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1403027.0378914825,0.0 
 08/23  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1471032.282960645,0.0 
 08/23  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1555343.8275607594,0.0 
 08/23  06:00:00,0.0,0.0,6.724577269519397,16.200000000000004,0.75,7.054042181851856,0.0,0.0,6.724577269519397,12.150000000000003,0.75,8.558839582781158,36.0,0.75,13.135872675995378,0.0,0.0,6.724577269519397,25.9703256420336,0.0,25.9703256420336,93493.17231132096,0.0,93493.17231132096,0.0,0.0,6.724577269519397,25.9703256420336,0.0,25.9703256420336,93493.17231132096,0.0,93493.17231132096,20.0,1599097.3593719432,0.0 
 08/23  07:00:00,2.4000000000000005,0.25,38.052876492760258,16.200000000000004,0.75,38.75603042374378,0.0,0.0,38.05139282566546,16.200000000000004,1.0,53.79048609396443,48.0,1.0,76.21028517507978,1.5,0.25,38.052876492760258,146.9567599268627,7.686871655768959e-7,146.95675915817555,529044.3357367058,0.0027672737960768255,529044.332969432,1.5,0.25,38.052876492760258,146.9567599268627,7.686871655768959e-7,146.95675915817555,529044.3357367058,0.0027672737960768255,529044.332969432,20.0,1303059.9122278046,0.0 
 08/23  08:00:00,9.600000000000002,1.0,83.48305103936004,0.0,0.0,77.19047044412521,0.0,0.0,77.19047044412521,16.200000000000004,1.0,126.12817176627712,48.0,1.0,162.19547024224657,6.0,1.0,83.48305103936004,313.50871224521537,2.747599519476255,310.7611127257391,1128631.3640827754,9891.35827011452,1118740.0058126609,6.0,1.0,83.48305103936004,313.50871224521537,2.747599519476255,310.7611127257391,1128631.3640827754,9891.35827011452,1118740.0058126609,20.000000000000005,690003.9036633453,0.0 
 08/23  09:00:00,9.600000000000002,1.0,150.0868359473774,0.0,0.0,118.71746400794595,0.0,0.0,118.71746400794595,16.200000000000004,1.0,216.59697767531777,48.0,1.0,275.08670369464269,6.0,1.0,150.0868359473774,548.837069310526,35.84650791470605,512.9905613958199,1975813.4495178937,129047.42849294178,1846766.0210249518,6.0,1.0,150.0868359473774,548.837069310526,35.84650791470605,512.9905613958199,1975813.4495178937,129047.42849294178,1846766.0210249518,20.0,54920.32744675618,136487.5773236711 
 08/23  10:00:00,9.600000000000002,1.0,237.06782607897063,0.0,0.0,148.29285496958745,0.0,0.0,148.29285496958745,16.200000000000004,1.0,292.6884327038533,48.0,1.0,393.0189887119864,6.0,1.0,237.06782607897063,868.8220830181579,146.53623514325367,722.2858478749043,3127759.498865369,527530.4465157131,2600229.0523496556,6.0,1.0,237.06782607897063,868.8220830181579,146.53623514325367,722.2858478749043,3127759.498865369,527530.4465157131,2600229.0523496556,20.0,0.0,1560970.7988306722 
 08/23  11:00:00,9.600000000000002,1.0,308.4050724479346,0.0,0.0,158.71272959862766,0.0,0.0,158.71272959862766,16.200000000000004,1.0,284.22295324103558,48.0,1.0,478.63257806427637,6.0,1.0,308.4050724479346,1150.4200801171558,284.5801248888148,865.8399552283408,4141512.2884217605,1024488.4495997334,3117023.838822027,6.0,1.0,308.4050724479346,1150.4200801171558,284.5801248888148,865.8399552283408,4141512.2884217605,1024488.4495997334,3117023.838822027,20.0,0.0,3803789.132190042 
 08/23  12:00:00,9.600000000000002,1.0,287.4624268019779,0.0,0.0,165.68083434015504,0.0,0.0,165.68083434015504,16.200000000000004,1.0,194.59891130539843,48.0,1.0,452.18654591534536,6.0,1.0,287.4624268019779,1092.1128816485935,223.49091845681353,868.62196319178,3931606.3739349369,804567.3064445288,3127039.067490408,6.0,1.0,287.4624268019779,1092.1128816485935,223.49091845681353,868.62196319178,3931606.3739349369,804567.3064445288,3127039.067490408,20.0,0.0,5188433.399256611 
 08/23  13:00:00,9.600000000000002,1.0,238.0791282638756,0.0,0.0,161.8386603086186,16.200000000000004,1.0,184.34871382047499,0.0,0.0,161.8386603086186,48.0,1.0,393.33230223797036,6.0,1.0,238.0791282638756,909.3917523275397,120.41250591671681,788.979246410823,3273810.308379143,433485.0213001805,2840325.2870789628,6.0,1.0,238.0791282638756,909.3917523275397,120.41250591671681,788.979246410823,3273810.308379143,433485.0213001805,2840325.2870789628,20.0,0.0,5463751.58707885 
 08/23  14:00:00,9.600000000000002,1.0,198.22050721852239,0.0,0.0,145.33152320435364,16.200000000000004,1.0,196.31780771200108,0.0,0.0,145.33152320435364,48.0,1.0,339.61822481226877,6.0,1.0,198.22050721852239,751.3839188470881,83.30114488899643,668.0827739580917,2704982.1078495176,299884.12160038718,2405097.98624913,6.0,1.0,198.22050721852239,751.3839188470881,83.30114488899643,668.0827739580917,2704982.1078495176,299884.12160038718,2405097.98624913,20.0,0.0,5089840.924431759 
 08/23  15:00:00,9.600000000000002,1.0,211.77585632117923,0.0,0.0,136.06224330200573,16.200000000000004,1.0,278.3316928479898,0.0,0.0,136.06224330200573,48.0,1.0,354.4515225108961,6.0,1.0,211.77585632117923,769.1256704945748,117.8390364756171,651.2866340189578,2768852.4137804696,424220.5313122216,2344631.882468248,6.0,1.0,211.77585632117923,769.1256704945748,117.8390364756171,651.2866340189578,2768852.4137804696,424220.5313122216,2344631.882468248,20.0,0.0,5087813.035500497 
 08/23  16:00:00,9.600000000000002,1.0,178.90380027168585,0.0,0.0,108.29864259293378,16.200000000000004,1.0,371.6782066118697,0.0,0.0,108.29864259293378,48.0,1.0,318.9574599562443,6.0,1.0,178.90380027168585,591.8762144423139,83.91834475832434,507.95786968398957,2130754.37199233,302106.0411299676,1828648.3308623625,6.0,1.0,178.90380027168585,591.8762144423139,83.91834475832434,507.95786968398957,2130754.37199233,302106.0411299676,1828648.3308623625,20.0,0.0,4737455.014946963 
 08/23  17:00:00,9.600000000000002,1.0,98.51397222735531,0.0,0.0,73.42662674295869,16.200000000000004,1.0,378.88456721900959,0.0,0.0,73.42662674295869,48.0,1.0,219.63404572927517,6.0,1.0,98.51397222735531,320.6369214077365,12.551502448404826,308.0854189593317,1154292.9170678517,45185.40881425738,1109107.5082535942,6.0,1.0,98.51397222735531,320.6369214077365,12.551502448404826,308.0854189593317,1154292.9170678517,45185.40881425738,1109107.5082535942,20.0,0.0,3680540.9564451684 
 08/23  18:00:00,0.0,0.0,39.63062518975736,21.6,1.0,50.76011739453235,16.200000000000004,1.0,187.25557082813715,0.0,0.0,39.63062518975736,48.0,1.0,92.35744312368888,0.0,0.0,39.63062518975736,153.05352296872869,0.0,153.05352296872869,550992.6826874233,0.0,550992.6826874233,0.0,0.0,39.63062518975736,153.05352296872869,0.0,153.05352296872869,550992.6826874233,0.0,550992.6826874233,20.0,0.0,2497923.7998150747 
 08/23  19:00:00,0.0,0.0,3.6298946374109937,10.8,0.5,5.877184977236121,8.100000000000002,0.5,15.157063492074837,0.0,0.0,3.6298946374109937,24.0,0.5,6.955179227015137,0.0,0.0,3.6298946374109937,14.018657530657297,0.0,14.018657530657297,50467.16711036627,0.0,50467.16711036627,0.0,0.0,3.6298946374109937,14.018657530657297,0.0,14.018657530657297,50467.16711036627,0.0,50467.16711036627,20.0,0.0,1353438.8986720606 
 08/23  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,0.0,556218.7867074469 
 08/23  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12656.107943607365,82614.29278219163 
 08/23  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,264938.28068346207,0.0 
 08/23  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,659940.0971383962,0.0 
 08/23  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,1066112.3117601034,0.0 
 08/24  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1390967.5010803717,0.0 
 08/24  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1640680.029430239,0.0 
 08/24  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1853699.8906815176,0.0 
 08/24  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2069713.3528466505,0.0 
 08/24  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2290205.9193946809,0.0 
 08/24  06:00:00,0.0,0.0,14.75320142033384,16.200000000000004,0.75,35.25121434688191,0.0,0.0,14.75320142033384,12.150000000000003,0.75,131.83287316479463,36.0,0.75,33.373490871806648,0.0,0.0,14.75320142033384,56.976881935058148,0.0,56.976881935058148,205116.7749662093,0.0,205116.7749662093,0.0,0.0,14.75320142033384,56.976881935058148,0.0,56.976881935058148,205116.7749662093,0.0,205116.7749662093,20.0,2298724.857328897,0.0 
 08/24  07:00:00,2.4000000000000005,0.25,77.38823405283904,16.200000000000004,0.75,104.12912065263439,0.0,0.0,76.42321999519598,16.200000000000004,1.0,625.0738462859398,48.0,1.0,232.68196372697538,1.5,0.25,77.38823405283904,295.921148692823,0.01647660725379066,295.9046720855692,1065316.1352941627,59.315786113646378,1065256.8195080492,1.5,0.25,77.38823405283904,295.921148692823,0.01647660725379066,295.9046720855692,1065316.1352941627,59.315786113646378,1065256.8195080492,20.0,1402459.3473306215,0.0 
 08/24  08:00:00,9.600000000000002,1.0,209.27678142632466,0.0,0.0,120.20518255077738,0.0,0.0,120.20518255077738,16.200000000000004,1.0,881.7543655629403,48.0,1.0,470.7821892539704,6.0,1.0,209.27678142632466,587.3623585066612,65.4806557138838,521.8817027927773,2114504.49062398,235730.36056998169,1878774.1300539985,6.0,1.0,209.27678142632466,587.3623585066612,65.4806557138838,521.8817027927773,2114504.49062398,235730.36056998169,1878774.1300539985,20.0,225476.89216096368,70219.56436178662 
 08/24  09:00:00,9.600000000000002,1.0,382.54060008096817,0.0,0.0,141.99418383244535,0.0,0.0,141.99418383244535,16.200000000000004,1.0,898.1517250968499,48.0,1.0,677.5999976873065,6.0,1.0,382.54060008096817,1110.1906078698106,419.31339215606018,690.8772157137503,3996686.188331317,1509528.2117618165,2487157.9765695009,6.0,1.0,382.54060008096817,1110.1906078698106,419.31339215606018,690.8772157137503,3996686.188331317,1509528.2117618165,2487157.9765695009,20.0,0.0,2055020.637936967 
 08/24  10:00:00,9.600000000000002,1.0,519.418714437893,0.0,0.0,153.92443704160588,0.0,0.0,153.92443704160588,16.200000000000004,1.0,749.8195320552151,48.0,1.0,829.1392723667707,6.0,1.0,519.418714437893,1715.1201217926687,924.4121188676162,790.7080029250525,6174432.438453606,3327883.627923418,2846548.810530189,6.0,1.0,519.418714437893,1715.1201217926687,924.4121188676162,790.7080029250525,6174432.438453606,3327883.627923418,2846548.810530189,20.0,0.0,6103241.401565212 
 08/24  11:00:00,9.600000000000002,1.0,604.7281648322264,0.0,0.0,155.50840676483385,0.0,0.0,155.50840676483385,16.200000000000004,1.0,521.9665450450475,48.0,1.0,919.9890051002121,6.0,1.0,604.7281648322264,2158.589615103464,1339.9358005930304,818.6538145104335,7770922.61437247,4823768.882134909,2947153.7322375609,6.0,1.0,604.7281648322264,2158.589615103464,1339.9358005930304,818.6538145104335,7770922.61437247,4823768.882134909,2947153.7322375609,20.0,0.0,10339317.8467424 
 08/24  12:00:00,9.600000000000002,1.0,627.5053082580189,0.0,0.0,150.88193036579583,0.0,0.0,150.88193036579583,16.200000000000004,1.0,257.59390806493237,48.0,1.0,949.9453776051196,6.0,1.0,627.5053082580189,2310.773407535608,1553.6806077752117,757.0927997603964,8318784.26712819,5593250.187990762,2725534.079137427,6.0,1.0,627.5053082580189,2310.773407535608,1553.6806077752117,757.0927997603964,8318784.26712819,5593250.187990762,2725534.079137427,20.0,0.0,13378579.552894485 
 08/24  13:00:00,9.600000000000002,1.0,606.507599444856,0.0,0.0,142.75147228102626,16.200000000000004,1.0,292.2824001489324,0.0,0.0,142.75147228102626,48.0,1.0,923.6633704748979,6.0,1.0,606.507599444856,2222.639361902847,1536.7411900352414,685.898171867606,8001501.7028502509,5532268.2841268689,2469233.4187233818,6.0,1.0,606.507599444856,2222.639361902847,1536.7411900352414,685.898171867606,8001501.7028502509,5532268.2841268689,2469233.4187233818,20.0,0.0,14710372.312906169 
 08/24  14:00:00,9.600000000000002,1.0,535.4472847896093,0.0,0.0,127.65358967220074,16.200000000000004,1.0,510.6744265370644,0.0,0.0,127.65358967220074,48.0,1.0,836.5591671837278,6.0,1.0,535.4472847896093,1871.7081130338846,1283.2258880997736,588.4822249341107,6738149.2069219839,4619613.197159185,2118536.009762799,6.0,1.0,535.4472847896093,1871.7081130338846,1283.2258880997736,588.4822249341107,6738149.2069219839,4619613.197159185,2118536.009762799,20.0,0.0,14354499.559356742 
 08/24  15:00:00,9.600000000000002,1.0,415.3558317132955,0.0,0.0,103.39538955938065,16.200000000000004,1.0,672.3314907936187,0.0,0.0,103.39538955938065,48.0,1.0,694.4550849762457,6.0,1.0,415.3558317132955,1290.6041678864133,837.6136231929114,452.99054469350195,4646175.004391088,3015409.043494481,1630765.960896607,6.0,1.0,415.3558317132955,1290.6041678864133,837.6136231929114,452.99054469350195,4646175.004391088,3015409.043494481,1630765.960896607,20.0,0.0,12265182.073543262 
 08/24  16:00:00,9.600000000000002,1.0,259.0090987485827,0.0,0.0,72.5855665436026,16.200000000000004,1.0,744.4252758266864,0.0,0.0,72.5855665436026,48.0,1.0,506.5345145864552,6.0,1.0,259.0090987485827,637.595672161015,335.3310401579459,302.2646320030691,2295344.419779654,1207191.7445686055,1088152.6752110488,6.0,1.0,259.0090987485827,637.595672161015,335.3310401579459,302.2646320030691,2295344.419779654,1207191.7445686055,1088152.6752110488,20.000000000000005,0.0,8875300.838220666 
 08/24  17:00:00,9.600000000000002,1.0,104.1295722057076,0.0,0.0,49.91902592541424,16.200000000000004,1.0,681.4154038421937,0.0,0.0,49.91902592541424,48.0,1.0,297.1503613628232,6.0,1.0,104.1295722057076,236.83908281271457,36.74988220093738,200.0892006117772,852620.6981257723,132299.57592337457,720321.1222023978,6.0,1.0,104.1295722057076,236.83908281271457,36.74988220093738,200.0892006117772,852620.6981257723,132299.57592337457,720321.1222023978,20.0,0.0,5622821.846401494 
 08/24  18:00:00,0.0,0.0,27.503243256139056,21.6,1.0,58.543876208964537,16.200000000000004,1.0,437.6451681586903,0.0,0.0,27.503243256139056,48.0,1.0,108.43111345129874,0.0,0.0,27.503243256139056,106.2175591039114,0.0,106.2175591039114,382383.212774081,0.0,382383.212774081,0.0,0.0,27.503243256139056,106.2175591039114,0.0,106.2175591039114,382383.212774081,0.0,382383.212774081,20.0,0.0,3475422.514734327 
