Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 08/08  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,668130.1657405284,0.0 
 08/08  06:00:00,0.0,0.0,4.331692239796858,21.6,1.0,4.423026586840543,0.0,0.0,4.331692239796858,16.200000000000004,1.0,4.691000472108314,48.0,1.0,8.492793947603135,20.0,687913.5164060269,0.0 
 08/08  07:00:00,0.0,0.0,19.40044697187442,21.6,1.0,19.653037635007658,0.0,0.0,19.40044697187442,16.200000000000004,1.0,21.351126974485547,48.0,1.0,37.916799754132167,20.0,770812.5403155648,0.0 
 08/08  08:00:00,16.200000000000004,0.75,41.16912628808568,5.4,0.25,41.02149805926162,0.0,0.0,40.999331134302,16.200000000000004,1.0,44.540463614572747,48.0,1.0,79.77822698975965,19.999999999999998,925903.6414839791,0.0 
 08/08  09:00:00,21.6,1.0,82.27451933870745,0.0,0.0,79.44557594098612,0.0,0.0,79.44557594098612,16.200000000000004,1.0,91.51000295043267,48.0,1.0,158.44741986256475,20.0,1122098.9300525664,0.0 
 08/08  10:00:00,21.6,1.0,136.2296362560826,0.0,0.0,119.52624070663402,0.0,0.0,119.52624070663402,16.200000000000004,1.0,151.8589225142374,48.0,1.0,253.98022191334094,20.0,1057470.0064859777,0.0 
 08/08  11:00:00,21.6,1.0,188.52083212373288,0.0,0.0,147.22412672085819,0.0,0.0,147.22412672085819,16.200000000000004,1.0,188.70926041446917,48.0,1.0,339.6746887682924,20.0,887573.2710650645,0.0 
 08/08  12:00:00,21.6,1.0,202.86788270249392,0.0,0.0,153.85564161086666,0.0,0.0,153.85564161086666,16.200000000000004,1.0,168.2307673047305,48.0,1.0,360.42829491166926,20.000000000000005,733845.5981508949,0.0 
 08/08  13:00:00,21.6,1.0,201.5809072886434,0.0,0.0,152.84363060227995,16.200000000000004,1.0,169.60003850718926,0.0,0.0,152.84363060227995,48.0,1.0,358.4340353864957,20.0,616291.5703276614,0.0 
 08/08  14:00:00,21.6,1.0,185.07039520940803,0.0,0.0,144.22382942334208,16.200000000000004,1.0,188.184572972539,0.0,0.0,144.22382942334208,48.0,1.0,334.4225604395109,20.000000000000005,524031.87512455918,0.0 
 08/08  15:00:00,21.6,1.0,155.58843365162412,0.0,0.0,127.81053753947275,16.200000000000004,1.0,189.07712279128405,0.0,0.0,127.81053753947275,48.0,1.0,289.86074802112759,20.0,444335.2070849309,0.0 
 08/08  16:00:00,21.6,1.0,116.56597790785603,0.0,0.0,103.50284700847502,16.200000000000004,1.0,168.06547790114707,0.0,0.0,103.50284700847502,48.0,1.0,227.22540550277425,20.0,368893.49151155786,0.0 
 08/08  17:00:00,10.8,0.5,73.94329731003777,10.8,0.5,72.90232468378412,16.200000000000004,1.0,122.39043853212242,0.0,0.0,72.32589608571111,48.0,1.0,151.0913040649867,20.0,299570.19616656369,0.0 
 08/08  18:00:00,0.0,0.0,36.23151568285981,21.6,1.0,38.38813879198241,16.200000000000004,1.0,53.48527637473319,0.0,0.0,36.23151568285981,48.0,1.0,72.4355208725326,20.0,255127.6137039498,0.0 
 08/08  19:00:00,0.0,0.0,5.9694442389221769,21.6,1.0,6.419059101973317,16.200000000000004,1.0,7.580143893581954,0.0,0.0,5.9694442389221769,48.0,1.0,11.764915400281936,20.0,271089.91911273918,0.0 
 08/08  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,320250.66221359328,0.0 
 08/08  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,384155.2270142168,0.0 
 08/08  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,494124.22531316158,0.0 
 08/08  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,652478.470521855,0.0 
 08/08  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,840918.3237750416,0.0 
 08/09  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,952954.5137467072,0.0 
 08/09  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,978007.5931801666,0.0 
 08/09  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,943729.0117635173,0.0 
 08/09  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,908766.7302007988,0.0 
 08/09  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,891886.5687799825,0.0 
 08/09  06:00:00,0.0,0.0,10.340283037665517,21.6,1.0,10.969276289982039,0.0,0.0,10.340283037665517,16.200000000000004,1.0,12.859113532187884,48.0,1.0,20.255040466497925,20.0,874526.8994461582,0.0 
 08/09  07:00:00,0.0,0.0,45.27103258101937,21.6,1.0,47.85614885715928,0.0,0.0,45.27103258101937,16.200000000000004,1.0,67.01154778388403,48.0,1.0,91.88648417279956,20.0,811094.7841331962,0.0 
 08/09  08:00:00,16.200000000000004,0.75,92.07447204379625,5.4,0.25,86.81326419926862,0.0,0.0,86.42027272305259,16.200000000000004,1.0,180.92716313163684,48.0,1.0,194.4375373363008,20.0,703803.3509465589,0.0 
 08/09  09:00:00,21.6,1.0,199.15675032034876,0.0,0.0,131.7471078201704,0.0,0.0,131.7471078201704,16.200000000000004,1.0,415.9274063570497,48.0,1.0,403.5484707765238,20.0,537710.1006117612,0.0 
 08/09  10:00:00,21.6,1.0,354.4911491755636,0.0,0.0,143.8796031683194,0.0,0.0,143.8796031683194,16.200000000000004,1.0,570.2406596592094,48.0,1.0,662.7979494754395,20.0,298654.86788566238,0.0 
 08/09  11:00:00,21.6,1.0,474.40313198397277,0.0,0.0,146.45658556529228,0.0,0.0,146.45658556529228,16.200000000000004,1.0,477.2791120573291,48.0,1.0,847.0884266039316,20.0,71480.33347583832,1090.6006358907699 
 08/09  12:00:00,21.6,1.0,416.4611779054944,0.0,0.0,143.56050707954516,0.0,0.0,143.56050707954516,16.200000000000004,1.0,228.94978054430093,48.0,1.0,696.4235627953053,20.0,0.0,85633.07580844475 
 08/09  13:00:00,21.6,1.0,288.3776787705231,0.0,0.0,154.68807945299305,16.200000000000004,1.0,194.43872798891619,0.0,0.0,154.68807945299305,48.0,1.0,487.68940699157556,20.0,0.0,178105.9953559208 
 08/09  14:00:00,21.6,1.0,189.72800395123293,0.0,0.0,138.54681164533265,16.200000000000004,1.0,194.19703200044106,0.0,0.0,138.54681164533265,48.0,1.0,333.33438628020579,20.0,2415.209702564334,117887.81544629007 
 08/09  15:00:00,21.6,1.0,214.44487863310114,0.0,0.0,133.2736527560126,16.200000000000004,1.0,318.96048737531569,0.0,0.0,133.2736527560126,48.0,1.0,396.0558483055867,20.0,129841.37777156747,0.0 
 08/09  16:00:00,21.6,1.0,180.22079050890523,0.0,0.0,98.82436759378126,16.200000000000004,1.0,510.4044436189663,0.0,0.0,98.82436759378126,48.0,1.0,394.5146889392081,20.0,38312.51937948146,28720.326165889877 
 08/09  17:00:00,10.8,0.5,80.37968682975978,10.8,0.5,69.899808248563,16.200000000000004,1.0,580.4189278486728,0.0,0.0,64.20358024774193,48.0,1.0,295.1631478327069,20.0,0.0,272478.58217485478 
 08/09  18:00:00,0.0,0.0,39.118532633794639,21.6,1.0,84.83866970292738,16.200000000000004,1.0,377.8381101593677,0.0,0.0,39.118532633794639,48.0,1.0,131.04313500146217,20.0,0.0,469660.89565151176 
 08/09  19:00:00,0.0,0.0,9.694022445479602,21.6,1.0,17.813832093616339,16.200000000000004,1.0,41.252477828487638,0.0,0.0,9.694022445479602,48.0,1.0,20.478579510683099,20.0,0.0,425193.768318782 
 08/09  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,247660.60158016007 
 08/09  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,69747.31113433137 
 08/09  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,93444.9199357644,0.0 
 08/09  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,275234.02861366249,0.0 
 08/09  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,473730.03732006376,0.0 
 08/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,675596.2803101949,0.0 
 08/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,888815.7821447484,0.0 
 08/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1098173.2573802274,0.0 
 08/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1215410.13931091,0.0 
 08/10  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1265722.2193051079,0.0 
 08/10  06:00:00,0.0,0.0,21.8854247508885,21.6,1.0,53.536526909037608,0.0,0.0,21.8854247508885,16.200000000000004,1.0,149.95184598120569,48.0,1.0,50.55727093562628,20.0,1277382.754799257,0.0 
 08/10  07:00:00,0.0,0.0,88.15846631663558,21.6,1.0,160.19830683507093,0.0,0.0,88.15846631663558,16.200000000000004,1.0,682.3738876816218,48.0,1.0,278.8460275527407,20.0,1057594.993451843,0.0 
 08/10  08:00:00,16.200000000000004,0.75,163.61815736256896,5.4,0.25,133.1309673697665,0.0,0.0,128.34761660079335,16.200000000000004,1.0,905.2742100414419,48.0,1.0,516.5530785287457,20.0,698985.5571545905,0.0 
 08/10  09:00:00,21.6,1.0,319.684159099074,0.0,0.0,147.75797567335727,0.0,0.0,147.75797567335727,16.200000000000004,1.0,906.4548262460476,48.0,1.0,717.675158281967,20.0,335115.52303713318,0.0 
 08/10  10:00:00,21.6,1.0,450.60515675180388,0.0,0.0,157.32803873057243,0.0,0.0,157.32803873057243,16.200000000000004,1.0,755.8653452417104,48.0,1.0,864.7479653175858,20.0,41977.107087757206,28561.010146064495 
 08/10  11:00:00,21.6,1.0,532.1720783435742,0.0,0.0,156.53827132989466,0.0,0.0,156.53827132989466,16.200000000000004,1.0,528.552434342281,48.0,1.0,950.6828033746574,20.0,0.0,251127.1393263418 
 08/10  12:00:00,21.6,1.0,548.5101033806213,0.0,0.0,149.94367008126333,0.0,0.0,149.94367008126333,16.200000000000004,1.0,264.143787169391,48.0,1.0,970.8930507840286,20.0,0.0,507803.18184822428 
 08/10  13:00:00,21.6,1.0,528.2966554944188,0.0,0.0,139.4926572798492,16.200000000000004,1.0,271.77309464925079,0.0,0.0,139.4926572798492,48.0,1.0,937.1044684758792,20.0,0.0,717900.2631488245 
 08/10  14:00:00,21.6,1.0,459.91519165609585,0.0,0.0,123.88110030793713,16.200000000000004,1.0,480.0463952940054,0.0,0.0,123.88110030793713,48.0,1.0,848.11828422611,20.0,0.0,903795.1150524591 
 08/10  15:00:00,21.6,1.0,349.68563139579626,0.0,0.0,101.03912003183426,16.200000000000004,1.0,638.2601994099096,0.0,0.0,101.03912003183426,48.0,1.0,713.7387626126792,20.0,0.0,1068438.1726099305 
 08/10  16:00:00,21.6,1.0,207.49659403697584,0.0,0.0,73.20995780210257,16.200000000000004,1.0,715.3944379521074,0.0,0.0,73.20995780210257,48.0,1.0,535.4682185746304,20.0,0.0,1156324.1568462074 
 08/10  17:00:00,16.200000000000004,0.75,76.02231248414967,5.4,0.25,60.24235792853898,16.200000000000004,1.0,672.3619203660649,0.0,0.0,54.532329379331468,48.0,1.0,333.70265041163818,20.0,0.0,1174374.8232601868 
 08/10  18:00:00,0.0,0.0,32.79484365397858,21.6,1.0,89.3888637409311,16.200000000000004,1.0,461.5917806578251,0.0,0.0,32.79484365397858,48.0,1.0,140.32529166016094,20.0,0.0,1131179.4616466305 
 08/10  19:00:00,0.0,0.0,8.25074495469218,16.200000000000004,0.75,19.082070560307856,12.150000000000003,0.75,51.693395828319378,0.0,0.0,8.25074495469218,36.0,0.75,17.911472193152539,20.0,0.0,944917.8154131312 
 08/10  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,686375.1627869157 
 08/10  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,454610.5943600712 
 08/10  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,284060.3682118348 
 08/10  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,152569.73097290973 
 08/10  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,51145.12190733102 
 08/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,37871.16098008801,0.0 
 08/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,118042.52874990944,0.0 
 08/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,223891.97800111964,0.0 
 08/11  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,347750.1461272037,0.0 
 08/11  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,484380.1433031497,0.0 
 08/11  06:00:00,0.0,0.0,20.524042445912817,21.6,1.0,50.91963926966237,0.0,0.0,20.524042445912817,16.200000000000004,1.0,146.18949735609565,48.0,1.0,47.61583128249342,20.0,577183.8300721719,0.0 
 08/11  07:00:00,0.0,0.0,87.0600659261733,21.6,1.0,155.95216955899938,0.0,0.0,87.0600659261733,16.200000000000004,1.0,678.2746231327368,48.0,1.0,274.8977038404171,20.0,405584.1756417005,0.0 
 08/11  08:00:00,16.200000000000004,0.75,165.849562737957,5.4,0.25,131.53455961075728,0.0,0.0,127.6604950289119,16.200000000000004,1.0,902.1249324837688,48.0,1.0,512.4742828834485,20.0,87603.86394052839,16267.358646485438 
 08/11  09:00:00,21.6,1.0,323.9447628824379,0.0,0.0,147.58156419916549,0.0,0.0,147.58156419916549,16.200000000000004,1.0,906.0347040660819,48.0,1.0,715.0845500552481,20.0,0.0,333508.8158342064 
 08/11  10:00:00,21.6,1.0,455.0834164356882,0.0,0.0,157.21795666828744,0.0,0.0,157.21795666828744,16.200000000000004,1.0,755.5078672479531,48.0,1.0,862.1935133106791,20.0,0.0,806601.8402952897 
 08/11  11:00:00,21.6,1.0,534.8817096151321,0.0,0.0,155.85967881996408,0.0,0.0,155.85967881996408,16.200000000000004,1.0,526.5743039135607,48.0,1.0,944.9495044108104,20.0,0.0,1337507.036551336 
 08/11  12:00:00,21.6,1.0,542.2443051500567,0.0,0.0,146.67974939910915,0.0,0.0,146.67974939910915,16.200000000000004,1.0,258.60746719125168,48.0,1.0,949.2831776363807,20.0,0.0,1806871.8422910744 
 08/11  13:00:00,21.6,1.0,512.5954553821832,0.0,0.0,133.9214717389674,16.200000000000004,1.0,261.61028395693315,0.0,0.0,133.9214717389674,48.0,1.0,899.1257369865571,20.0,0.0,2035866.3373957913 
 08/11  14:00:00,21.6,1.0,431.69928177697786,0.0,0.0,120.76408289302938,16.200000000000004,1.0,444.6781511326314,0.0,0.0,120.76408289302938,48.0,1.0,777.5421183270534,20.0,0.0,2152762.2640816739 
 08/11  15:00:00,21.6,1.0,299.73936511110346,0.0,0.0,110.40505963831737,16.200000000000004,1.0,508.0747998225729,0.0,0.0,110.40505963831737,48.0,1.0,554.9437741629981,20.0,0.0,2134046.194190843 
 08/11  16:00:00,21.6,1.0,171.15122538977449,0.0,0.0,104.64470902078362,16.200000000000004,1.0,400.74958133990546,0.0,0.0,104.64470902078362,48.0,1.0,345.1234376612226,20.0,0.0,1703410.2305232227 
 08/11  17:00:00,16.200000000000004,0.75,84.5669826399046,5.4,0.25,80.20821153828253,16.200000000000004,1.0,184.37827838001886,0.0,0.0,79.53583024042102,48.0,1.0,183.8597867183879,20.0,0.0,861214.9399062937 
 08/11  18:00:00,0.0,0.0,40.830062359813997,21.6,1.0,45.98690729828208,16.200000000000004,1.0,83.05446458365819,0.0,0.0,40.830062359813997,48.0,1.0,83.94042842958908,20.0,57014.74950672091,42825.188093334145 
 08/11  19:00:00,0.0,0.0,5.587085908824602,16.200000000000004,0.75,6.2235562086094469,12.150000000000003,0.75,8.110371839794079,0.0,0.0,5.587085908824602,36.0,0.75,10.706180039724256,20.0,129218.0706985977,0.0 
 08/11  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,135712.7194457551,0.0 
 08/11  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,493369.6740069168,0.0 
 08/11  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,265132.8841763043,0.0 
 08/11  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,92067.79458166874,0.0 
 08/11  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,76015.7292597245,0.0 
 08/12  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,129530.91231035914,0.0 
 08/12  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,249474.1374305433,0.0 
 08/12  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,403843.0039668431,0.0 
 08/12  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,542234.9046361607,0.0 
 08/12  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,664570.7767252412,0.0 
 08/12  06:00:00,0.0,0.0,8.873206203557168,21.6,1.0,9.427166568669481,0.0,0.0,8.873206203557168,16.200000000000004,1.0,11.22231494669592,48.0,1.0,17.395601959198726,19.999999999999998,763009.3625832802,0.0 
 08/12  07:00:00,0.0,0.0,43.72007313515297,21.6,1.0,45.83397898563127,0.0,0.0,43.72007313515297,16.200000000000004,1.0,63.9951892843378,48.0,1.0,88.44561818255289,20.0,762123.8789177423,0.0 
 08/12  08:00:00,16.200000000000004,0.75,79.46685809932828,5.4,0.25,77.62307626251999,0.0,0.0,77.42467709560114,16.200000000000004,1.0,123.21452966323813,48.0,1.0,159.9189386007929,19.999999999999998,670708.2921445796,0.0 
 08/12  09:00:00,21.6,1.0,95.90937629876399,0.0,0.0,91.26555825851463,0.0,0.0,91.26555825851463,16.200000000000004,1.0,111.5005883673011,48.0,1.0,185.35909818082474,20.0,542545.1317479039,0.0 
 08/12  10:00:00,21.6,1.0,91.27534496994454,0.0,0.0,86.88374099458732,0.0,0.0,86.88374099458732,16.200000000000004,1.0,95.89891048584434,48.0,1.0,172.47843433652887,20.0,443608.68515710489,0.0 
 08/12  11:00:00,21.6,1.0,88.99098873574336,0.0,0.0,84.4947885522455,0.0,0.0,84.4947885522455,16.200000000000004,1.0,88.46415100435142,48.0,1.0,166.2371957580623,20.0,442966.0938403292,0.0 
 08/12  12:00:00,21.6,1.0,161.0717940915966,0.0,0.0,133.39771095835935,0.0,0.0,133.39771095835935,16.200000000000004,1.0,138.583858485674,48.0,1.0,289.0058800786743,20.0,611230.0660127897,0.0 
 08/12  13:00:00,21.6,1.0,240.2255792410487,0.0,0.0,158.64976649291064,16.200000000000004,1.0,190.18303944875658,0.0,0.0,158.64976649291064,48.0,1.0,411.6317407436291,20.0,416076.3321243649,0.0 
 08/12  14:00:00,21.6,1.0,292.25908171527007,0.0,0.0,143.18357359321915,16.200000000000004,1.0,302.5975448604234,0.0,0.0,143.18357359321915,48.0,1.0,489.61957335000326,19.999999999999998,181579.80733247105,0.0 
 08/12  15:00:00,21.6,1.0,272.55428639731226,0.0,0.0,117.6836730174554,16.200000000000004,1.0,448.08498207186877,0.0,0.0,117.6836730174554,48.0,1.0,488.9052564417721,20.0,41425.63346984197,1435.9732366871857 
 08/12  16:00:00,21.6,1.0,192.24178065559543,0.0,0.0,88.24941877067272,16.200000000000004,1.0,569.2764827594451,0.0,0.0,88.24941877067272,48.0,1.0,420.2276752410981,19.999999999999998,0.0,67833.03852047168 
 08/12  17:00:00,16.200000000000004,0.75,82.42672042613062,5.4,0.25,65.08374178553858,16.200000000000004,1.0,580.1539360362784,0.0,0.0,61.227659290031727,48.0,1.0,287.8365237499228,20.0,0.0,134226.74293229293 
 08/12  18:00:00,0.0,0.0,36.978733560477909,21.6,1.0,77.7854013652413,16.200000000000004,1.0,368.80043640578529,0.0,0.0,36.978733560477909,48.0,1.0,123.3888826971812,20.0,0.0,120657.98282267015 
 08/12  19:00:00,0.0,0.0,6.08163478244888,16.200000000000004,0.75,12.608333505564419,12.150000000000003,0.75,33.27391361210436,0.0,0.0,6.08163478244888,36.0,0.75,13.23960535860082,20.0,51131.48040131972,10594.281795146522 
 08/12  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,286075.49053214679,0.0 
 08/12  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,522751.4861380339,0.0 
 08/12  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,681417.3104973557,0.0 
 08/12  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,757313.130897107,0.0 
 08/12  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,807678.4532317068,0.0 
 08/13  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,913758.7076569109,0.0 
 08/13  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1078774.8519452497,0.0 
 08/13  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1281656.6217120584,0.0 
 08/13  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1406123.2947559304,0.0 
 08/13  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1450128.664259747,0.0 
 08/13  06:00:00,0.0,0.0,18.22009463701815,21.6,1.0,46.65314399214808,0.0,0.0,18.22009463701815,16.200000000000004,1.0,140.67115724815879,48.0,1.0,42.625297156991809,20.0,1440338.0296408362,0.0 
 08/13  07:00:00,0.0,0.0,85.2888606681787,21.6,1.0,147.7785761797784,0.0,0.0,85.2888606681787,16.200000000000004,1.0,670.1179474615362,48.0,1.0,267.7495274359999,20.0,1254259.7927207798,0.0 
 08/13  08:00:00,16.200000000000004,0.75,170.80272996662718,5.4,0.25,128.67110043973779,0.0,0.0,126.63245575113385,16.200000000000004,1.0,897.4656449080112,48.0,1.0,505.473668295696,20.0,936210.5559926562,0.0 
 08/13  09:00:00,21.6,1.0,331.99687825826188,0.0,0.0,146.76673220558,0.0,0.0,146.76673220558,16.200000000000004,1.0,903.8255699624684,48.0,1.0,708.5844746868777,20.0,571585.706878026,0.0 
 08/13  10:00:00,21.6,1.0,463.7893700368247,0.0,0.0,156.63820977965,0.0,0.0,156.63820977965,16.200000000000004,1.0,754.1052225488694,48.0,1.0,856.299040360585,20.0,179634.88474569348,0.0 
 08/13  11:00:00,21.6,1.0,547.1720327640514,0.0,0.0,156.7232616001658,0.0,0.0,156.7232616001658,16.200000000000004,1.0,528.1304127854073,48.0,1.0,945.2205292174867,20.0,0.0,144574.56280953848 
 08/13  12:00:00,21.6,1.0,570.8339135200495,0.0,0.0,151.11911516195324,0.0,0.0,151.11911516195324,16.200000000000004,1.0,266.420637511567,48.0,1.0,974.5502383598891,20.0,0.0,428988.6884882818 
 08/13  13:00:00,21.6,1.0,552.0299099722282,0.0,0.0,142.76407389606579,16.200000000000004,1.0,279.99520664353266,0.0,0.0,142.76407389606579,48.0,1.0,948.782448767836,20.0,0.0,738825.3892950774 
