Date/Time,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1:Zone Other Equipment Total Heating Rate [W](Hourly),BLOCK1:ZONE1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),BLOCK1:ZONE1_WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_FLOOR:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_S_WIN_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_S_WIN_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1:Zone Mean Air Temperature [C](Hourly:ON),BLOCK1:ZONE1:Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE1:Zone Air System Sensible Heating Rate [W](Hourly),BLOCK1:ZONE1:Zone Air System Sensible Cooling Rate [W](Hourly),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 09/12  08:00:00,151.0,456.75,200.0,1330.5535865827974,606.9669279516239,98.47801111523228,98.47801111523228,224.27740454116739,67.62738110414417,344.133823849185,224.27740454116739,224.27740454116739,20.0,0.5214166121785352,196.33631741999853,0.0,720000.0,0.0,706810.7427119948,0.0 
 09/12  09:00:00,151.5,793.75,200.0,2919.0259709449949,815.9221432520914,126.91303184536453,126.91303184536453,451.03675236511347,120.08073445040525,611.063310539567,451.03675236511347,451.03675236511347,22.171924271786837,0.5182113957193815,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/12  10:00:00,152.0,904.25,200.0,4398.401062595807,699.9902228801863,144.67087941327754,144.67087941327754,608.8170676179702,155.7488133531573,791.4714098018683,608.8170676179702,608.8170676179702,26.332443317462944,0.5217123161038333,0.0,292.8079688682748,720000.0,1045536.7666042814,0.0,0.0 
 09/12  11:00:00,143.0,920.75,200.0,5267.349189211323,464.1726278723256,144.25540386991629,144.25540386991629,687.4826598563477,171.8781008984987,873.2260448084867,687.4826598563477,687.4826598563477,26.99999961403463,0.5215553092947645,0.0,2404.2386457830427,720000.0,8655258.44922303,0.0,0.0 
 09/12  12:00:00,120.0,914.5,200.0,5362.551698690169,197.81239176200718,139.129812697736,144.6689757016341,685.3304894449127,172.8111922737495,878.8888410194047,685.3304894449127,685.3304894449127,26.999999968486237,0.517637247687381,0.0,3710.8562685133267,720000.0,13359082.50336362,0.0,0.0 
 09/12  13:00:00,98.75,913.75,200.0,5086.188004514093,128.83089705234296,128.83089705234296,327.7841051633759,655.448128646389,165.4235117611143,843.1710660255569,655.448128646389,655.448128646389,26.999999996746938,0.5157284069034857,0.0,4228.338945450421,720000.0,15222020.196834606,0.0,0.0 
 09/12  14:00:00,73.25,901.25,200.0,4237.843693735293,111.41366253540974,111.41366253540974,536.4581964363119,571.5701256079328,146.19323073413228,748.0749026110314,571.5701256079328,571.5701256079328,26.999999999650968,0.5138534244666715,0.0,4216.801695166182,720000.0,15180486.101863049,0.0,0.0 
 09/12  15:00:00,48.5,866.25,200.0,2915.946658326773,87.22134358732424,87.22134358732424,682.7877732756122,440.06923722573665,116.5147467200322,600.2139979200958,440.06923722573665,440.06923722573665,26.999999999966439,0.5112615855116116,0.0,3647.2604216505649,720000.0,13130137.517872274,0.0,0.0 
 09/12  16:00:00,35.25,769.5,200.0,1471.7624891931633,62.94277920141532,62.94277920141532,725.7572084981887,276.5819143256101,78.74551921337144,410.3598103096688,276.5819143256101,276.5819143256101,26.999999999997656,0.5099256217930658,0.0,2587.482055431412,720000.0,9314935.399548416,0.0,0.0 
 09/12  17:00:00,38.5,536.75,200.0,528.1654442234203,43.35744511923456,43.35744511923456,603.0213018946754,116.3359321892086,39.046567236776507,207.38274509934375,116.3359321892086,116.3359321892086,26.999999999999909,0.5083592948830238,0.0,1516.5586764327177,720000.0,5459611.235157619,0.0,0.0 
 09/12  18:00:00,34.75,172.5,200.0,173.74245806040094,22.49713614842264,30.28832170386175,267.41979742876989,22.49713614842264,10.508430400941667,56.57792641856064,22.49713614842264,22.49713614842264,27.0,0.5084051563338341,0.0,755.7012646392202,720000.0,2720524.55270119,0.0,0.0 
 09/12  19:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.5111148389644626,0.0,198.2236670977545,720000.0,713605.2015519163,0.0,0.0 
 09/12  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.50364930580612,0.5133363802024151,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/12  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.20443383867779,0.5133689863293223,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/12  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.72472458629598,0.5140260410205217,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/12  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3449622300771,0.513927525031457,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/12  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94533329949843,0.5145047213915359,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/13  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.084127049762566,0.5143200908467212,85.68630135438369,0.0,720000.0,0.0,307419.59904015358,0.0 
 09/13  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000002378248067,0.5180863072096064,412.58999883981496,0.0,720000.0,0.0,1485320.8613170786,0.0 
 09/13  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000018648096,0.5191129176139969,624.1948672399118,0.0,720000.0,0.0,2247101.496269762,0.0 
 09/13  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000196964,0.5201583202561619,745.3154408320568,0.0,720000.0,0.0,2683135.5867048448,0.0 
 09/13  05:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000002499,0.5211726384545619,834.4529135818405,0.0,720000.0,0.0,3004030.4888908455,0.0 
 09/13  06:00:00,21.75,65.5,200.0,92.90667910953359,124.98754506809226,18.995887338832394,12.030071591932714,12.030071591932714,5.13642546640121,26.7649430699486,12.030071591932714,12.030071591932714,20.000000000000037,0.5192628368519323,808.3563539391657,0.0,720000.0,0.0,2910082.8741809448,0.0 
 09/13  07:00:00,98.75,364.25,200.0,585.3633729535469,531.9902539228979,62.150357285483959,62.150357285483959,94.08952702671401,35.97516209661598,185.7718541393092,94.08952702671401,94.08952702671401,20.000000000000005,0.519313893479753,542.2859777580547,0.0,720000.0,0.0,1952229.5199289972,0.0 
 09/13  08:00:00,138.75,714.5,200.0,1584.7365493652927,856.1975504325244,106.13116045426944,106.13116045426944,286.12146742960547,84.84853597171521,435.7835831541255,286.12146742960547,286.12146742960547,20.32406211000608,0.5131880957230858,60.11450170775518,0.0,720000.0,0.0,216412.20614791855,0.0 
 09/13  09:00:00,146.0,858.25,200.0,3038.5591143354765,862.7426337710983,127.51205564083546,127.51205564083546,472.73081974199877,125.56006036157419,642.001904055656,472.73081974199877,472.73081974199877,23.747515429657918,0.5107162070661521,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/13  10:00:00,151.0,904.25,200.0,4397.376207891449,698.9914430467225,144.06033654998749,144.06033654998749,608.6843637522964,154.9535423676963,790.4714098018683,608.6843637522964,608.6843637522964,26.880667976381934,0.5112087216925086,0.0,1018.5862921549352,720000.0,3663676.046552671,0.0,0.0 
 09/13  11:00:00,144.5,925.25,200.0,5302.534847485234,466.2732989944474,145.208344931713,145.208344931713,692.0347520597482,172.23945555076888,878.365059262992,692.0347520597482,692.0347520597482,26.999999999798069,0.5061327968274425,0.0,3288.8396476413129,720000.0,11839822.73113108,0.0,0.0 
 09/13  12:00:00,126.75,928.0,200.0,5470.937464516548,202.9268241928989,142.94118323324518,148.60767469218366,699.2365716140139,175.64840943500409,896.8293858933486,699.2365716140139,699.2365716140139,26.99999999997751,0.5022593074522068,0.0,4697.539665585789,720000.0,16911142.796062005,0.0,0.0 
 09/13  13:00:00,99.0,913.75,200.0,5089.267199136259,128.78162485814614,128.78162485814614,327.8916202246976,655.8468398273847,164.71948976186136,843.4210660255569,655.8468398273847,655.8468398273847,26.99999999999706,0.5000283371421173,0.0,5162.079838334497,720000.0,18583487.417997868,0.0,0.0 
 09/13  14:00:00,72.75,898.0,200.0,4222.002164213627,110.61908987622351,110.61908987622351,533.9404298643185,569.4039851870873,144.8350057067563,745.2153170202073,569.4039851870873,569.4039851870873,26.99999999999961,0.4988398792347333,0.0,5050.71993092539,720000.0,18182591.751330563,0.0,0.0 
 09/13  15:00:00,47.5,844.0,200.0,2846.104363626721,84.98943064887067,84.98943064887067,665.2419951363834,429.2958128006879,112.8338527552198,585.3668408357005,429.2958128006879,429.2958128006879,26.999999999999959,0.49843140923697507,0.0,4284.7068502318,720000.0,15424944.660834376,0.0,0.0 
 09/13  16:00:00,49.25,702.5,200.0,1474.3178128742107,66.91840894173157,66.91840894173157,692.0290956481903,269.32015323969849,74.77204314997387,392.5694258980952,269.32015323969849,269.32015323969849,27.0,0.49881534313086209,0.0,3125.5953809458317,720000.0,11252143.371404985,0.0,0.0 
 09/13  17:00:00,56.5,438.75,200.0,583.1406628344727,48.304145058576597,48.304145058576597,546.9941215315428,114.67342416231381,36.450438502590838,194.4848337579126,114.67342416231381,114.67342416231381,27.000000000000008,0.4987264097267623,0.0,2055.2416444541829,720000.0,7398869.920035055,0.0,0.0 
 09/13  18:00:00,37.0,144.0,200.0,176.20056097286574,22.81542493347787,29.321168842032337,239.5633555218202,22.81542493347787,10.215128459343191,55.22157335810279,22.81542493347787,22.81542493347787,27.0,0.5010746212659791,0.0,1203.0375154456575,720000.0,4330935.055604368,0.0,0.0 
 09/13  19:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.999999999999998,0.5059558180879407,0.0,531.6545117604674,720000.0,1913956.2423376826,0.0,0.0 
 09/13  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.5104492589947438,0.0,89.96414396669573,720000.0,323870.91828010449,0.0,0.0 
 09/13  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.357242760363975,0.5121751032318549,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/13  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.23802865549651,0.5133719321218535,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/13  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.199699102655928,0.5118782017634368,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/13  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.89210777169116,0.5143635975099391,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/14  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.233067282302778,0.5166421731449384,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/14  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.063454418484079,0.5161528156245836,93.56354568721052,0.0,720000.0,0.0,336704.22220429786,0.0 
 09/14  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000329650825,0.5167740766200426,369.01484752995659,0.0,720000.0,0.0,1328453.0189524915,0.0 
 09/14  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000202703,0.5172845726157394,539.9928495044098,0.0,720000.0,0.0,1943974.2554978869,0.0 
 09/14  05:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000017168,0.5158704350976899,631.3794197484175,0.0,720000.0,0.0,2272965.9110695936,0.0 
 09/14  06:00:00,13.25,4.0,200.0,53.59493747816273,20.2827335673992,7.582773733731118,6.9397694655226849,6.9397694655226849,2.6955691138595005,13.556256065340373,6.9397694655226849,6.9397694655226849,20.000000000000165,0.5160580452177127,669.7112247141392,0.0,720000.0,0.0,2410960.4089706635,0.0 
 09/14  07:00:00,77.25,29.75,200.0,338.1413390062214,96.73155543196674,40.55161996793006,40.55161996793006,45.457858210382457,16.810051610948034,84.62159383277059,45.457858210382457,45.457858210382457,20.0,0.5162988220810187,559.2271190608334,0.0,720000.0,0.0,2013217.628618997,0.0 
 09/14  08:00:00,169.25,83.5,200.0,848.3467105038702,212.33219665171178,87.46594102308925,87.46594102308925,119.33195059879033,40.53787330646487,204.29352524813226,119.33195059879033,119.33195059879033,20.0,0.5145784158786707,221.8902405427006,0.0,720000.0,0.0,798804.8659537225,0.0 
 09/14  09:00:00,242.0,127.75,200.0,1531.5537598486668,297.6980242042879,125.8022219424621,125.8022219424621,210.0602473606951,62.697900622650909,316.00743802726347,210.0602473606951,210.0602473606951,20.68239589715203,0.5113398334448855,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/14  10:00:00,277.75,215.5,200.0,2325.656605021139,329.9919219351468,147.0344268357286,147.0344268357286,309.721499655632,85.49412181191411,431.95166238923937,309.721499655632,309.721499655632,23.385309042919379,0.5122344574283948,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/14  11:00:00,250.75,420.5,200.0,3578.822558105524,330.9013005163518,148.02097531875428,148.02097531875428,465.8649979575833,114.99765311462413,584.2939290316592,465.8649979575833,465.8649979575833,26.72122782976868,0.5136837589938362,0.0,470.7805502528262,720000.0,1673891.5692721452,0.0,0.0 
 09/14  12:00:00,231.5,478.5,200.0,3984.7120905840545,178.78028772166827,143.50199063143689,148.1462398851986,511.1735584853956,123.45178964244227,628.7155897977702,511.1735584853956,511.1735584853956,26.999384330066719,0.5115327261900529,0.0,2157.690787276298,720000.0,7766620.268883787,0.0,0.0 
 09/14  13:00:00,180.5,578.5,200.0,4120.837951704379,129.76343836809634,129.76343836809634,278.606150527723,531.3809518746466,127.47417629255108,652.3119130813193,531.3809518746466,531.3809518746466,26.999956067590817,0.5087027680156111,0.0,3268.4280859343018,720000.0,11766255.404342827,0.0,0.0 
 09/14  14:00:00,214.0,416.5,200.0,3121.0404532217446,132.58731926454019,132.58731926454019,390.08835006764937,414.6322596721793,102.8680420539387,525.9702500167414,414.6322596721793,414.6322596721793,26.99999636627843,0.5047579566792508,0.0,3291.887155989539,720000.0,11850786.452315273,0.0,0.0 
 09/14  15:00:00,185.75,377.0,200.0,2298.103074539483,116.80276636201957,116.80276636201957,461.50539563038788,324.651008671187,82.9788813296575,426.17050196135178,324.651008671187,324.651008671187,26.999999745626483,0.5058376944617158,0.0,2714.7064064709954,720000.0,9772942.56264,0.0,0.0 
 09/14  16:00:00,155.0,293.0,200.0,1300.9714654544515,93.89312636702053,93.89312636702053,417.6171434935543,201.12465357247363,57.84660670522426,298.51744021690146,201.12465357247363,201.12465357247363,26.999999987702993,0.5067372599191702,0.0,1906.9343890217324,720000.0,6864963.777372535,0.0,0.0 
 09/14  17:00:00,110.5,154.25,200.0,621.8777869843164,62.81473965912431,62.81473965912431,284.5271182430464,94.5129303207866,30.88293375023917,159.52559737280536,94.5129303207866,94.5129303207866,26.99999999967886,0.5087223799631271,0.0,1111.1462914082079,720000.0,4000126.6485119659,0.0,0.0 
 09/14  18:00:00,43.5,26.25,200.0,169.17548705545318,21.905779437856883,24.624700456933235,99.03611225320265,21.905779437856883,9.184723401827388,46.821640976737487,21.905779437856883,21.905779437856883,26.999999999997145,0.5113245559696609,0.0,446.71935565818407,720000.0,1608189.6803649185,0.0,0.0 
 09/14  19:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.884288390237786,0.5130885809909489,0.0,40.73399125610172,720000.0,146642.36852196375,0.0,0.0 
 09/14  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.922431571729569,0.513770824457549,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/14  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.454724457753224,0.5146005442918362,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/14  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.260399611386384,0.5139412623481456,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/14  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.166509251872804,0.512074578569251,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/14  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.46190802500754,0.5097217872119865,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/15  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.886253552894965,0.5080810388516253,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/15  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.213933949345816,0.5080755769676172,1.4591887912885467,0.0,720000.0,0.0,5209.919546417313,0.0 
 09/15  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000001295335264,0.5115222066350074,134.62095558714439,0.0,720000.0,0.0,484634.15109608179,0.0 
 09/15  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000002440936,0.5133330473967586,293.65430130069367,0.0,720000.0,0.0,1057155.4819001849,0.0 
 09/15  05:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000987,0.5143282666966993,417.70063252290478,0.0,720000.0,0.0,1503722.27706945,0.0 
 09/15  06:00:00,12.75,4.0,200.0,51.5793158964951,19.620103191297237,7.251869114380089,6.67877561489631,6.67877561489631,2.5931040344412428,13.056256065340373,6.67877561489631,6.67877561489631,20.00000000000006,0.5128742527906773,521.0819175510394,0.0,720000.0,0.0,1875894.9031836598,0.0 
 09/15  07:00:00,75.25,29.0,200.0,330.87220086205647,93.82864059395448,39.553001522380977,39.553001522380977,44.46102358177799,16.35412758950168,82.41602254445749,44.46102358177799,44.46102358177799,20.000000000000005,0.51290313914315,450.1769211347351,0.0,720000.0,0.0,1620636.916085046,0.0 
 09/15  08:00:00,163.0,130.5,200.0,922.2048086214575,261.76332530798626,87.53372108400765,87.53372108400765,134.3868839428074,43.35439031925085,219.68449006305839,134.3868839428074,134.3868839428074,20.0,0.5132592262857091,136.1205889580229,0.0,720000.0,0.0,490034.1202488825,0.0 
 09/15  09:00:00,227.5,275.0,200.0,1897.790978834979,430.05644859514646,127.2403863604473,127.2403863604473,271.68168823274848,75.67702036856676,384.66995317852789,271.68168823274848,271.68168823274848,21.33673965599285,0.5109135466207535,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/15  10:00:00,277.25,213.25,200.0,2321.7515482259925,328.2713842000736,146.65236251829746,146.65236251829746,309.1208653758723,84.9393013957048,429.85409243468919,309.1208653758723,309.1208653758723,24.199705784959109,0.5144178713921175,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/15  11:00:00,274.5,352.0,200.0,3302.6036529522687,316.6298114874924,153.29537178804299,153.29537178804299,430.13835290139158,108.73266265134045,552.696705648663,430.13835290139158,430.13835290139158,26.825479060155666,0.5169886556880389,0.0,436.9110439899574,720000.0,1560748.5826110494,0.0,0.0 
 09/15  12:00:00,333.75,129.0,200.0,2434.823273098523,182.74626780664509,165.61378459098229,167.49482906377984,314.03802077895639,87.4277000511027,440.70642797034545,314.03802077895639,314.03802077895639,26.99979945806399,0.5172064166495058,0.0,1251.6928075039048,720000.0,4505764.7713056099,0.0,0.0 
 09/15  13:00:00,294.75,26.75,200.0,1542.9953625547967,144.53496827353065,144.53496827353065,165.1058435627382,199.70286531083509,63.14795750999003,316.54479481134799,199.70286531083509,199.70286531083509,26.99999535430735,0.5152422519705652,0.0,1198.3805142464526,720000.0,4314161.933044395,0.0,0.0 
 09/15  14:00:00,268.75,25.5,200.0,1324.01028635415,134.35228563751827,134.35228563751827,166.76171682641579,172.08280095950853,57.40464865909975,287.8511416337958,172.08280095950853,172.08280095950853,26.999999912658578,0.5140027376200441,0.0,1017.3987656291465,720000.0,3662635.41246036,0.0,0.0 
 09/15  15:00:00,231.25,48.25,200.0,1160.931098548339,117.87327597703086,117.87327597703086,181.1319588425353,154.128862162446,51.88936187549419,261.1382655918753,154.128862162446,154.128862162446,26.999999998863083,0.5156009748066965,0.0,769.1924152250128,720000.0,2769092.692970897,0.0,0.0 
 09/15  16:00:00,169.5,91.25,200.0,963.3962053272346,89.7930031184881,89.7930031184881,215.88833012842185,134.82245275935424,42.33271250871168,215.01133601064709,134.82245275935424,134.82245275935424,26.999999999989855,0.5181217917518085,0.0,574.5787579017576,720000.0,2068483.5284303404,0.0,0.0 
 09/15  17:00:00,42.25,2.5,200.0,170.324166563478,21.9893576864429,21.9893576864429,24.356742225421095,22.258046832089087,8.578741658430815,42.99021864510162,22.258046832089087,22.258046832089087,26.670050794875036,0.5192319115534585,0.0,24.965950746902608,720000.0,89877.42268884176,0.0,0.0 
 09/15  18:00:00,25.5,3.0,200.0,101.32243799058492,13.119790682205334,13.513020282504096,21.07832314619567,13.119790682205334,5.152132552066188,25.879616111627145,13.119790682205334,13.119790682205334,25.32724774291748,0.5165850354710804,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/15  19:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.869244054008239,0.5137451034001468,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/15  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.44228956130989,0.5122201728040435,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/15  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.183557013458917,0.5124378377691103,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/15  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.255998383668545,0.5113498644047609,3.649893451981673,0.0,720000.0,0.0,13081.948461465621,0.0 
 09/15  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000001778574484,0.513593292986062,137.11874675693066,0.0,720000.0,0.0,493625.63059688408,0.0 
 09/15  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000273654,0.5136319848241132,271.9681750586433,0.0,720000.0,0.0,979085.4268464991,0.0 
 09/16  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000008954,0.5135739231878174,354.49327779560067,0.0,720000.0,0.0,1276175.8000526159,0.0 
 09/16  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000004,0.5142842762685913,426.64720225085628,0.0,720000.0,0.0,1535929.9281030312,0.0 
 09/16  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5145271523149532,480.4656767656712,0.0,720000.0,0.0,1729676.436356416,0.0 
 09/16  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5145399461532827,518.7089982444559,0.0,720000.0,0.0,1867352.3936800417,0.0 
 09/16  05:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.515775814278499,580.9690990977024,0.0,720000.0,0.0,2091488.7567517292,0.0 
 09/16  06:00:00,19.5,61.25,200.0,83.04563552127574,114.10630069889075,16.385239815615436,10.753209029683003,10.753209029683003,4.522157507745558,24.18954600052445,10.753209029683003,10.753209029683003,20.000000000000005,0.5168953434304764,640.1414569423663,0.0,720000.0,0.0,2304509.2449925199,0.0 
 09/16  07:00:00,91.75,349.5,200.0,567.1312991926523,508.6608347864049,58.06764150391205,58.06764150391205,91.20023749679427,33.34126618986914,175.560606943862,91.20023749679427,91.20023749679427,20.0,0.5206560605470187,497.5544104741275,0.0,720000.0,0.0,1791195.8777068593,0.0 
 09/16  08:00:00,134.75,707.75,200.0,1574.2316690108124,845.6968421245929,103.31662523088224,103.31662523088224,284.00269592705936,82.21583962462073,429.0515232877129,284.00269592705936,284.00269592705936,20.271276406801918,0.5166937156142446,76.42458116692024,0.0,720000.0,0.0,275128.49220091299,0.0 
 09/16  09:00:00,142.0,855.75,200.0,3026.313006526845,856.3536181436513,124.85914275576337,124.85914275576337,470.90800914202625,122.84537416929291,636.5771471907879,470.90800914202625,470.90800914202625,23.5385758964546,0.5152175933774333,0.0,0.0,720000.0,0.0,0.0,0.0 
 09/16  10:00:00,144.75,899.0,200.0,4354.180949736594,690.5207404144194,140.21162636743117,140.21162636743117,602.9129182718459,151.13644017874587,780.3935711770594,602.9129182718459,602.9129182718459,26.85090421967852,0.5184219914431285,0.0,947.5115021076856,720000.0,3408107.706942701,0.0,0.0 
 09/16  11:00:00,131.75,907.5,200.0,5106.593500047835,449.1978540400559,139.7965279409015,139.7965279409015,666.5569678501888,164.96939577546784,851.5411487948283,666.5569678501888,666.5569678501888,26.999999999998097,0.5173940905880244,0.0,2991.0402911767334,720000.0,10767745.048232682,0.0,0.0 
 09/16  12:00:00,117.25,915.5,200.0,5360.956383532843,195.9579602594053,137.51301038613006,143.26100213531726,685.1140320003779,169.57790014718308,876.9686797037871,685.1140320003779,685.1140320003779,26.999999999999824,0.5161990908177208,0.0,4107.710605674573,720000.0,14787758.180428092,0.0,0.0 
 09/16  13:00:00,97.25,914.75,200.0,5087.346156858311,127.47507821554531,127.47507821554531,326.9294979862233,655.5946674248272,162.20866115083408,842.4857286001832,655.5946674248272,655.5946674248272,26.99999999999998,0.5142095291026974,0.0,4506.372561159856,720000.0,16222941.22017544,0.0,0.0 
