Date/Time,SOUTH WALL OVERHANG:Surface Outside Face Sunlit Area [m2](Hourly),SOUTH WALL OVERHANG:Surface Outside Face Sunlit Fraction [](Hourly),SOUTH WALL OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Sunlit Area [m2](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Sunlit Fraction [](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 07/17  14:00:00,0.0,0.0,0.0,8.0,1.0,783.2902661908534,0.0,0.0,127.20761614172887,0.0,0.0,127.20761614172887,1.146573108825001,0.11943469883593759,140.642015699296,16.200000000000004,1.0,424.78901908249017,48.0,1.0,783.2902661908534,0.3493011411749998,0.05821685686249997,134.77523507549823,503.3078321388167,22.492713188719166,480.81511895009757,1811908.1956997403,80973.767479389,1730934.4282203513,0.0,0.0,122.72158320213869,473.95090446975316,0.0,473.95090446975316,1706223.2560911114,0.0,1706223.2560911114,27.0,0.0,5157437.400066291 
 07/17  15:00:00,0.0,0.0,0.0,8.0,1.0,484.0791866362385,0.0,0.0,123.4810473568602,0.0,0.0,123.4810473568602,1.450571045625002,0.1511011505859377,115.53346900941534,16.200000000000004,1.0,395.83232026567489,48.0,1.0,484.0791866362385,1.1879837043749997,0.19799728406249995,131.7785106152477,481.49391500133665,18.84320085522349,462.6507141461131,1733378.0940048118,67835.52307880458,1665542.5709260069,0.0,0.0,114.61325854872539,442.63654473818266,0.0,442.63654473818266,1593491.5610574575,0.0,1593491.5610574575,27.000000000000005,0.0,4951778.601355138 
 07/17  16:00:00,0.0,0.0,0.0,8.0,1.0,146.95091789496775,0.0,0.0,67.26248992329643,0.0,0.0,67.26248992329643,1.7285848374000002,0.1800609205625,46.397208877443009,16.200000000000004,1.0,101.75331520725682,48.0,1.0,146.95091789496775,2.3891379126,0.39818965209999998,57.76345265153146,219.66257574245695,0.8984026092165964,218.76417313324033,790785.272672845,3234.249393179747,787551.0232796653,0.0,0.0,56.16365369099018,216.90409926773908,0.0,216.90409926773908,780854.7573638607,0.0,780854.7573638607,27.0,0.0,2549534.0730293539 
 07/17  17:00:00,0.0,0.0,0.0,8.0,1.0,177.84625325862124,21.6,1.0,87.0364381821243,0.0,0.0,79.95730581238642,0.0,0.0,54.60964051225967,16.200000000000004,1.0,163.68033582278128,48.0,1.0,177.84625325862124,0.0,0.0,67.08034033217506,259.06435643195956,0.0,259.06435643195956,932631.6831550545,0.0,932631.6831550545,0.0,0.0,67.0803402567544,259.0643561406848,0.0,259.0643561406848,932631.6821064652,0.0,932631.6821064652,27.0,0.0,624666.1287337353 
 07/17  18:00:00,0.0,0.0,0.0,8.0,1.0,149.68742395159414,21.6,1.0,98.23580134176022,0.0,0.0,61.046035074295307,0.0,0.0,43.20235450338297,16.200000000000004,1.0,230.1675485667012,48.0,1.0,149.68742395159414,0.0,0.0,52.24620417140732,201.77490443032645,0.0,201.77490443032645,726389.6559491752,0.0,726389.6559491752,0.0,0.0,52.246204119869627,201.77490423128783,0.0,201.77490423128783,726389.6552326361,0.0,726389.6552326361,27.0,0.0,930632.8667775563 
 07/17  19:00:00,0.0,0.0,0.0,8.0,1.0,45.81055620757165,21.6,1.0,38.7424820645557,0.0,0.0,22.462027213953154,0.0,0.0,15.16124751841716,16.200000000000004,1.0,66.95606886353937,48.0,1.0,45.81055620757165,0.0,0.0,18.750107032876696,72.4129363006924,0.0,72.4129363006924,260686.5706824926,0.0,260686.5706824926,0.0,0.0,18.750107011135868,72.41293621672928,0.0,72.41293621672928,260686.57038022544,0.0,260686.57038022544,27.0,0.0,770055.0062823888 
 07/17  20:00:00,0.0,0.0,0.0,2.0,0.25,2.9718574282369238,5.4,0.25,2.8083901393354075,0.0,0.0,1.5800615866296453,0.0,0.0,1.0386382773071448,4.050000000000001,0.25,3.9647835660118946,12.0,0.25,2.9718574282369238,0.0,0.0,1.299835068262245,5.019964623905359,0.0,5.019964623905359,18071.87264605929,0.0,18071.87264605929,0.0,0.0,1.2998350666208914,5.019964617566449,0.0,5.019964617566449,18071.87262323922,0.0,18071.87262323922,27.0,0.0,216887.85967406597 
 07/17  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.72673977166548,0.0,0.0 
 07/17  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.81904638478643,0.0,0.0 
 07/17  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.817656795025124,0.0,0.0 
 07/17  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.98391999314119,0.0,0.0 
 07/18  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.147412800029167,0.0,0.0 
 07/18  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.32250240813252,0.0,0.0 
 07/18  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.557412826880335,0.0,0.0 
 07/18  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.90193770827753,0.0,0.0 
 07/18  05:00:00,0.0,0.0,0.0,2.0,0.25,9.089335460414445,5.4,0.25,19.130118320381557,4.050000000000001,0.25,34.18173759296009,0.0,0.0,2.879566683947178,0.0,0.0,4.2077093578546009,12.0,0.25,9.089335460414445,0.0,0.0,3.537710541507013,13.662642439493962,0.0,13.662642439493962,49185.51278217826,0.0,49185.51278217826,0.0,0.0,3.5377105375828714,13.66264242433892,0.0,13.66264242433892,49185.51272762011,0.0,49185.51272762011,20.206542216355904,16170.387711442632,0.0 
 07/18  06:00:00,0.0,0.0,0.0,8.0,1.0,109.68515655320468,21.6,1.0,137.82568858551083,16.200000000000004,1.0,301.09173475521848,0.0,0.0,32.22250431735394,0.0,0.0,45.208572453381808,48.0,1.0,109.68515655320468,0.0,0.0,38.885370030920928,150.1753466335238,0.0,150.1753466335238,540631.2478806856,0.0,540631.2478806856,0.0,0.0,38.885369993889,150.17534649050647,0.0,150.17534649050647,540631.2473658233,0.0,540631.2473658233,20.01540128838226,51953.44541550916,0.0 
 07/18  07:00:00,0.0,0.0,0.0,8.0,1.0,332.45625847138498,21.6,1.0,225.84557237391165,16.200000000000004,1.0,710.5157477902113,0.0,0.0,77.30743001400792,0.0,0.0,100.56865113412548,48.0,1.0,332.45625847138498,0.0,0.0,89.92940643292862,347.30747766764287,0.0,347.30747766764287,1250306.9196035146,0.0,1250306.9196035146,0.0,0.0,89.92940637062815,347.30747742703837,0.0,347.30747742703837,1250306.9187373382,0.0,1250306.9187373382,20.8598296157668,0.0,0.0 
 07/18  08:00:00,0.0,0.0,0.0,8.0,1.0,557.4090258942517,16.200000000000004,0.75,174.39841036765967,16.200000000000004,1.0,895.2220508559108,0.4801009614375007,0.050010516816406318,110.7246017051819,0.0,0.0,134.2313078969415,48.0,1.0,557.4090258942517,0.0,0.0,124.36592766522969,480.3013647979755,0.0,480.3013647979755,1729084.9132727117,0.0,1729084.9132727117,0.8183290385624999,0.13638817309374999,125.44832386193781,481.0213603210706,0.030214940942299274,480.9911453801283,1731676.8971558542,108.77378739227739,1731568.1233684619,23.055675220993025,0.0,0.0 
 07/18  09:00:00,0.0,0.0,0.0,8.0,1.0,746.3240586163597,0.0,0.0,147.09447386336587,16.200000000000004,1.0,879.5543306827904,1.7092610950000016,0.17804803072916679,142.99016235975695,0.0,0.0,147.09447386336587,48.0,1.0,746.3240586163597,0.0,0.0,139.83761293581228,540.0530322417196,0.0,540.0530322417196,1944190.9160701908,0.0,1944190.9160701908,2.299793405,0.3832989008333333,171.80880096305027,577.2404417520502,18.072619039770446,559.1678227122798,2078065.5903073806,65061.428543173606,2013004.1617642074,25.948784489680095,0.0,19815.96539837172 
 07/18  10:00:00,0.0,0.0,0.0,8.0,1.0,874.0342036944352,0.0,0.0,156.10848658176318,16.200000000000004,1.0,718.3118553186665,1.433229686375002,0.14929475899739604,166.99757459241574,0.0,0.0,156.10848658176318,48.0,1.0,874.0342036944352,0.0,0.0,149.36154587148236,576.8344728912846,0.0,576.8344728912846,2076604.1024086246,0.0,2076604.1024086246,1.1238559386249998,0.18730932310416663,185.36956289337483,644.5429829487608,49.01197159236384,595.5310113563969,2320354.738615539,176443.0977325098,2143911.640883029,26.999982783307055,0.0,1663722.9692481929 
 07/18  11:00:00,0.0,0.0,0.0,8.0,1.0,917.8289043246749,0.0,0.0,147.62223542319507,16.200000000000004,1.0,484.9507323153273,1.120070302650001,0.11667398985937508,163.56118628039298,0.0,0.0,147.62223542319507,48.0,1.0,917.8289043246749,0.0,0.0,142.3328564526071,549.6896657563741,0.0,549.6896657563741,1978882.796722947,0.0,1978882.796722947,0.30634307235,0.051057178725000009,155.4716521270576,581.789032837922,25.413089528460455,556.3759433094616,2094440.5182165195,91487.12230245763,2002953.3959140615,26.999999999433567,0.0,3262459.3201309808 
 07/18  12:00:00,0.0,0.0,0.0,8.0,1.0,952.89237935014,0.0,0.0,140.72805477758397,16.200000000000004,1.0,248.3548898965537,0.43902656442500068,0.045731933794270897,140.36437777583169,0.0,0.0,140.72805477758397,48.0,1.0,952.89237935014,0.0,0.0,135.01454144995226,521.4263242625661,0.0,521.4263242625661,1877134.767345238,0.0,1877134.767345238,0.001269185574999998,0.00021153092916666635,135.07570378940094,521.590052230136,0.14252326186009843,521.447528968276,1877724.18802849,513.0837426963543,1877211.1042857937,26.999999999999927,0.0,3898776.2545803689 
 07/18  13:00:00,0.0,0.0,0.0,8.0,1.0,932.8427283914325,0.0,0.0,132.69724607731104,0.0,0.0,132.69724607731104,0.5008984121250004,0.05217691792968754,136.268880815471,16.200000000000004,1.0,254.8390908060221,48.0,1.0,932.8427283914325,0.004528087875000031,0.0007546813125000051,128.28309683240969,495.1642720070257,0.5098558666938421,494.6544161403318,1782591.3792252923,1835.4811200978316,1780755.8981051946,0.0,0.0,128.06857390362638,494.60098910064706,0.0,494.60098910064706,1780563.5607623296,0.0,1780563.5607623296,27.000000000000005,0.0,4177726.165821395 
 07/18  14:00:00,0.0,0.0,0.0,8.0,1.0,868.2219901003872,0.0,0.0,122.5872377244296,0.0,0.0,122.5872377244296,1.1471843537000018,0.1194983701770835,142.48765004282098,16.200000000000004,1.0,461.35053506864088,48.0,1.0,868.2219901003872,0.35049889629999977,0.05841648271666662,132.94737354274924,491.098353591586,29.479840772866664,461.6185128187193,1767954.0729297098,106127.42678231999,1661826.6461473895,0.0,0.0,118.77688539937009,458.71647672934048,0.0,458.71647672934048,1651379.3162256256,0.0,1651379.3162256256,27.0,0.0,4380656.946419741 
 07/18  15:00:00,0.0,0.0,0.0,8.0,1.0,746.3870446075173,0.0,0.0,102.8728380087258,0.0,0.0,102.8728380087258,1.4515707347375005,0.1512052848684896,121.31365878864645,16.200000000000004,1.0,620.4773918583787,48.0,1.0,746.3870446075173,1.1917900152624999,0.19863166921041665,133.34274161077094,440.1258872273352,48.4083162473578,391.71757097997746,1584453.1940184069,174269.93849048808,1410183.2555279188,0.0,0.0,100.15443326030133,386.7965437847131,0.0,386.7965437847131,1392467.5576249674,0.0,1392467.5576249674,27.0,0.0,4407545.34060302 
 07/18  16:00:00,0.0,0.0,0.0,8.0,1.0,585.7928785173458,0.0,0.0,78.10561489602472,0.0,0.0,78.10561489602472,1.7303662606000004,0.18024648547916667,85.36411716513287,16.200000000000004,1.0,714.4258987698931,48.0,1.0,585.7928785173458,2.3973836144,0.3995639357333333,102.14328426284492,313.0154953157525,15.455521746525842,297.5599735692267,1126855.7831367092,55639.878287493026,1071215.904849216,0.0,0.0,76.36535621123815,294.92309911660649,0.0,294.92309911660649,1061723.1568197832,0.0,1061723.1568197832,27.000000000000005,0.0,4125087.4046693567 
 07/18  17:00:00,0.0,0.0,0.0,8.0,1.0,387.91339872892947,21.6,1.0,97.3825227883308,0.0,0.0,59.080199963156207,0.0,0.0,53.867674071527179,16.200000000000004,1.0,693.0978176747984,48.0,1.0,387.91339872892947,0.0,0.0,57.29286111364954,221.26509971557258,0.0,221.26509971557258,796554.3589760613,0.0,796554.3589760613,0.0,0.0,57.29286110319116,221.26509967518229,0.0,221.26509967518229,796554.3588306562,0.0,796554.3588306562,27.0,0.0,3554697.7251247048 
 07/18  18:00:00,0.0,0.0,0.0,8.0,1.0,193.46852802359593,21.6,1.0,147.72147985597528,0.0,0.0,44.94860277839436,0.0,0.0,38.2436813423932,16.200000000000004,1.0,523.4582515362895,48.0,1.0,193.46852802359593,0.0,0.0,42.592628325125847,164.49278270136939,0.0,164.49278270136939,592174.0177249297,0.0,592174.0177249297,0.0,0.0,42.59262831133916,164.49278264812524,0.0,164.49278264812524,592174.0175332507,0.0,592174.0175332507,27.0,0.0,2835644.6233667267 
 07/18  19:00:00,0.0,0.0,0.0,8.0,1.0,56.20542842127511,21.6,1.0,74.46270073494611,0.0,0.0,24.153687298520695,0.0,0.0,17.379899356149165,16.200000000000004,1.0,161.11568680374814,48.0,1.0,56.20542842127511,0.0,0.0,20.932558759471,80.841567538909,0.0,80.841567538909,291029.6431400724,0.0,291029.6431400724,0.0,0.0,20.932558740607364,80.84156746605761,0.0,80.84156746605761,291029.64287780746,0.0,291029.64287780746,27.0,0.0,1984848.663171926 
 07/18  20:00:00,0.0,0.0,0.0,2.0,0.25,3.3496031779292347,5.4,0.25,6.0990866695815069,0.0,0.0,1.8153970341828392,0.0,0.0,1.2345172963845129,4.050000000000001,0.25,10.1814053653008,12.0,0.25,3.3496031779292347,0.0,0.0,1.5266861999318365,5.896063971953179,0.0,5.896063971953179,21225.830299031444,0.0,21225.830299031444,0.0,0.0,1.5266861982409257,5.896063965422879,0.0,5.896063965422879,21225.830275522367,0.0,21225.830275522367,27.0,0.0,927156.5065804632 
 07/18  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.987160580330167,0.0,143662.6678535291 
 07/18  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.39175326543933,0.0,0.0 
 07/18  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.343407576859819,0.0,0.0 
 07/18  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.315544608521,0.0,0.0 
 07/19  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.231171698000958,0.0,0.0 
 07/19  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.230930665592888,0.0,0.0 
 07/19  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.37432104547472,0.0,0.0 
 07/19  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.55475708918798,0.0,0.0 
 07/19  05:00:00,0.0,0.0,0.0,2.0,0.25,8.927307856346293,5.4,0.25,18.899403753352816,4.050000000000001,0.25,33.962375591286377,0.0,0.0,2.8158601010571688,0.0,0.0,4.115320019185404,12.0,0.25,8.927307856346293,0.0,0.0,3.459223311867615,13.359524662601804,0.0,13.359524662601804,48094.288785366494,0.0,48094.288785366494,0.0,0.0,3.4592233080248899,13.359524647761195,0.0,13.359524647761195,48094.2887319403,0.0,48094.2887319403,20.000564507131196,286592.68921105636,0.0 
 07/19  06:00:00,0.0,0.0,0.0,8.0,1.0,109.4167897878579,21.6,1.0,138.04721817309278,16.200000000000004,1.0,304.9902431969218,0.0,0.0,31.95039490663667,0.0,0.0,44.78858938435875,48.0,1.0,109.4167897878579,0.0,0.0,38.53701745161706,148.83000854606207,0.0,148.83000854606207,535788.0307658236,0.0,535788.0307658236,0.0,0.0,38.53701741500464,148.83000840466486,0.0,148.83000840466486,535788.0302567935,0.0,535788.0302567935,20.00000000000241,286891.34156135647,0.0 
 07/19  07:00:00,0.0,0.0,0.0,8.0,1.0,341.59864745512649,21.6,1.0,231.24541356343929,16.200000000000004,1.0,742.4944276678702,0.0,0.0,77.96850653590743,0.0,0.0,101.08407753691555,48.0,1.0,341.59864745512649,0.0,0.0,90.51405990827621,349.5654101047266,0.0,349.5654101047266,1258435.476377016,0.0,1258435.476377016,0.0,0.0,90.51405984638116,349.5654098656878,0.0,349.5654098656878,1258435.475516476,0.0,1258435.475516476,20.61224446256041,0.0,0.0 
 07/19  08:00:00,0.0,0.0,0.0,8.0,1.0,573.439781505607,16.200000000000004,0.75,176.30106509852733,16.200000000000004,1.0,927.3031981064614,0.4812609998500005,0.05013135415104171,112.5112781562042,0.0,0.0,135.94851863224938,48.0,1.0,573.439781505607,0.0,0.0,126.0507952617032,486.8083255168989,0.0,486.8083255168989,1752509.9718608359,0.0,1752509.9718608359,0.8226770001499999,0.13711283335833333,127.48374903662384,487.754839035223,0.052505743664918568,487.7023332915581,1755917.420526803,189.02067719370684,1755728.3998496093,22.669397351897304,0.0,0.0 
 07/19  09:00:00,0.0,0.0,0.0,8.0,1.0,766.4540664715411,0.0,0.0,152.2610253440395,16.200000000000004,1.0,903.5804483253546,1.7119292745625019,0.17832596610026059,147.86771669794914,0.0,0.0,152.2610253440395,48.0,1.0,766.4540664715411,0.0,0.0,144.4726265492211,557.9534604873883,0.0,557.9534604873883,2008632.4577545978,0.0,2008632.4577545978,2.3121439754374997,0.38535732923958329,178.34407549625946,597.9721852525975,19.627980344346,578.3442049082514,2152699.8669093509,70660.72923964559,2082039.1376697054,25.565217587851543,0.0,0.0 
 07/19  10:00:00,0.0,0.0,0.0,8.0,1.0,907.1000744484609,0.0,0.0,161.37168289750748,16.200000000000004,1.0,747.0276320657065,1.435028912825002,0.14948217841927104,173.40517927072677,0.0,0.0,161.37168289750748,48.0,1.0,907.1000744484609,0.0,0.0,154.4552254375236,596.506269607172,0.0,596.506269607172,2147422.5705858196,0.0,2147422.5705858196,1.1305077121749999,0.1884179520291666,192.62946492527838,669.642229612798,52.55828648805607,617.0839431247418,2410712.0266060729,189209.83135700189,2221502.195249071,26.99985988727209,0.0,1738759.7870054553 
 07/19  11:00:00,0.0,0.0,0.0,8.0,1.0,989.7976715480172,0.0,0.0,158.04370391826107,16.200000000000004,1.0,524.4520165363575,1.1218930786250008,0.1168638623567709,176.74687653921166,0.0,0.0,158.04370391826107,48.0,1.0,989.7976715480172,0.0,0.0,152.9152554407454,590.5589035955463,0.0,590.5589035955463,2126012.052943967,0.0,2126012.052943967,0.3093195463749998,0.051553257729166638,167.38552813089894,626.1941736558756,28.32960276906957,597.864570886806,2254299.0251611524,101986.56996865045,2152312.4551925018,26.999999993705374,0.0,4061159.5349774446 
 07/19  12:00:00,0.0,0.0,0.0,8.0,1.0,1016.1444003735616,0.0,0.0,151.5660742469209,16.200000000000004,1.0,266.41087627361568,0.4412154084000006,0.04595993837500006,150.41407897798718,0.0,0.0,151.5660742469209,48.0,1.0,1016.1444003735616,0.0,0.0,144.92087287375584,559.6845883411461,0.0,559.6845883411461,2014864.5180281257,0.0,2014864.5180281257,0.0013820916000000239,0.00023034860000000398,144.9925724110675,559.878411820786,0.16771284023719008,559.7106989805488,2015562.28255483,603.7662248538843,2014958.516329976,26.99999999999813,0.0,5161224.02477969 
 07/19  13:00:00,0.0,0.0,0.0,8.0,1.0,989.9357023387323,0.0,0.0,143.1293329710505,0.0,0.0,143.1293329710505,0.5006665972000008,0.05215277054166675,145.95592171946584,16.200000000000004,1.0,271.73940652466077,48.0,1.0,989.9357023387323,0.004564152799999999,0.0007606921333333331,137.91853253121497,532.3646914523935,0.5468759503465871,531.8178155020469,1916512.8892286162,1968.7534212477136,1914544.1358073685,0.0,0.0,137.68909359205208,531.7554479075227,0.0,531.7554479075227,1914319.612467082,0.0,1914319.612467082,27.0,0.0,5485103.74025125 
 07/19  14:00:00,0.0,0.0,0.0,8.0,1.0,905.0696003872376,0.0,0.0,130.0280300593304,0.0,0.0,130.0280300593304,1.1478966754625014,0.1195725703606772,150.24292212346519,16.200000000000004,1.0,481.7426436425035,48.0,1.0,905.0696003872376,0.35187569953749966,0.05864594992291661,140.6003581426977,519.9727279014663,31.232638488355407,488.74008941311089,1871901.8204452785,112437.49855807948,1759464.321887199,0.0,0.0,125.6987172346154,485.4485997455376,0.0,485.4485997455376,1747614.9590839358,0.0,1747614.9590839358,27.0,0.0,5762647.28800216 
 07/19  15:00:00,0.0,0.0,0.0,8.0,1.0,758.6339646286792,0.0,0.0,105.78404683122993,0.0,0.0,105.78404683122993,1.4526583085125005,0.15131857380338543,124.56959908988836,16.200000000000004,1.0,631.4483118049878,48.0,1.0,758.6339646286792,1.1959404414875002,0.19932340691458334,137.19559541117617,453.52782683790988,50.88944062824858,402.63838620966137,1632700.1766164758,183201.9862616949,1449498.190354781,0.0,0.0,102.87577328066112,397.30636227275218,0.0,397.30636227275218,1430302.904181908,0.0,1430302.904181908,27.0,0.0,5634850.373967572 
