Time,1F:01XCORRIDOR:WINTER DESIGN DAY:Des Heat Load [W],1F:01XCORRIDOR:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:01XCORRIDOR:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:01XCORRIDOR:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:02XLOBBY:WINTER DESIGN DAY:Des Heat Load [W],1F:02XLOBBY:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:02XLOBBY:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:02XLOBBY:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:03XEVHALL:WINTER DESIGN DAY:Des Heat Load [W],1F:03XEVHALL:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:03XEVHALL:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:03XEVHALL:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:04XCNTRLMNTRNGRM:WINTER DESIGN DAY:Des Heat Load [W],1F:04XCNTRLMNTRNGRM:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:04XCNTRLMNTRNGRM:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:04XCNTRLMNTRNGRM:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:05XDRESSING1:WINTER DESIGN DAY:Des Heat Load [W],1F:05XDRESSING1:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:05XDRESSING1:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:05XDRESSING1:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:06XDRESSING2:WINTER DESIGN DAY:Des Heat Load [W],1F:06XDRESSING2:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:06XDRESSING2:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:06XDRESSING2:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:07XBREAKROOM:WINTER DESIGN DAY:Des Heat Load [W],1F:07XBREAKROOM:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:07XBREAKROOM:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:07XBREAKROOM:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:08XVENDING:WINTER DESIGN DAY:Des Heat Load [W],1F:08XVENDING:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:08XVENDING:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:08XVENDING:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:09XOFFICE1:WINTER DESIGN DAY:Des Heat Load [W],1F:09XOFFICE1:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:09XOFFICE1:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:09XOFFICE1:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:10XOFFICE2:WINTER DESIGN DAY:Des Heat Load [W],1F:10XOFFICE2:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:10XOFFICE2:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:10XOFFICE2:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:01XCORRIDOR:WINTER DESIGN DAY:Des Heat Load [W],2X6F:01XCORRIDOR:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:01XCORRIDOR:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:01XCORRIDOR:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:02XVENDING:WINTER DESIGN DAY:Des Heat Load [W],2X6F:02XVENDING:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:02XVENDING:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:02XVENDING:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:03XEVHALL:WINTER DESIGN DAY:Des Heat Load [W],2X6F:03XEVHALL:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:03XEVHALL:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:03XEVHALL:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:04X1XOFFICENP:WINTER DESIGN DAY:Des Heat Load [W],2X6F:04X1XOFFICENP:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:04X1XOFFICENP:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:04X1XOFFICENP:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:04X2XOFFICENEP:WINTER DESIGN DAY:Des Heat Load [W],2X6F:04X2XOFFICENEP:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:04X2XOFFICENEP:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:04X2XOFFICENEP:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:04X3XOFFICENWP:WINTER DESIGN DAY:Des Heat Load [W],2X6F:04X3XOFFICENWP:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:04X3XOFFICENWP:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:04X3XOFFICENWP:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:04X4XOFFICENI:WINTER DESIGN DAY:Des Heat Load [W],2X6F:04X4XOFFICENI:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:04X4XOFFICENI:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:04X4XOFFICENI:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:05X1XOFFICESP:WINTER DESIGN DAY:Des Heat Load [W],2X6F:05X1XOFFICESP:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:05X1XOFFICESP:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:05X1XOFFICESP:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:05X2XOFFICESWP:WINTER DESIGN DAY:Des Heat Load [W],2X6F:05X2XOFFICESWP:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:05X2XOFFICESWP:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:05X2XOFFICESWP:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:05X3XOFFICESI:WINTER DESIGN DAY:Des Heat Load [W],2X6F:05X3XOFFICESI:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:05X3XOFFICESI:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:05X3XOFFICESI:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],7F:01XCORRIDOR:WINTER DESIGN DAY:Des Heat Load [W],7F:01XCORRIDOR:SUMMER DESIGN DAY:Des Sens Cool Load [W],7F:01XCORRIDOR:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],7F:01XCORRIDOR:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],7F:02XVENDING:WINTER DESIGN DAY:Des Heat Load [W],7F:02XVENDING:SUMMER DESIGN DAY:Des Sens Cool Load [W],7F:02XVENDING:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],7F:02XVENDING:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],7F:03XEVHALL:WINTER DESIGN DAY:Des Heat Load [W],7F:03XEVHALL:SUMMER DESIGN DAY:Des Sens Cool Load [W],7F:03XEVHALL:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],7F:03XEVHALL:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],7F:04XOFFICE1:WINTER DESIGN DAY:Des Heat Load [W],7F:04XOFFICE1:SUMMER DESIGN DAY:Des Sens Cool Load [W],7F:04XOFFICE1:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],7F:04XOFFICE1:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],7F:05XOFFICE2:WINTER DESIGN DAY:Des Heat Load [W],7F:05XOFFICE2:SUMMER DESIGN DAY:Des Sens Cool Load [W],7F:05XOFFICE2:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],7F:05XOFFICE2:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s]
10:45:00,6.599037E+03,3.097526E+03,2.279624E-01,2.763057E-01,3.150141E+03,2.137632E+03,1.088213E-01,1.906813E-01,9.272669E+02,3.116676E+02,3.203220E-02,2.780134E-02,2.162788E+02,2.736971E+03,7.471432E-03,2.441523E-01,1.931833E+02,3.318187E+02,6.673612E-03,2.959956E-02,3.494111E+02,3.975556E+02,1.207063E-02,3.546355E-02,2.213684E+02,6.909939E+02,7.647263E-03,6.163943E-02,1.156934E+03,5.414575E+02,3.996602E-02,4.829920E-02,5.332337E+03,1.156171E+04,1.842071E-01,1.031339E+00,3.851629E+03,9.331385E+03,1.330553E-01,8.323894E-01,1.048569E+04,1.030164E+04,3.622273E-01,9.189346E-01,2.714815E+03,2.091702E+03,9.378259E-02,1.865863E-01,2.354555E+03,1.133659E+03,8.133728E-02,1.011254E-01,0.000000E+00,2.965517E+04,0.000000E+00,2.645350E+00,1.912096E+03,1.653151E+04,6.605302E-02,1.474702E+00,1.912266E+03,1.085096E+04,6.605889E-02,9.679503E-01,0.000000E+00,3.539337E+04,0.000000E+00,3.157200E+00,0.000000E+00,2.822337E+04,0.000000E+00,2.517647E+00,1.915219E+03,1.086987E+04,6.616070E-02,9.696427E-01,0.000000E+00,3.248062E+04,0.000000E+00,2.897384E+00,3.628751E+03,3.317158E+03,1.253546E-01,2.958971E-01,7.927003E+02,6.217666E+02,2.738362E-02,5.546288E-02,6.465185E+02,3.614966E+02,2.233376E-02,3.224618E-02,1.929904E+03,2.336667E+04,6.666899E-02,2.084401E+00,3.573542E+02,1.873167E+04,1.234490E-02,1.670941E+00
11:00:00,6.586920E+03,3.165499E+03,2.275439E-01,2.823689E-01,3.143771E+03,2.210773E+03,1.086013E-01,1.972055E-01,9.260519E+02,3.202431E+02,3.199022E-02,2.856627E-02,2.156927E+02,2.768288E+03,7.451185E-03,2.469460E-01,2.066307E+02,3.202898E+02,7.138163E-03,2.857108E-02,3.633682E+02,3.876812E+02,1.255280E-02,3.458267E-02,2.485346E+02,6.680471E+02,8.585734E-03,5.959239E-02,1.155226E+03,5.519414E+02,3.990702E-02,4.923436E-02,5.314815E+03,1.160500E+04,1.836019E-01,1.035201E+00,3.840451E+03,9.399325E+03,1.326692E-01,8.384505E-01,1.041626E+04,1.055217E+04,3.598287E-01,9.412814E-01,2.704576E+03,2.139150E+03,9.342889E-02,1.908185E-01,2.347405E+03,1.170637E+03,8.109025E-02,1.044238E-01,0.000000E+00,2.974758E+04,0.000000E+00,2.653594E+00,1.893012E+03,1.585102E+04,6.539373E-02,1.413997E+00,1.893177E+03,1.090686E+04,6.539943E-02,9.729374E-01,0.000000E+00,3.553326E+04,0.000000E+00,3.169680E+00,0.000000E+00,2.873518E+04,0.000000E+00,2.563304E+00,1.898693E+03,1.093097E+04,6.558978E-02,9.750928E-01,0.000000E+00,3.265527E+04,0.000000E+00,2.912963E+00,3.615870E+03,3.370151E+03,1.249096E-01,3.006239E-01,7.907664E+02,6.315912E+02,2.731680E-02,5.633921E-02,6.452228E+02,3.689580E+02,2.228900E-02,3.291173E-02,1.905194E+03,2.329851E+04,6.581538E-02,2.078323E+00,3.382504E+02,1.886353E+04,1.168495E-02,1.682705E+00
11:15:00,6.578310E+03,3.229246E+03,2.272464E-01,2.880551E-01,3.139039E+03,2.283884E+03,1.084378E-01,2.037271E-01,9.251995E+02,3.283341E+02,3.196077E-02,2.928799E-02,2.153216E+02,2.797551E+03,7.438366E-03,2.495564E-01,2.063661E+02,3.224312E+02,7.129029E-03,2.876204E-02,3.634600E+02,3.915947E+02,1.255598E-02,3.493169E-02,2.480569E+02,6.727922E+02,8.569236E-03,6.001553E-02,1.154049E+03,5.618786E+02,3.986633E-02,5.012075E-02,5.299162E+03,1.164484E+04,1.830613E-01,1.038755E+00,3.830383E+03,9.462155E+03,1.323215E-01,8.440555E-01,1.036694E+04,1.077983E+04,3.581250E-01,9.615880E-01,2.697337E+03,2.183344E+03,9.317878E-02,1.947604E-01,2.342335E+03,1.205036E+03,8.091505E-02,1.074921E-01,0.000000E+00,2.981928E+04,0.000000E+00,2.659990E+00,1.878207E+03,1.515606E+04,6.488227E-02,1.352001E+00,1.878369E+03,1.095301E+04,6.488785E-02,9.770541E-01,0.000000E+00,3.565336E+04,0.000000E+00,3.180394E+00,0.000000E+00,2.920880E+04,0.000000E+00,2.605555E+00,1.885754E+03,1.098334E+04,6.514281E-02,9.797650E-01,0.000000E+00,3.281321E+04,0.000000E+00,2.927053E+00,3.606977E+03,3.418139E+03,1.246023E-01,3.049044E-01,7.894265E+02,6.407287E+02,2.727051E-02,5.715426E-02,6.443264E+02,3.758564E+02,2.225802E-02,3.352706E-02,1.883335E+03,2.322320E+04,6.506028E-02,2.071605E+00,3.214078E+02,1.898586E+04,1.110312E-02,1.693618E+00
11:30:00,6.571757E+03,3.289463E+03,2.270200E-01,2.934264E-01,3.135234E+03,2.356582E+03,1.083064E-01,2.102118E-01,9.245652E+02,3.359955E+02,3.193885E-02,2.997139E-02,2.150298E+02,2.824293E+03,7.428287E-03,2.519419E-01,2.060592E+02,3.245391E+02,7.118428E-03,2.895003E-02,3.634071E+02,3.955191E+02,1.255415E-02,3.528170E-02,2.474305E+02,6.776154E+02,8.547596E-03,6.044569E-02,1.153164E+03,5.713953E+02,3.983575E-02,5.096962E-02,5.284367E+03,1.168252E+04,1.825503E-01,1.042117E+00,3.820658E+03,9.519717E+03,1.319856E-01,8.491905E-01,1.033038E+04,1.098978E+04,3.568619E-01,9.803150E-01,2.691949E+03,2.224997E+03,9.299263E-02,1.984757E-01,2.338553E+03,1.237254E+03,8.078438E-02,1.103660E-01,0.000000E+00,2.987940E+04,0.000000E+00,2.665354E+00,1.865701E+03,1.447215E+04,6.445023E-02,1.290991E+00,1.865861E+03,1.099309E+04,6.445575E-02,9.806301E-01,0.000000E+00,3.576087E+04,0.000000E+00,3.189985E+00,0.000000E+00,2.963920E+04,0.000000E+00,2.643948E+00,1.874626E+03,1.103006E+04,6.475836E-02,9.839325E-01,0.000000E+00,3.295955E+04,0.000000E+00,2.940107E+00,3.600489E+03,3.462274E+03,1.243782E-01,3.088412E-01,7.884423E+02,6.493329E+02,2.723651E-02,5.792174E-02,6.436690E+02,3.822875E+02,2.223531E-02,3.410071E-02,1.862695E+03,2.314453E+04,6.434729E-02,2.064588E+00,3.053830E+02,1.909829E+04,1.054954E-02,1.703648E+00
11:45:00,6.566475E+03,3.346353E+03,2.268375E-01,2.985010E-01,3.132004E+03,2.427919E+03,1.081948E-01,2.165751E-01,9.240678E+02,3.432404E+02,3.192166E-02,3.061764E-02,2.147661E+02,2.848072E+03,7.419177E-03,2.540631E-01,2.057343E+02,3.266099E+02,7.107206E-03,2.913472E-02,3.632586E+02,3.993702E+02,1.254902E-02,3.562518E-02,2.467736E+02,6.823966E+02,8.524906E-03,6.087212E-02,1.152453E+03,5.805281E+02,3.981119E-02,5.178426E-02,5.269899E+03,1.171872E+04,1.820506E-01,1.045346E+00,3.810866E+03,9.571510E+03,1.316474E-01,8.538107E-01,1.030221E+04,1.118491E+04,3.558888E-01,9.977198E-01,2.687766E+03,2.264437E+03,9.284808E-02,2.019936E-01,2.335616E+03,1.267457E+03,8.068288E-02,1.130600E-01,0.000000E+00,2.993390E+04,0.000000E+00,2.670216E+00,1.854546E+03,1.383881E+04,6.406487E-02,1.234492E+00,1.854705E+03,1.102903E+04,6.407034E-02,9.838362E-01,0.000000E+00,3.586101E+04,0.000000E+00,3.198918E+00,0.000000E+00,3.001976E+04,0.000000E+00,2.677897E+00,1.864463E+03,1.107253E+04,6.440724E-02,9.877209E-01,0.000000E+00,3.309669E+04,0.000000E+00,2.952340E+00,3.595507E+03,3.503171E+03,1.242061E-01,3.124892E-01,7.876825E+02,6.574709E+02,2.721025E-02,5.864764E-02,6.431629E+02,3.882942E+02,2.221782E-02,3.463650E-02,1.842482E+03,2.307252E+04,6.364904E-02,2.058164E+00,2.894361E+02,1.920013E+04,9.998649E-03,1.712732E+00
12:00:00,6.562001E+03,3.399917E+03,2.266829E-01,3.032789E-01,3.129154E+03,2.492532E+03,1.080963E-01,2.223387E-01,9.236560E+02,3.500711E+02,3.190743E-02,3.122694E-02,2.145168E+02,2.868524E+03,7.410565E-03,2.558875E-01,2.054127E+02,3.285920E+02,7.096094E-03,2.931150E-02,3.630708E+02,4.030593E+02,1.254252E-02,3.595422E-02,2.461339E+02,6.869525E+02,8.502808E-03,6.127846E-02,1.151852E+03,5.892735E+02,3.979043E-02,5.256434E-02,5.255438E+03,1.175653E+04,1.815512E-01,1.048719E+00,3.800762E+03,9.619770E+03,1.312984E-01,8.581157E-01,1.027949E+04,1.136681E+04,3.551039E-01,1.013945E+00,2.684358E+03,2.301787E+03,9.273035E-02,2.053250E-01,2.333223E+03,1.295716E+03,8.060019E-02,1.155807E-01,0.000000E+00,2.998742E+04,0.000000E+00,2.674991E+00,1.844128E+03,1.328796E+04,6.370495E-02,1.185351E+00,1.844286E+03,1.107596E+04,6.371040E-02,9.880231E-01,0.000000E+00,3.595732E+04,0.000000E+00,3.207510E+00,0.000000E+00,3.034553E+04,0.000000E+00,2.706958E+00,1.854726E+03,1.112539E+04,6.407088E-02,9.924365E-01,0.000000E+00,3.322611E+04,0.000000E+00,2.963885E+00,3.591467E+03,3.541176E+03,1.240665E-01,3.158792E-01,7.870637E+02,6.651659E+02,2.718887E-02,5.933402E-02,6.427515E+02,3.939015E+02,2.220360E-02,3.513667E-02,1.822207E+03,2.301763E+04,6.294863E-02,2.053268E+00,2.731091E+02,1.929367E+04,9.434629E-03,1.721076E+00
12:15:00,6.558544E+03,3.450875E+03,2.265635E-01,3.078243E-01,3.126755E+03,2.547425E+03,1.080134E-01,2.272351E-01,9.233840E+02,3.566111E+02,3.189803E-02,3.181030E-02,2.142723E+02,2.885517E+03,7.402118E-03,2.574034E-01,2.050940E+02,3.305258E+02,7.085084E-03,2.948398E-02,3.628567E+02,4.066282E+02,1.253512E-02,3.627256E-02,2.455049E+02,6.912356E+02,8.481076E-03,6.166049E-02,1.151307E+03,5.978586E+02,3.977160E-02,5.333012E-02,5.533429E+03,1.151188E+04,1.911545E-01,1.026896E+00,4.007149E+03,9.454324E+03,1.384282E-01,8.433574E-01,1.026546E+04,1.153512E+04,3.546191E-01,1.028957E+00,2.681867E+03,2.337667E+03,9.264427E-02,2.085254E-01,2.331620E+03,1.322499E+03,8.054480E-02,1.179697E-01,4.900082E+02,2.923350E+04,1.692741E-02,2.607738E+00,2.087627E+03,1.257144E+04,7.211655E-02,1.121433E+00,2.087781E+03,1.091278E+04,7.212184E-02,9.734672E-01,0.000000E+00,3.483741E+04,0.000000E+00,3.107610E+00,4.607316E+02,2.989392E+04,1.591606E-02,2.666673E+00,2.095236E+03,1.096995E+04,7.237917E-02,9.785702E-01,0.000000E+00,3.221436E+04,0.000000E+00,2.873632E+00,3.589273E+03,3.576051E+03,1.239907E-01,3.189900E-01,7.866344E+02,6.725233E+02,2.717404E-02,5.999031E-02,6.425009E+02,3.991965E+02,2.219494E-02,3.560899E-02,2.303762E+03,2.248495E+04,7.958411E-02,2.005750E+00,6.729713E+02,1.896386E+04,2.324798E-02,1.691656E+00
12:30:00,6.556257E+03,3.496871E+03,2.264844E-01,3.119270E-01,3.124938E+03,2.591143E+03,1.079507E-01,2.311348E-01,9.232716E+02,3.625318E+02,3.189415E-02,3.233842E-02,2.140438E+02,2.898588E+03,7.394224E-03,2.585693E-01,2.047983E+02,3.323203E+02,7.074872E-03,2.964404E-02,3.626426E+02,4.099052E+02,1.252772E-02,3.656486E-02,2.449256E+02,6.950213E+02,8.461066E-03,6.199815E-02,1.150831E+03,6.058512E+02,3.975515E-02,5.404305E-02,5.817224E+03,1.127249E+04,2.009585E-01,1.005541E+00,4.217453E+03,9.289886E+03,1.456933E-01,8.286885E-01,1.026102E+04,1.168247E+04,3.544657E-01,1.042101E+00,2.680430E+03,2.370290E+03,9.259461E-02,2.114353E-01,2.330982E+03,1.346424E+03,8.052273E-02,1.201037E-01,1.003073E+03,2.845957E+04,3.465116E-02,2.538700E+00,2.344168E+03,1.194212E+04,8.097833E-02,1.065293E+00,2.344319E+03,1.080288E+04,8.098353E-02,9.636628E-01,0.000000E+00,3.368909E+04,0.000000E+00,3.005175E+00,9.434403E+02,2.935826E+04,3.259113E-02,2.618888E+00,2.348167E+03,1.086682E+04,8.111620E-02,9.693696E-01,0.000000E+00,3.117224E+04,0.000000E+00,2.780670E+00,3.589059E+03,3.606376E+03,1.239833E-01,3.216949E-01,7.864159E+02,6.791878E+02,2.716648E-02,6.058478E-02,6.424363E+02,4.039184E+02,2.219270E-02,3.603018E-02,2.796603E+03,2.197025E+04,9.660950E-02,1.959836E+00,1.082887E+03,1.862404E+04,3.740864E-02,1.661341E+00
12:45:00,6.555024E+03,3.539007E+03,2.264418E-01,3.156855E-01,3.123629E+03,2.623024E+03,1.079054E-01,2.339786E-01,9.233118E+02,3.679974E+02,3.189553E-02,3.282595E-02,2.138253E+02,2.907769E+03,7.386676E-03,2.593882E-01,2.045205E+02,3.340150E+02,7.065274E-03,2.979520E-02,3.624299E+02,4.129527E+02,1.252037E-02,3.683670E-02,2.443857E+02,6.982936E+02,8.442412E-03,6.229003E-02,1.150402E+03,6.134541E+02,3.974032E-02,5.472122E-02,6.106916E+03,1.104269E+04,2.109662E-01,9.850411E-01,4.431436E+03,9.130220E+03,1.530855E-01,8.144452E-01,1.026614E+04,1.181252E+04,3.546423E-01,1.053700E+00,2.679995E+03,2.400466E+03,9.257957E-02,2.141268E-01,2.331299E+03,1.368108E+03,8.053367E-02,1.220379E-01,1.529715E+03,2.767254E+04,5.284394E-02,2.468492E+00,2.608009E+03,1.140260E+04,9.009228E-02,1.017163E+00,2.608159E+03,1.077178E+04,9.009745E-02,9.608881E-01,0.000000E+00,3.251664E+04,0.000000E+00,2.900586E+00,1.436374E+03,2.874262E+04,4.961940E-02,2.563967E+00,2.607236E+03,1.084040E+04,9.006525E-02,9.670121E-01,0.000000E+00,3.010217E+04,0.000000E+00,2.685213E+00,3.590788E+03,3.633018E+03,1.240430E-01,3.240714E-01,7.863959E+02,6.853314E+02,2.716579E-02,6.113279E-02,6.425544E+02,4.082053E+02,2.219678E-02,3.641257E-02,3.299929E+03,2.148035E+04,1.139971E-01,1.916133E+00,1.499991E+03,1.827927E+04,5.181761E-02,1.630584E+00
13:00:00,6.554552E+03,3.577477E+03,2.264255E-01,3.191170E-01,3.122695E+03,2.642758E+03,1.078731E-01,2.357388E-01,9.234601E+02,3.730444E+02,3.190065E-02,3.327614E-02,2.136172E+02,2.912995E+03,7.379489E-03,2.598544E-01,2.042618E+02,3.356041E+02,7.056338E-03,2.993695E-02,3.622234E+02,4.157554E+02,1.251324E-02,3.708669E-02,2.438866E+02,7.010012E+02,8.425174E-03,6.253154E-02,1.150012E+03,6.206431E+02,3.972686E-02,5.536248E-02,6.400088E+03,1.082561E+04,2.210941E-01,9.656764E-01,4.647697E+03,8.977367E+03,1.605563E-01,8.008095E-01,1.027842E+04,1.192739E+04,3.550666E-01,1.063947E+00,2.680327E+03,2.428299E+03,9.259099E-02,2.166095E-01,2.332341E+03,1.387734E+03,8.056964E-02,1.237886E-01,2.064091E+03,2.688400E+04,7.130386E-02,2.398149E+00,2.877038E+03,1.095191E+04,9.938544E-02,9.769576E-01,2.877188E+03,1.083156E+04,9.939061E-02,9.662203E-01,0.000000E+00,3.133341E+04,0.000000E+00,2.795036E+00,1.935532E+03,2.805401E+04,6.686271E-02,2.502537E+00,2.870981E+03,1.090176E+04,9.917580E-02,9.724850E-01,0.000000E+00,2.901472E+04,0.000000E+00,2.588206E+00,3.593885E+03,3.656588E+03,1.241500E-01,3.261738E-01,7.865205E+02,6.909896E+02,2.717009E-02,6.163749E-02,6.428044E+02,4.121106E+02,2.220541E-02,3.676093E-02,3.808647E+03,2.102076E+04,1.315709E-01,1.875134E+00,1.921168E+03,1.793393E+04,6.636732E-02,1.599777E+00
13:15:00,6.554005E+03,3.613893E+03,2.264066E-01,3.223652E-01,3.121730E+03,2.649996E+03,1.078398E-01,2.363844E-01,9.235912E+02,3.779212E+02,3.190518E-02,3.371115E-02,2.134142E+02,2.914018E+03,7.372474E-03,2.599456E-01,2.040151E+02,3.371173E+02,7.047815E-03,3.007192E-02,3.620198E+02,4.183584E+02,1.250620E-02,3.731889E-02,2.434134E+02,7.031264E+02,8.408824E-03,6.272110E-02,1.149646E+03,6.275657E+02,3.971421E-02,5.597996E-02,6.403564E+03,1.091476E+04,2.212142E-01,9.736279E-01,4.649120E+03,9.049565E+03,1.606055E-01,8.072491E-01,1.029123E+04,1.203703E+04,3.555091E-01,1.073726E+00,2.680824E+03,2.454996E+03,9.260815E-02,2.189907E-01,2.333522E+03,1.406449E+03,8.061041E-02,1.254579E-01,2.064091E+03,2.691309E+04,7.130386E-02,2.400742E+00,2.895856E+03,1.084027E+04,1.000353E-01,9.669981E-01,2.896011E+03,1.125958E+04,1.000406E-01,1.004402E+00,0.000000E+00,3.136532E+04,0.000000E+00,2.797880E+00,1.935532E+03,2.801948E+04,6.686271E-02,2.499454E+00,2.887571E+03,1.132322E+04,9.974869E-02,1.010081E+00,0.000000E+00,2.905236E+04,0.000000E+00,2.591560E+00,3.596757E+03,3.679482E+03,1.242492E-01,3.282159E-01,7.866485E+02,6.964373E+02,2.717451E-02,6.212343E-02,6.430533E+02,4.158979E+02,2.221401E-02,3.709875E-02,3.819466E+03,2.109857E+04,1.319447E-01,1.882072E+00,1.928269E+03,1.801253E+04,6.661263E-02,1.606786E+00
13:30:00,6.553174E+03,3.647129E+03,2.263779E-01,3.253298E-01,3.120684E+03,2.645982E+03,1.078037E-01,2.360262E-01,9.236590E+02,3.824570E+02,3.190752E-02,3.411574E-02,2.132250E+02,2.911363E+03,7.365940E-03,2.597087E-01,2.037888E+02,3.384951E+02,7.039996E-03,3.019483E-02,3.618296E+02,4.206719E+02,1.249963E-02,3.752525E-02,2.429794E+02,7.046888E+02,8.393833E-03,6.286046E-02,1.149314E+03,6.339276E+02,3.970272E-02,5.654744E-02,6.404351E+03,1.102195E+04,2.212415E-01,9.831889E-01,4.648782E+03,9.133197E+03,1.605938E-01,8.147090E-01,1.030068E+04,1.213960E+04,3.558354E-01,1.082874E+00,2.681116E+03,2.479669E+03,9.261824E-02,2.211916E-01,2.334409E+03,1.423740E+03,8.064103E-02,1.270002E-01,2.064091E+03,2.696915E+04,7.130386E-02,2.405743E+00,2.904024E+03,1.080252E+04,1.003175E-01,9.636296E-01,2.904182E+03,1.179067E+04,1.003229E-01,1.051779E+00,0.000000E+00,3.141900E+04,0.000000E+00,2.802668E+00,1.935532E+03,2.794387E+04,6.686271E-02,2.492708E+00,2.893880E+03,1.184328E+04,9.996660E-02,1.056474E+00,0.000000E+00,2.909852E+04,0.000000E+00,2.595676E+00,3.598721E+03,3.701266E+03,1.243170E-01,3.301591E-01,7.867142E+02,7.014948E+02,2.717677E-02,6.257456E-02,6.432276E+02,4.194531E+02,2.222002E-02,3.741588E-02,3.823459E+03,2.121373E+04,1.320826E-01,1.892344E+00,1.930117E+03,1.810102E+04,6.667644E-02,1.614679E+00
