Date/Time,EAST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-EAST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EAST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-EAST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EAST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-EAST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-WEST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-WEST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-WEST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 01/03  14:00:00,0.0,282.88009593912809,15.650353938027937,245.73108185880373,15.650351268691106,30.70171281003573,0.0,282.88009593912809,399.99681905768559,30.70171281003573,15.6503512686911,521.0878189573929,72.55551730737793,60.211393678479009,562.9416234547352,158.04668087220669,282.88009593912809,57.458857759381917,221.9061789644787,0.0,221.9061789644787,798862.2442721233,0.0,798862.2442721233,95.3853264681163,351.298990874865,101.33956777951326,249.95942309535179,1264676.367149514,364822.44400624776,899853.9231432662,19.999999999999998,8669233.820355675,0.0 
 01/03  15:00:00,0.0,202.93894178919045,11.082922434193165,69.38067417485286,11.082920457708532,21.464065967990963,0.0,202.93894178919045,397.6572845813912,21.464065967990963,11.082920457708527,451.23398556820896,51.34371771446463,42.725398208560047,481.11363731468267,211.77822506175196,202.93894178919045,40.952161462314368,158.15729767017064,0.0,158.15729767017064,569366.2716126143,0.0,569366.2716126143,217.37752856268384,860.4065503001857,602.8583844985135,257.54816580167218,3097463.5810806688,2170290.1841946488,927173.3968860197,20.000000000000005,8137463.456409445,0.0 
 01/03  16:00:00,0.0,99.28490947767325,2.8031983295762954,21.149491175945724,2.803197801176148,5.3371223208690339,0.0,99.28490947767325,325.3796251275345,5.337122320869034,2.8031978011761469,343.72591797390398,17.683204751513825,15.544130481428649,356.07200040454878,265.01302926199608,99.28490947767325,15.153810334822538,58.52403405293642,0.0,58.52403405293642,210686.5225905711,0.0,210686.5225905711,279.28376882030678,1190.0980135016458,1095.4787490504828,94.6192644511631,4284352.848605925,3943723.496581738,340629.3520241871,20.0,7453840.44434393,0.0 
 01/03  17:00:00,0.0,10.414197879736877,1.261965553534603,3.1949723294393936,1.2619653570341605,2.536004631380127,0.0,10.414197879736877,45.79308303139638,2.536004631380127,1.26196535703416,47.72608980730117,4.675862374126925,3.653684998931059,49.86594755004798,54.19972832022785,10.414197879736877,3.3934581199540787,13.105539410971638,0.0,13.105539410971638,47179.9418794979,0.0,47179.9418794979,54.94141011635087,233.40821154624508,173.83932386690189,59.56888767934317,840269.5615664823,625821.5659208468,214447.9956456354,20.0,8882576.068481965,0.0 
 01/03  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10898815.45723769,0.0 
 01/03  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11818551.90937072,0.0 
 01/03  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12273934.587519136,0.0 
 01/03  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12404845.987908528,0.0 
 01/03  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12375833.879132037,0.0 
 01/03  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12385416.38444405,0.0 
 01/03  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12526930.362341872,0.0 
 01/04  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12858300.174584592,0.0 
 01/04  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13225396.800873787,0.0 
 01/04  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13340377.440382543,0.0 
 01/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13375281.961610536,0.0 
 01/04  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13391533.198665766,0.0 
 01/04  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13374360.60257478,0.0 
 01/04  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13395444.404174377,0.0 
 01/04  08:00:00,0.0,37.00789750996567,4.169110653678611,84.63343157325468,78.33248543676166,9.15335617336606,0.0,37.00789750996567,4.16911065367861,9.15335617336606,4.169110245163134,10.470056381656164,16.541575491151695,94.68915761079876,92.02165089104031,12.820386504065715,37.00789750996567,95.25128388114604,391.0643718895583,192.44786373618639,198.6165081533719,1407831.7388024098,692812.309450271,715019.4293521389,11.469183438474467,44.294000471302229,0.0,44.294000471302229,159458.40169668804,0.0,159458.40169668804,20.0,12871517.741855469,0.0 
 01/04  09:00:00,0.0,174.3975722637893,14.90267478377634,373.81343188010006,339.5608161424401,31.364343469171545,0.0,174.3975722637893,14.902674783776332,31.364343469171545,14.902672902973866,49.15528864063377,61.88265042735531,287.11685447628767,404.3317388382838,49.18268131156469,174.3975722637893,298.5171674700529,1230.955960454446,804.6998243504722,426.25613610397377,4431441.457636006,2896919.3676617,1534522.0899743054,45.21164033173184,174.6074102750986,0.0,174.6074102750986,628586.676990355,0.0,628586.676990355,20.0,10081649.99408735,0.0 
 01/04  10:00:00,0.0,307.24024393000186,18.26419313327839,602.0382941615748,519.5485935688918,36.92542282141421,0.0,307.24024393000186,18.264193133278384,36.92542282141421,18.26419035837094,115.034266983798,83.56372275046853,267.928835564104,648.676594090629,68.67122505267349,307.24024393000186,263.01430751529628,1022.9714034950664,639.5702076284719,383.4011958665946,3682697.0525822394,2302452.747462499,1380244.3051197406,64.76407423476891,250.11893392995308,0.0,250.11893392995308,900428.162147831,0.0,900428.162147831,20.0,8050702.953346156,0.0 
 01/04  11:00:00,0.0,463.06207623399868,16.846865499794626,887.4814877390026,659.7127684214106,32.748750932340367,0.0,463.06207623399868,16.846865499794619,32.748750932340367,16.846862533193396,443.71108624107708,93.63521980408192,238.06898686769038,948.3679566107442,80.48065779543401,463.06207623399868,126.13977307735385,457.8743287109171,137.3270856256547,320.54724308526246,1648347.5833593019,494377.5082523569,1153970.075106945,77.70800122640539,300.1083958078344,0.0,300.1083958078344,1080390.224908204,0.0,1080390.224908204,20.000000000000005,7114415.094588008,0.0 
 01/04  12:00:00,0.0,500.82791858631938,14.288314130198794,922.905244964663,247.22335651566687,27.665915109316285,0.0,500.82791858631938,14.28831413019879,27.665915109316289,14.288311580225117,783.2904786331156,90.10639829332379,128.20940020941516,985.3457281486706,78.99814655281463,500.82791858631938,76.71583874297849,296.27666308298367,0.0,296.27666308298367,1066595.987098741,0.0,1066595.987098741,76.71583874297849,296.27666308298367,0.0,296.27666308298367,1066595.987098741,0.0,1066595.987098741,20.0,6753751.886805705,0.0 
 01/04  13:00:00,0.0,473.28712810226957,9.650335311450667,723.2611929966372,9.65033353604461,18.514349556063299,0.0,473.28712810226957,292.64054933492715,18.5143495560633,9.650333536044608,892.7468298610398,74.17652310713419,66.75003813425646,948.4090034121108,126.43269714237479,473.28712810226957,65.31712133415803,252.25480250441655,0.0,252.25480250441655,908117.2890158994,0.0,908117.2890158994,65.31712133415803,252.25480250441655,0.0,252.25480250441655,908117.2890158994,0.0,908117.2890158994,20.0,6744332.041770352,0.0 
 01/04  14:00:00,0.0,387.3220263914632,4.258834834758708,352.4694271363622,4.258834030426696,8.103587704588915,0.0,387.3220263914632,621.612287004886,8.103587704588917,4.258834030426695,796.0694385542502,50.50840768335793,47.26077254898068,838.4742585330191,205.1352418824721,387.3220263914632,46.670925170981238,180.24317010963436,0.0,180.24317010963436,648875.4123946838,0.0,648875.4123946838,108.23731524831423,383.58773482868858,200.32593795654408,183.2617968721445,1380915.8453832789,721173.3766435587,659742.4687397201,20.0,6393448.042406494,0.0 
 01/04  15:00:00,0.0,257.15523764192059,0.5251054585018105,73.94280367080208,0.52510535765439,0.9937597675101222,0.0,257.15523764192059,567.7802415897107,0.9937597675101224,0.5251053576543897,633.40969923972,27.161708788573397,26.763678172394788,659.5776482607832,270.81865126765049,257.15523764192059,26.694372053097035,103.09369752815377,0.0,103.09369752815377,371137.31110135358,0.0,371137.31110135358,279.75919902864697,1110.523950114697,1005.4291526765842,105.09479743811296,3997886.220412909,3619544.949635702,378341.27077720666,20.0,5417675.70671234,0.0 
 01/04  16:00:00,0.0,109.4161449811932,0.6413865916505411,19.71194619322675,0.6413864688361645,1.214997232825965,0.0,109.4161449811932,370.6016839306496,1.2149972328259653,0.6413864688361642,389.67224353222579,12.709308784921172,12.222614732660312,401.166555084321,297.30248764265266,109.4161449811932,12.137215699576732,46.87394188097985,0.0,46.87394188097985,168746.19077152745,0.0,168746.19077152745,314.27901561812277,1344.0827859062777,1285.9492512984448,58.13353460783274,4838698.0292626,4629417.304674402,209280.7245881979,20.0,4851463.568580884,0.0 
 01/04  17:00:00,0.0,10.771555035190908,1.1808664048116322,3.1483392999279165,1.180866193456346,2.2844975736301018,0.0,10.771555035190908,61.859222650068627,2.2844975736301018,1.1808661934563459,63.826695545184907,4.382813768233735,3.4656398184749808,65.92501173978853,73.31041409280114,10.771555035190908,3.278265301640533,12.660664605712661,0.0,12.660664605712661,45578.39258056559,0.0,45578.39258056559,74.45054550713124,319.7889550855575,263.50870511810799,56.28024996744957,1151240.2383080074,948631.3384251887,202608.89988281847,20.0,6658275.994854417,0.0 
 01/04  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9534793.24572199,0.0 
 01/04  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10992965.341895752,0.0 
 01/04  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11558155.567922268,0.0 
 01/04  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,11874907.46606531,0.0 
 01/04  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12028932.863192214,0.0 
 01/04  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11927303.164305272,0.0 
 01/04  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11831563.128772255,0.0 
 01/05  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11775515.299334022,0.0 
 01/05  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11666968.671095239,0.0 
 01/05  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11537150.91970011,0.0 
 01/05  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9704969.289872349,0.0 
 01/05  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8621935.865831403,0.0 
 01/05  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9062264.694506078,0.0 
 01/05  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9136159.6136209,0.0 
 01/05  08:00:00,0.0,41.861151431843968,4.594436779397492,112.21621051100938,105.04618693680351,9.95866496746726,0.0,41.861151431843968,4.5944367793974909,9.95866496746726,4.594436289315654,11.764459863521538,18.19868872592315,125.48208430454244,120.45623426946526,14.154932809680894,41.861151431843968,126.71979362050559,527.9552190605573,319.19210127484146,208.76311778571597,1900638.7886180066,1149091.564589429,751547.2240285775,12.747351479723168,49.23028701037288,0.0,49.23028701037288,177229.03323734238,0.0,177229.03323734238,20.0,8204304.376095447,0.0 
 01/05  09:00:00,0.0,221.8394522152707,15.910112873374676,526.6113232775698,483.70659977479468,33.32719392635832,0.0,221.8394522152707,15.910112873374669,33.32719392635832,15.910110816562128,58.814834319337268,69.46192390543028,402.33240622424037,562.7460532566419,55.973324369814708,221.8394522152707,420.52415871447877,1751.3582290366413,1300.341065818824,451.0171632178172,6304889.624531909,4681227.836947767,1623661.787584142,51.8336365479321,200.18156776371144,0.0,200.18156776371144,720653.6439493612,0.0,720653.6439493612,20.0,4283088.385846923,0.0 
 01/05  10:00:00,0.0,355.7366090808465,17.91803894905602,737.2125386656879,641.8046883705922,35.71763515427651,0.0,355.7366090808465,17.91803894905601,35.71763515427651,17.91803606905878,128.01481635447167,86.86558605948673,326.6611551853101,788.3604895708982,72.48090324646259,355.7366090808465,325.20496102602376,1271.4196636301975,876.2791044368257,395.1405591933715,4577110.78906871,3154604.7759725728,1422506.0130961375,68.96984203136242,266.36161430592235,0.0,266.36161430592235,958901.8115013205,0.0,958901.8115013205,20.0,1974547.0780718406,0.0 
 01/05  11:00:00,0.0,418.32726417568758,15.748977011535214,800.7544270135596,598.4261299026273,30.479524305575983,0.0,418.32726417568758,15.748977011535212,30.479524305575983,15.748974196346066,394.5887346173738,85.93213620532092,218.22788975908586,856.2070389133046,73.69480292681713,418.32726417568758,118.07407036287509,428.47073998184819,133.63234789946666,294.8383920823815,1542494.6639346535,481076.45243808,1061418.2114965735,71.18844647205434,274.9298673702147,0.0,274.9298673702147,989747.522532773,0.0,989747.522532773,20.0,1528068.733876722,0.0 
 01/05  12:00:00,0.0,431.0104249127824,13.291400150987082,792.6446734858982,216.6053025924527,25.516993438303897,0.0,431.0104249127824,13.291400150987077,25.5169934383039,13.291397711058547,670.6607705251141,80.09700113098828,112.91086221714511,847.2246811785826,69.86087393796099,431.0104249127824,67.87641865569919,262.1388118913676,0.0,262.1388118913676,943699.7228089235,0.0,943699.7228089235,67.87641865569917,262.1388118913676,0.0,262.1388118913676,943699.7228089233,0.0,943699.7228089233,20.0,1363657.1328924052,0.0 
 01/05  13:00:00,0.0,424.09732532719269,8.447112505336039,647.2454481638636,8.447110941132305,16.173218497284105,0.0,424.09732532719269,259.3739297091814,16.173218497284105,8.447110941132302,797.6928333170245,65.8749095958462,59.388905536439967,847.3945244155865,112.44056244210351,424.09732532719269,58.15539532281209,224.59620788662142,0.0,224.59620788662142,808546.3483918371,0.0,808546.3483918371,58.15539532281209,224.59620788662139,0.0,224.59620788662139,808546.348391837,0.0,808546.348391837,20.0,1026976.4460576834,0.0 
 01/05  14:00:00,0.0,358.7973597476684,3.777354042280812,325.7988680160007,3.7773533271053258,7.181715906037811,0.0,358.7973597476684,571.827908186471,7.181715906037811,3.7773533271053245,734.103212255052,46.31843312408651,43.44049986645992,773.2399294731007,188.96472038454542,358.7973597476684,42.920966454653029,165.760824959307,0.0,165.760824959307,596738.9698535052,0.0,596738.9698535052,99.33972006235993,351.8489455308793,183.44524856974904,168.40369696113036,1266656.2039111655,660402.8948510964,606253.3090600692,20.0,676066.1086095307,0.0 
 01/05  15:00:00,0.0,246.42669258633783,0.49045961291495629,71.01283141589329,0.49045951867595907,0.9280464965008731,0.0,246.42669258633783,539.3456837790795,0.9280464965008732,0.4904595186759589,602.3040113515833,25.993281822024004,25.621577706011004,627.3692466771065,257.2364764947203,246.42669258633783,25.556936988365398,98.70092191657105,0.0,98.70092191657105,355323.3188996558,0.0,355323.3188996558,265.3959373784336,1052.935790052587,952.3624336210226,100.57335643156458,3790568.8441893134,3428504.7610356814,362064.08315363249,20.0,220705.53564803379,0.0 
 01/05  16:00:00,0.0,104.9431997651206,0.8034058798735199,19.204705971909278,0.8034057265489922,1.5235699822746672,0.0,104.9431997651206,348.50344924333469,1.5235699822746674,0.8034057265489919,366.9047493353704,12.71032740020481,12.099955727236104,378.0915067533006,279.4488799367395,104.9431997651206,11.991935028666202,46.31286775218048,0.0,46.31286775218048,166726.32390784974,0.0,166726.32390784974,295.62005855827626,1263.2808636148084,1203.0263944020126,60.254469212795807,4547811.109013311,4330895.019847245,216916.0891660649,20.32455546521614,0.0,0.0 
 01/05  17:00:00,0.0,11.406782409999792,1.2694149646468383,3.3434904234765479,1.2694147522234465,2.5034172707798296,0.0,11.406782409999792,56.40008601957224,2.5034172707798296,1.269414752223446,58.47416147840195,4.745425733267185,3.7383328688920596,60.716169940889319,66.84957249432543,11.406782409999792,3.506720895336482,13.542960388069247,0.0,13.542960388069247,48754.65739704929,0.0,48754.65739704929,67.9046487365203,289.0525433115403,219.23449638847957,69.81804692306076,1040589.1559215451,789244.1869985263,251344.96892301876,20.056553445852037,677024.1267405099,0.0 
 01/05  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000006608265,2787229.037652855,0.0 
 01/05  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000065,4466516.029959011,0.0 
 01/05  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5281305.957939658,0.0 
 01/05  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5882666.486431091,0.0 
 01/05  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6281705.410920131,0.0 
 01/05  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6437081.29787752,0.0 
 01/05  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6491336.205047546,0.0 
 01/06  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6561570.176700515,0.0 
 01/06  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6726083.543459211,0.0 
 01/06  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6506505.062305732,0.0 
 01/06  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5998516.240047577,0.0 
