Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 05/13  11:00:00,9.600000000000002,1.0,268.45700856505479,0.0,0.0,185.92862698916754,0.0,0.0,185.92862698916754,16.200000000000004,1.0,260.36816967385729,48.0,1.0,489.22568904109968,6.0,1.0,268.45700856505479,995.0044022331592,109.58170485795066,885.4226973752086,3582015.8480393735,394494.1374886224,3187521.7105507508,6.0,1.0,268.45700856505479,995.0044022331592,109.58170485795066,885.4226973752086,3582015.8480393735,394494.1374886224,3187521.7105507508,24.54224372241824,0.0,0.0 
 05/13  12:00:00,9.600000000000002,1.0,221.9325494336448,0.0,0.0,170.2394986831223,8.100000000000002,0.5,171.67099330123728,8.100000000000002,0.5,176.73583809149518,48.0,1.0,401.46363814371048,6.0,1.0,221.9325494336448,840.735823412758,58.21228089318413,782.5235425195738,3026648.9642859289,209564.21121546284,2817084.7530704659,6.0,1.0,221.9325494336448,840.735823412758,58.21228089318413,782.5235425195738,3026648.9642859289,209564.21121546284,2817084.7530704659,25.56302854164591,0.0,0.0 
 05/13  13:00:00,9.600000000000002,1.0,273.592745410873,0.0,0.0,186.43701854566639,16.200000000000004,1.0,239.7425638665891,0.0,0.0,186.43701854566639,48.0,1.0,494.8560715658835,6.0,1.0,273.592745410873,1016.372732548538,122.50229221698126,893.8704403315567,3658941.837174737,441008.2519811325,3217933.585193604,6.0,1.0,273.592745410873,1016.372732548538,122.50229221698126,893.8704403315567,3658941.837174737,441008.2519811325,3217933.585193604,26.788465247858839,0.0,208820.02538352755 
 05/13  14:00:00,9.600000000000002,1.0,293.70188539294829,0.0,0.0,173.5238349998915,16.200000000000004,1.0,353.5489354462362,0.0,0.0,173.5238349998915,48.0,1.0,550.427726437501,6.0,1.0,293.70188539294829,1031.7253437375976,185.13635827587519,846.5889854617224,3714211.2374553515,666490.8897931506,3047720.3476622009,6.0,1.0,293.70188539294829,1031.7253437375976,185.13635827587519,846.5889854617224,3714211.2374553515,666490.8897931506,3047720.3476622009,26.999962172692788,0.0,1590242.4719063668 
 05/13  15:00:00,9.600000000000002,1.0,248.65083106485174,0.0,0.0,141.75788866173137,16.200000000000004,1.0,459.5620346102724,0.0,0.0,141.75788866173137,48.0,1.0,507.29990969493317,6.0,1.0,248.65083106485174,804.5963799433872,132.8896021989824,671.7067777444048,2896546.967796194,478402.5679163367,2418144.399879857,6.0,1.0,248.65083106485174,804.5963799433872,132.8896021989824,671.7067777444048,2896546.967796194,478402.5679163367,2418144.399879857,26.99999972739566,0.0,2082087.2924656049 
 05/13  16:00:00,9.600000000000002,1.0,157.69490609375687,0.0,0.0,134.8749868420905,16.200000000000004,1.0,332.68150748618748,0.0,0.0,134.8749868420905,48.0,1.0,343.08167080164938,6.0,1.0,157.69490609375687,569.103644642189,9.311750937386634,559.7918937048024,2048773.1207118808,33522.30337459188,2015250.817337289,6.0,1.0,157.69490609375687,569.103644642189,9.311750937386634,559.7918937048024,2048773.1207118808,33522.30337459188,2015250.817337289,26.999999998360914,0.0,1514094.6767720027 
 05/13  17:00:00,0.0,0.0,87.15481104534652,21.6,1.0,92.04983138682232,16.200000000000004,1.0,178.91517626159664,0.0,0.0,87.15481104534652,48.0,1.0,191.77757609357216,0.0,0.0,87.15481104534652,336.5919868862363,0.0,336.5919868862363,1211731.1527904508,0.0,1211731.1527904508,0.0,0.0,87.15481104534652,336.5919868862363,0.0,336.5919868862363,1211731.1527904508,0.0,1211731.1527904508,26.99999999999683,0.0,499039.54363417756 
 05/13  18:00:00,0.0,0.0,39.68343665156971,21.6,1.0,42.87385108342511,16.200000000000004,1.0,54.79223393071168,0.0,0.0,39.68343665156971,48.0,1.0,78.98121913327404,0.0,0.0,39.68343665156971,153.25748089885995,0.0,153.25748089885995,551726.9312358957,0.0,551726.9312358957,0.0,0.0,39.68343665156971,153.25748089885995,0.0,153.25748089885995,551726.9312358957,0.0,551726.9312358957,26.560794182206288,0.0,0.0 
 05/13  19:00:00,0.0,0.0,6.226781587641208,10.8,0.5,6.392103779001297,8.100000000000002,0.5,6.696470951177222,0.0,0.0,6.226781587641208,24.0,0.5,12.04539245339296,0.0,0.0,6.226781587641208,24.047838109594446,0.0,24.047838109594446,86572.21719454,0.0,86572.21719454,0.0,0.0,6.226781587641208,24.047838109594446,0.0,24.047838109594446,86572.21719454,0.0,86572.21719454,25.312230462425224,0.0,0.0 
 05/13  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.780881837941516,0.0,0.0 
 05/13  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29172898217367,0.0,0.0 
 05/13  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.801009230328334,0.0,0.0 
 05/13  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.02738265388078,611394.8160660793,0.0 
 05/13  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000722323159,1755119.233630629,0.0 
 05/14  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000001926439,2523783.702759629,0.0 
 05/14  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000685,2986543.661348857,0.0 
 05/14  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000003,3295145.505715924,0.0 
 05/14  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3622290.880951248,0.0 
 05/14  05:00:00,0.0,0.0,8.003591275278179,10.8,0.5,33.62083261856815,0.0,0.0,8.003591275278179,8.100000000000002,0.5,68.61915046206329,24.0,0.5,17.199571191442407,0.0,0.0,8.003591275278179,30.909879297077159,0.0,30.909879297077159,111275.56546947776,0.0,111275.56546947776,0.0,0.0,8.003591275278179,30.909879297077159,0.0,30.909879297077159,111275.56546947776,0.0,111275.56546947776,20.0,3862203.4961689349,0.0 
 05/14  06:00:00,0.0,0.0,49.74204552434661,21.6,1.0,131.0618193225756,0.0,0.0,49.74204552434661,16.200000000000004,1.0,350.56146360162259,48.0,1.0,128.63160714938713,0.0,0.0,49.74204552434661,192.10384067167792,0.0,192.10384067167792,691573.8264180406,0.0,691573.8264180406,0.0,0.0,49.74204552434661,192.10384067167792,0.0,192.10384067167792,691573.8264180406,0.0,691573.8264180406,20.0,3481990.2281746549,0.0 
 05/14  07:00:00,0.0,0.0,104.5502721136894,21.6,1.0,188.47053462078498,0.0,0.0,104.5502721136894,16.200000000000004,1.0,802.7079690867721,48.0,1.0,375.3911508250985,0.0,0.0,104.5502721136894,403.7732788145644,0.0,403.7732788145644,1453583.803732432,0.0,1453583.803732432,0.0,0.0,104.5502721136894,403.7732788145644,0.0,403.7732788145644,1453583.803732432,0.0,1453583.803732432,20.0,1955870.0347351018,0.0 
 05/14  08:00:00,4.800000000000001,0.5,170.47143735804196,10.8,0.5,136.36439195117499,0.0,0.0,136.14329789353025,16.200000000000004,1.0,940.6328282220966,48.0,1.0,604.2507035006461,3.0,0.5,170.47143735804196,558.7710400562238,12.246537211042279,546.5245028451816,2011575.7442024057,44087.5339597522,1967488.2102426536,3.0,0.5,170.47143735804196,558.7710400562238,12.246537211042279,546.5245028451816,2011575.7442024057,44087.5339597522,1967488.2102426536,20.003860890358369,335549.163198347,0.0 
 05/14  09:00:00,9.600000000000002,1.0,322.7490198237822,0.0,0.0,152.11082043464095,0.0,0.0,152.11082043464095,16.200000000000004,1.0,876.309798838737,48.0,1.0,790.9513455808276,6.0,1.0,322.7490198237822,881.3989051165602,193.34748891418765,688.0514162023726,3173036.058419617,696050.9600910755,2476985.098328541,6.0,1.0,322.7490198237822,881.3989051165602,193.34748891418765,688.0514162023726,3173036.058419617,696050.9600910755,2476985.098328541,21.76889178046789,0.0,0.0 
 05/14  10:00:00,9.600000000000002,1.0,442.3933311439072,0.0,0.0,163.01623418745664,0.0,0.0,163.01623418745664,16.200000000000004,1.0,698.391300469214,48.0,1.0,926.1359007164117,6.0,1.0,442.3933311439072,1318.3906992354289,545.3460387793465,773.0446604560824,4746206.517247544,1963245.7396056476,2782960.7776418968,6.0,1.0,442.3933311439072,1318.3906992354289,545.3460387793465,773.0446604560824,4746206.517247544,1963245.7396056476,2782960.7776418968,25.139300573620674,0.0,0.0 
 05/14  11:00:00,9.600000000000002,1.0,513.6217700743744,0.0,0.0,160.05480253338377,0.0,0.0,160.05480253338377,16.200000000000004,1.0,464.49694774303216,48.0,1.0,1002.6720106552443,6.0,1.0,513.6217700743744,1653.0403184435064,856.6707645623624,796.3695538811439,5950945.146396623,3084014.7524245048,2866930.3939721186,6.0,1.0,513.6217700743744,1653.0403184435064,856.6707645623624,796.3695538811439,5950945.146396623,3084014.7524245048,2866930.3939721186,26.997171791779239,0.0,3001495.543620093 
 05/14  12:00:00,9.600000000000002,1.0,524.1986546361115,0.0,0.0,155.31567179962779,8.100000000000002,0.5,164.41713334420758,8.100000000000002,0.5,209.57393417146114,48.0,1.0,1021.3037014615384,6.0,1.0,524.1986546361115,1730.826882505207,997.7164741538209,733.1104083513862,6230976.777018745,3591779.306953755,2639197.4700649909,6.0,1.0,524.1986546361115,1730.826882505207,997.7164741538209,733.1104083513862,6230976.777018745,3591779.306953755,2639197.4700649909,26.999998724805225,0.0,7233410.717125922 
 05/14  13:00:00,9.600000000000002,1.0,499.59924846530319,0.0,0.0,148.90535058217263,16.200000000000004,1.0,352.1914653939129,0.0,0.0,148.90535058217263,48.0,1.0,984.1481661559717,6.0,1.0,499.59924846530319,1617.4775479571347,929.8441536550899,687.6333943020446,5822919.172645684,3347438.953158324,2475480.2194873609,6.0,1.0,499.59924846530319,1617.4775479571347,929.8441536550899,687.6333943020446,5822919.172645684,3347438.953158324,2475480.2194873609,26.999999922105336,0.0,9133686.240456954 
 05/14  14:00:00,9.600000000000002,1.0,430.05232321491379,0.0,0.0,138.82051365424509,16.200000000000004,1.0,567.8527263865808,0.0,0.0,138.82051365424509,48.0,1.0,895.7950203649225,6.0,1.0,430.05232321491379,1288.584771230576,672.310944467075,616.2738267635011,4638905.176430074,2420319.40008147,2218585.776348604,6.0,1.0,430.05232321491379,1288.584771230576,672.310944467075,616.2738267635011,4638905.176430074,2420319.40008147,2218585.776348604,26.999999994810268,0.0,9189706.090814682 
 05/14  15:00:00,9.600000000000002,1.0,316.0422150697953,0.0,0.0,120.81321839977466,16.200000000000004,1.0,727.6865525874043,0.0,0.0,120.81321839977466,48.0,1.0,754.255634181625,6.0,1.0,316.0422150697953,824.418426405736,312.1731190329627,512.2453073727734,2967906.3350606497,1123823.2285186656,1844083.1065419843,6.0,1.0,316.0422150697953,824.418426405736,312.1731190329627,512.2453073727734,2967906.3350606497,1123823.2285186656,1844083.1065419843,26.999999999697957,0.0,7794997.037267813 
 05/14  16:00:00,9.600000000000002,1.0,169.45406904843305,0.0,0.0,95.17471103397291,16.200000000000004,1.0,792.624275617408,0.0,0.0,95.17471103397291,48.0,1.0,561.5645930243045,6.0,1.0,169.45406904843305,430.09584662654506,47.230349287417109,382.86549733912798,1548345.047855562,170029.25743470159,1378315.7904208606,6.0,1.0,169.45406904843305,430.09584662654506,47.230349287417109,382.86549733912798,1548345.047855562,170029.25743470159,1378315.7904208606,26.99999999998757,0.0,5635527.499167144 
 05/14  17:00:00,0.0,0.0,70.91423143449176,21.6,1.0,113.68132575569763,16.200000000000004,1.0,743.3379903175699,0.0,0.0,70.91423143449176,48.0,1.0,352.5114979693898,0.0,0.0,70.91423143449176,273.87084855966108,0.0,273.87084855966108,985935.0548147799,0.0,985935.0548147799,0.0,0.0,70.91423143449176,273.87084855966108,0.0,273.87084855966108,985935.0548147799,0.0,985935.0548147799,26.999999999999689,0.0,3883178.9022166256 
 05/14  18:00:00,0.0,0.0,48.83639296882778,21.6,1.0,149.13370602228719,16.200000000000004,1.0,508.49657596632809,0.0,0.0,48.83639296882778,48.0,1.0,160.99917931990763,0.0,0.0,48.83639296882778,188.6062093942482,0.0,188.6062093942482,678982.3538192934,0.0,678982.3538192934,0.0,0.0,48.83639296882778,188.6062093942482,0.0,188.6062093942482,678982.3538192934,0.0,678982.3538192934,27.0,0.0,2681439.63363117 
 05/14  19:00:00,0.0,0.0,19.035937676226984,21.6,1.0,67.8400188094729,16.200000000000004,1.0,142.60059163060766,0.0,0.0,19.035937676226984,48.0,1.0,41.013317133968829,0.0,0.0,19.035937676226984,73.51681459500924,0.0,73.51681459500924,264660.5325420333,0.0,264660.5325420333,0.0,0.0,19.035937676226984,73.51681459500924,0.0,73.51681459500924,264660.5325420333,0.0,264660.5325420333,27.000000000000005,0.0,1245596.0921010508 
 05/14  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.79372504496267,0.0,43581.46551783066 
 05/14  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.648283185173907,0.0,0.0 
 05/14  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.266197562789669,0.0,0.0 
 05/14  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.894590373067666,0.0,0.0 
 05/14  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.477426411467986,0.0,0.0 
 05/15  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.260946573739845,117621.24290879649,0.0 
 05/15  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000016802652369,964879.7107616526,0.0 
 05/15  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000021215329,1754501.9438184093,0.0 
 05/15  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000048109,2313904.7143905546,0.0 
 05/15  05:00:00,0.0,0.0,8.294467550871122,10.8,0.5,35.00876395655739,0.0,0.0,8.294467550871122,8.100000000000002,0.5,70.95456446005525,24.0,0.5,17.825431457406915,0.0,0.0,8.294467550871122,32.033243829288199,0.0,32.033243829288199,115319.67778543751,0.0,115319.67778543751,0.0,0.0,8.294467550871122,32.033243829288199,0.0,32.033243829288199,115319.67778543751,0.0,115319.67778543751,20.000000000000143,2620866.4742745349,0.0 
 05/15  06:00:00,0.0,0.0,50.728228902583698,21.6,1.0,134.96494433234595,0.0,0.0,50.728228902583698,16.200000000000004,1.0,357.522185852529,48.0,1.0,131.81527537770755,0.0,0.0,50.728228902583698,195.91248208497053,0.0,195.91248208497053,705284.9355058939,0.0,705284.9355058939,0.0,0.0,50.728228902583698,195.91248208497053,0.0,195.91248208497053,705284.9355058939,0.0,705284.9355058939,20.0,2273072.295881111,0.0 
 05/15  07:00:00,0.0,0.0,105.05146598562891,21.6,1.0,191.52691657441609,0.0,0.0,105.05146598562891,16.200000000000004,1.0,802.6564932256277,48.0,1.0,377.64339737317246,0.0,0.0,105.05146598562891,405.70889016117789,0.0,405.70889016117789,1460552.0045802403,0.0,1460552.0045802403,0.0,0.0,105.05146598562891,405.70889016117789,0.0,405.70889016117789,1460552.0045802403,0.0,1460552.0045802403,20.0,899841.6315116066,0.0 
 05/15  08:00:00,4.800000000000001,0.5,168.81900810928944,10.8,0.5,138.0752507413443,0.0,0.0,136.25913330192587,16.200000000000004,1.0,938.2543073712518,48.0,1.0,605.270910583339,3.0,0.5,168.81900810928944,556.8119209448868,10.85054324344944,545.9613777014373,2004522.9154015925,39061.95567641799,1965460.9597251744,3.0,0.5,168.81900810928944,556.8119209448868,10.85054324344944,545.9613777014373,2004522.9154015925,39061.95567641799,1965460.9597251744,20.57940381136273,0.0,0.0 
 05/15  09:00:00,9.600000000000002,1.0,319.20064505601308,0.0,0.0,152.4483429711159,0.0,0.0,152.4483429711159,16.200000000000004,1.0,875.2013841021467,48.0,1.0,792.6622905960578,6.0,1.0,319.20064505601308,871.3964887056386,184.0289293242477,687.367559381391,3137027.359340299,662504.1455672919,2474523.2137730077,6.0,1.0,319.20064505601308,871.3964887056386,184.0289293242477,687.367559381391,3137027.359340299,662504.1455672919,2474523.2137730077,22.9775859905503,0.0,0.0 
 05/15  10:00:00,9.600000000000002,1.0,438.16780716534296,0.0,0.0,162.95786217903385,0.0,0.0,162.95786217903385,16.200000000000004,1.0,697.1838515675472,48.0,1.0,927.0830318327644,6.0,1.0,438.16780716534296,1300.0802260382016,529.2516314367045,770.8285946014969,4680288.813737525,1905305.873172136,2774982.9405653888,6.0,1.0,438.16780716534296,1300.0802260382016,529.2516314367045,770.8285946014969,4680288.813737525,1905305.873172136,2774982.9405653888,26.19864463471282,0.0,546075.6126905918 
 05/15  11:00:00,9.600000000000002,1.0,509.36079090954578,0.0,0.0,159.99234604947956,0.0,0.0,159.99234604947956,16.200000000000004,1.0,463.9425971210063,48.0,1.0,1003.9087831064746,6.0,1.0,509.36079090954578,1631.6975955244689,837.5544874848953,794.1431080395737,5874111.343888087,3015196.154945623,2858915.188942465,6.0,1.0,509.36079090954578,1631.6975955244689,837.5544874848953,794.1431080395737,5874111.343888087,3015196.154945623,2858915.188942465,26.999999937385988,0.0,5466451.893048063 
 05/15  12:00:00,9.600000000000002,1.0,518.4960087184966,0.0,0.0,154.8069745510662,8.100000000000002,0.5,163.85831981900166,8.100000000000002,0.5,208.92466921215579,48.0,1.0,1019.4287502771675,6.0,1.0,518.4960087184966,1704.0014854636993,974.648873401196,729.3526120625031,6134405.347669317,3508735.9442443058,2625669.4034250115,6.0,1.0,518.4960087184966,1704.0014854636993,974.648873401196,729.3526120625031,6134405.347669317,3508735.9442443058,2625669.4034250115,26.999999996388526,0.0,9497251.743607229 
 05/15  13:00:00,9.600000000000002,1.0,489.7624629428097,0.0,0.0,147.18167282821706,16.200000000000004,1.0,347.63662886738498,0.0,0.0,147.18167282821706,48.0,1.0,973.5419183828648,6.0,1.0,489.7624629428097,1577.8748133817854,899.6364697453489,678.2383436364364,5680349.328174427,3238691.291083256,2441658.0370911716,6.0,1.0,489.7624629428097,1577.8748133817854,899.6364697453489,678.2383436364364,5680349.328174427,3238691.291083256,2441658.0370911716,26.999999999707158,0.0,11299560.27140502 
 05/15  14:00:00,9.600000000000002,1.0,417.84410760425649,0.0,0.0,136.2934133494986,16.200000000000004,1.0,555.8054300039794,0.0,0.0,136.2934133494986,48.0,1.0,878.9380370724446,6.0,1.0,417.84410760425649,1245.671873364261,641.6575064834365,604.0143668808244,4484418.74411134,2309967.0233403716,2174451.720770968,6.0,1.0,417.84410760425649,1245.671873364261,641.6575064834365,604.0143668808244,4484418.74411134,2309967.0233403716,2174451.720770968,26.999999999975356,0.0,11040175.323232353 
 05/15  15:00:00,9.600000000000002,1.0,304.35762779077029,0.0,0.0,117.85083643683393,16.200000000000004,1.0,707.6745713564108,0.0,0.0,117.85083643683393,48.0,1.0,735.5192596336531,6.0,1.0,304.35762779077029,790.8383237637993,292.0866045347737,498.7517192290256,2847017.9655496778,1051511.7763251854,1795506.189224492,6.0,1.0,304.35762779077029,790.8383237637993,292.0866045347737,498.7517192290256,2847017.9655496778,1051511.7763251854,1795506.189224492,26.999999999998218,0.0,9250106.51162877 
 05/15  16:00:00,9.600000000000002,1.0,164.16785749596577,0.0,0.0,94.80545398826667,16.200000000000004,1.0,773.1124933390573,0.0,0.0,94.80545398826667,48.0,1.0,550.6466478673277,6.0,1.0,164.16785749596577,423.2415310264122,42.37392900167855,380.8676020247336,1523669.5116950838,152546.14440604277,1371123.3672890412,6.0,1.0,164.16785749596577,423.2415310264122,42.37392900167855,380.8676020247336,1523669.5116950838,152546.14440604277,1371123.3672890412,26.999999999999909,0.0,6676353.742988672 
 05/15  17:00:00,0.0,0.0,71.69537439632936,21.6,1.0,116.03806723105213,16.200000000000004,1.0,733.4520472422923,0.0,0.0,71.69537439632936,48.0,1.0,349.3708825037593,0.0,0.0,71.69537439632936,276.88762363396327,0.0,276.88762363396327,996795.4450822678,0.0,996795.4450822678,0.0,0.0,71.69537439632936,276.88762363396327,0.0,276.88762363396327,996795.4450822678,0.0,996795.4450822678,27.0,0.0,4548207.350961596 
 05/15  18:00:00,0.0,0.0,49.53536799924106,21.6,1.0,149.59848229271229,16.200000000000004,1.0,500.235960115402,0.0,0.0,49.53536799924106,48.0,1.0,160.93535635515833,0.0,0.0,49.53536799924106,191.3056518168617,0.0,191.3056518168617,688700.3465407023,0.0,688700.3465407023,0.0,0.0,49.53536799924106,191.3056518168617,0.0,191.3056518168617,688700.3465407023,0.0,688700.3465407023,27.0,0.0,3016552.1182312697 
 05/15  19:00:00,0.0,0.0,19.225003707972105,21.6,1.0,67.79362523278742,16.200000000000004,1.0,141.16142098780029,0.0,0.0,19.225003707972105,48.0,1.0,41.314846988369158,0.0,0.0,19.225003707972105,74.24698784092077,0.0,74.24698784092077,267289.1562273147,0.0,267289.1562273147,0.0,0.0,19.225003707972105,74.24698784092077,0.0,74.24698784092077,267289.1562273147,0.0,267289.1562273147,27.0,0.0,1545851.6113132216 
 05/15  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,257249.99359543253 
 05/15  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.38031997974776,0.0,0.0 
