Date/Time,ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 06/08  09:00:00,151.7631985065633,373.7112999502385,179.0138348784883,151.7631985065633,426.8639024591069,179.0138348784883,638.5142488295273,11.29375549167765,627.2204933378496,2298651.295786298,40657.51977003954,2257993.7760162588,179.0138348784883,638.5142488295273,11.29375549167765,627.2204933378496,2298651.295786298,40657.51977003954,2257993.7760162588,20.85503439736411,0.0,0.0 
 06/08  10:00:00,164.5102421553744,464.3453547808961,271.8543633572355,164.5102421553744,624.5229611727378,271.8543633572355,878.0624007261727,113.34217993918533,764.7202207869874,3161024.642614222,408031.8477810672,2752992.7948331546,271.8543633572355,878.0624007261727,113.34217993918533,764.7202207869874,3161024.642614222,408031.8477810672,2752992.7948331546,23.194971617333338,0.0,0.0 
 06/08  11:00:00,149.7266189425748,410.5733900084158,362.67946243173369,149.7266189425748,814.4652957692877,362.67946243173369,1118.9935045039936,354.46371126668449,764.5297932373092,4028376.616214377,1276069.3605600643,2752307.2556543129,362.67946243173369,1118.9935045039936,354.46371126668449,764.5297932373092,4028376.616214377,1276069.3605600643,2752307.2556543129,26.20777868743233,0.0,288236.40996651726 
 06/08  12:00:00,143.76794133443137,222.78186773223454,408.6125033965853,145.44854477913428,913.751326119225,408.6125033965853,1259.2975096813526,536.9821190521991,722.3153906291532,4533471.034852868,1933135.6285879168,2600335.406264952,408.6125033965853,1259.2975096813526,536.9821190521991,722.3153906291532,4533471.034852868,1933135.6285879168,2600335.406264952,26.999999473272703,0.0,3253228.560840289 
 06/08  13:00:00,149.9165781947849,149.9165781947849,355.13168486802206,259.1791003220636,754.2337642891884,355.13168486802206,1151.2917904378658,354.26031512016837,797.0314753176974,4144650.4455763169,1275337.1344326062,2869313.3111437105,355.13168486802206,1151.2917904378658,354.26031512016837,797.0314753176974,4144650.4455763169,1275337.1344326062,2869313.3111437105,26.99999999989113,0.0,5192656.758091423 
 06/08  14:00:00,166.11440475356168,166.11440475356168,270.6363944965196,328.82978960493667,562.4101092958674,270.6363944965196,929.8913661214072,125.7228359945259,804.1685301268814,3347608.9180370664,452602.2095802933,2895006.7084567735,270.6363944965196,929.8913661214072,125.7228359945259,804.1685301268814,3347608.9180370664,452602.2095802933,2895006.7084567735,26.99999999999995,0.0,4919578.29640324 
 06/08  15:00:00,160.04886237714619,160.04886237714619,190.25932572579388,271.14815351593827,398.77960185790257,190.25932572579388,694.741834442606,19.501201989273839,675.2406324533323,2501070.603993382,70204.32716138583,2430866.2768319959,190.25932572579388,694.741834442606,19.501201989273839,675.2406324533323,2501070.603993382,70204.32716138583,2430866.2768319959,27.0,0.0,3044216.631368778 
 06/08  16:00:00,136.1761209481529,135.88034218106004,144.00551746209806,278.01233761549715,331.89286139181959,144.00551746209806,541.5293275551339,1.756234943654372,539.7730926114796,1949505.5791984823,6322.445797155739,1943183.1334013264,144.00551746209806,541.5293275551339,1.756234943654372,539.7730926114796,1949505.5791984823,6322.445797155739,1943183.1334013264,27.0,0.0,1193709.615840624 
 06/08  17:00:00,117.83149414668898,103.75186098595046,103.75186098595046,235.0466119660534,246.56502859454717,103.75186098595046,400.68981406242457,0.0,400.68981406242457,1442483.3306247285,0.0,1442483.3306247285,103.75186098595046,400.68981406242457,0.0,400.68981406242457,1442483.3306247285,0.0,1442483.3306247285,27.0,0.0,643471.0267607861 
 06/08  18:00:00,90.28206089528935,65.70517086494945,65.70517086494945,160.45851463658239,145.2174987685293,65.70517086494945,253.75345026709014,0.0,253.75345026709014,913512.4209615245,0.0,913512.4209615245,65.70517086494945,253.75345026709014,0.0,253.75345026709014,913512.4209615245,0.0,913512.4209615245,26.956393358047749,0.0,102019.75908628825 
 06/08  19:00:00,38.6175772206291,25.089359758071283,25.089359758071283,57.297336436174479,50.129616183051549,25.089359758071283,96.89513808112024,0.0,96.89513808112024,348822.4970920328,0.0,348822.4970920328,25.089359758071283,96.89513808112024,0.0,96.89513808112024,348822.4970920328,0.0,348822.4970920328,26.2617110770719,0.0,0.0 
 06/08  20:00:00,2.884146062782715,1.7397093576566803,1.7397093576566803,3.7652749987406075,3.450890791814491,1.7397093576566803,6.7187596677086189,0.0,6.7187596677086189,24187.534803751027,0.0,24187.534803751027,1.7397093576566803,6.7187596677086189,0.0,6.7187596677086189,24187.534803751027,0.0,24187.534803751027,25.13809648632466,0.0,0.0 
 06/08  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.955797773049285,0.0,0.0 
 06/08  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.941328142446584,0.0,0.0 
 06/08  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.058684918893776,0.0,0.0 
 06/08  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.267087832521839,0.0,0.0 
 06/09  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.428557306347888,0.0,0.0 
 06/09  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.435576084384445,0.0,0.0 
 06/09  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.27748706210417,0.0,0.0 
 06/09  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.060841659285179,0.0,0.0 
 06/09  05:00:00,7.903457510586638,10.197222381104965,5.452795739343199,5.452795739343199,10.781409441688986,5.452795739343199,21.058703816538505,0.0,21.058703816538505,75811.33373953862,0.0,75811.33373953862,5.452795739343199,21.058703816538505,0.0,21.058703816538505,75811.33373953862,0.0,75811.33373953862,16.258822354397539,0.0,0.0 
 06/09  06:00:00,48.97221810273504,72.8093118926089,35.21627000943298,35.21627000943298,71.10939654162539,35.21627000943298,136.00527786159567,0.0,136.00527786159567,489619.00030174446,0.0,489619.00030174446,35.21627000943298,136.00527786159567,0.0,136.00527786159567,489619.00030174446,0.0,489619.00030174446,15.721528122699438,0.0,0.0 
 06/09  07:00:00,91.48544687507523,150.94343594397683,75.03122063791968,75.03122063791968,160.06166561092409,75.03122063791968,289.7706659002091,0.0,289.7706659002091,1043174.3972407528,0.0,1043174.3972407528,75.03122063791968,289.7706659002091,0.0,289.7706659002091,1043174.3972407528,0.0,1043174.3972407528,15.787473228331234,0.0,0.0 
 06/09  08:00:00,110.52157316485286,182.17316572778655,105.69368870074965,105.69368870074965,228.81370686198515,105.69368870074965,408.1891550726982,0.0,408.1891550726982,1469480.9582617137,0.0,1469480.9582617137,105.69368870074965,408.1891550726982,0.0,408.1891550726982,1469480.9582617137,0.0,1469480.9582617137,20.109564557957265,3377305.887775064,0.0 
 06/09  09:00:00,129.7051632567773,197.33536830478557,137.46638555821773,129.7051632567773,284.247142919319,137.46638555821773,521.9424599063843,1.782686397228388,520.159773509156,1878992.8556629839,6417.671030022197,1872575.1846329617,137.46638555821773,521.9424599063843,1.782686397228388,520.159773509156,1878992.8556629839,6417.671030022197,1872575.1846329617,20.000000004199835,976627.7826280939,0.0 
 06/09  10:00:00,164.61571588248334,241.8171322986603,191.88620656948326,164.61571588248334,387.3947714577067,191.88620656948326,714.2520996134037,17.620667403027338,696.6314322103763,2571307.5586082537,63434.40265089842,2507873.1559573544,191.88620656948326,714.2520996134037,17.620667403027338,696.6314322103763,2571307.5586082537,63434.40265089842,2507873.1559573544,20.22504327646488,84175.2403758244,0.0 
 06/09  11:00:00,179.146334127395,263.7995903062929,248.02049201119935,179.146334127395,487.3456885879571,248.02049201119935,904.0499012788554,67.13655908654666,836.9133421923089,3254579.6446038798,241691.61271156797,3012888.0318923119,248.02049201119935,904.0499012788554,67.13655908654666,836.9133421923089,3254579.6446038798,241691.61271156797,3012888.0318923119,21.985659597780918,0.0,0.0 
 06/09  12:00:00,184.26815151618249,211.7649428883034,272.49751786064919,184.7334586330075,531.4859243576869,272.49751786064919,988.8985156594854,105.11600136393449,883.782514295551,3560034.6563741478,378417.60491016416,3181617.051463984,272.49751786064919,988.8985156594854,105.11600136393449,883.782514295551,3560034.6563741478,378417.60491016416,3181617.051463984,24.151261396275666,0.0,0.0 
 06/09  13:00:00,171.81888277117833,171.81888277117833,211.5336782862835,192.01779993734579,405.26940643516988,211.5336782862835,796.0824972955076,33.54314632156068,762.5393509739469,2865896.990263827,120755.32675761843,2745141.663506209,211.5336782862835,796.0824972955076,33.54314632156068,762.5393509739469,2865896.990263827,120755.32675761843,2745141.663506209,25.671818828680668,0.0,0.0 
 06/09  14:00:00,124.99870440984953,124.99870440984953,134.9889090583441,139.23773925156002,258.0123940076087,134.9889090583441,515.421359601586,6.492841843085008,508.92851775850098,1855516.8945657095,23374.23063510603,1832142.6639306038,134.9889090583441,515.421359601586,6.492841843085008,508.92851775850098,1855516.8945657095,23374.23063510603,1832142.6639306038,25.96295559617608,0.0,0.0 
 06/09  15:00:00,70.9284523350826,70.9284523350826,71.89078532379287,74.25497429706386,136.95794823965924,71.89078532379287,276.1549682072015,0.736918678190139,275.41804952901136,994157.8855459252,2652.907241484501,991504.9783044409,71.89078532379287,276.1549682072015,0.736918678190139,275.41804952901136,994157.8855459252,2652.907241484501,991504.9783044409,24.9007656596473,0.0,0.0 
 06/09  16:00:00,54.64395470372071,54.637943673762759,54.76738068752731,56.92044229284028,104.96726230505152,54.76738068752731,211.07779333195385,0.0517364853297045,211.02605684662417,759880.0559950339,186.2513471869362,759693.804647847,54.76738068752731,211.07779333195385,0.0517364853297045,211.02605684662417,759880.0559950339,186.2513471869362,759693.804647847,23.21118484106024,0.0,0.0 
 06/09  17:00:00,39.08030956506932,38.81844015427639,38.81844015427639,41.239493934582238,75.20713560517018,38.81844015427639,149.91686336803756,0.0,149.91686336803756,539700.7081249352,0.0,539700.7081249352,38.81844015427639,149.91686336803756,0.0,149.91686336803756,539700.7081249352,0.0,539700.7081249352,22.059915529782104,0.0,0.0 
 06/09  18:00:00,22.407986615934605,21.95947396542504,21.95947396542504,23.673609798708506,42.788005290455107,21.95947396542504,84.80751532067765,0.0,84.80751532067765,305307.0551544396,0.0,305307.0551544396,21.95947396542504,84.80751532067765,0.0,84.80751532067765,305307.0551544396,0.0,305307.0551544396,20.728372841986674,0.0,0.0 
 06/09  19:00:00,7.606497892081173,7.269324017693844,7.269324017693844,8.064815095665086,14.251545847750649,7.269324017693844,28.07413824995093,0.0,28.07413824995093,101066.89769982334,0.0,101066.89769982334,7.269324017693844,28.07413824995093,0.0,28.07413824995093,101066.89769982334,0.0,101066.89769982334,20.0000151733806,790074.5703783134,0.0 
 06/09  20:00:00,0.5096619788915244,0.478886274922516,0.478886274922516,0.5332748261204279,0.9384957629256414,0.478886274922516,1.8494593796417216,0.0,1.8494593796417216,6658.053766710198,0.0,6658.053766710198,0.478886274922516,1.8494593796417216,0.0,1.8494593796417216,6658.053766710198,0.0,6658.053766710198,20.00000000000187,1629615.9589234542,0.0 
 06/09  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2371367.832563614,0.0 
 06/09  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2878089.737612736,0.0 
 06/09  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3076969.562981262,0.0 
 06/09  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.258887208751366,0.0,0.0 
 06/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.514183438966445,0.0,0.0 
 06/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.321223680441982,0.0,0.0 
 06/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.353275969928342,0.0,0.0 
 06/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.518757427273812,0.0,0.0 
 06/10  05:00:00,1.6213286172561546,1.700911617834802,1.534924332830541,1.534924332830541,3.0105074868146808,1.534924332830541,5.927879651286877,0.0,5.927879651286877,21340.366744632756,0.0,21340.366744632756,1.534924332830541,5.927879651286877,0.0,5.927879651286877,21340.366744632756,0.0,21340.366744632756,11.908894542666247,0.0,0.0 
 06/10  06:00:00,11.033997072964452,11.678724960502312,10.648227553588019,10.648227553588019,20.847490036316129,10.648227553588019,41.12346783947649,0.0,41.12346783947649,148044.4842221154,0.0,148044.4842221154,10.648227553588019,41.12346783947649,0.0,41.12346783947649,148044.4842221154,0.0,148044.4842221154,11.377709432718167,0.0,0.0 
 06/10  07:00:00,26.580752983091434,28.086874659022216,26.166867357254199,26.166867357254199,50.923618611546668,26.166867357254199,101.0564737474358,0.0,101.0564737474358,363803.30549076889,0.0,363803.30549076889,26.166867357254199,101.0564737474358,0.0,101.0564737474358,363803.30549076889,0.0,363803.30549076889,11.0301145909296,0.0,0.0 
 06/10  08:00:00,43.09762202740018,45.38990973858414,42.94252456851071,42.94252456851071,83.04272916729882,42.94252456851071,165.84408242140052,0.0,165.84408242140052,597038.6967170419,0.0,597038.6967170419,42.94252456851071,165.84408242140052,0.0,165.84408242140052,597038.6967170419,0.0,597038.6967170419,20.16431643967039,10213091.626190588,0.0 
 06/10  09:00:00,58.16403746608989,60.42655882353362,58.41631614268249,58.16403746608989,111.60285671005018,58.41631614268249,224.86367287005158,0.13726021110769277,224.72641265894385,809509.2223321856,494.1367599876939,809015.085572198,58.41631614268249,224.86367287005158,0.13726021110769277,224.72641265894385,809509.2223321856,494.1367599876939,809015.085572198,20.000000095093275,5714469.443960548,0.0 
 06/10  10:00:00,69.61997609480065,72.2434833626348,70.5333524007096,69.61997609480065,133.85309343258815,70.5333524007096,271.1062944903149,0.7895584628239689,270.31673602749097,975982.6601651337,2842.4104661662879,973140.2496989674,70.5333524007096,271.1062944903149,0.7895584628239689,270.31673602749097,975982.6601651337,2842.4104661662879,973140.2496989674,20.000000000002787,4153799.1844739147,0.0 
 06/10  11:00:00,76.8964691906163,79.0266216820244,78.60813939656231,76.8964691906163,148.29795941304799,78.60813939656231,302.2646094217776,1.5899872542389564,300.67462216753867,1088152.5939183993,5723.954115260241,1082428.6398031393,78.60813939656231,302.2646094217776,1.5899872542389564,300.67462216753867,1088152.5939183993,5723.954115260241,1082428.6398031393,20.0,2825881.9829364188,0.0 
 06/10  12:00:00,92.19689065240934,92.9447111091526,95.77754204703055,92.22827864469969,180.58910658148919,95.77754204703055,367.8667931124775,3.3661984992528755,364.5005946132247,1324320.4552049193,12118.314597310351,1312202.1406076088,95.77754204703055,367.8667931124775,3.3661984992528755,364.5005946132247,1324320.4552049193,12118.314597310351,1312202.1406076088,20.0,2204243.1410453675,0.0 
 06/10  13:00:00,142.13479534249434,142.13479534249434,159.857791090549,154.25464775610988,303.21742482258329,159.857791090549,609.4078098588435,12.018905660807569,597.3889041980359,2193868.1154918365,43268.060378907256,2150600.0551129297,159.857791090549,609.4078098588435,12.018905660807569,597.3889041980359,2193868.1154918365,43268.060378907256,2150600.0551129297,19.999999999999998,1428403.715253072,0.0 
 06/10  14:00:00,168.86857030062544,168.86857030062544,207.41927596290393,236.42186288749896,409.10011076006267,207.41927596290393,769.8334257552073,29.692558607504595,740.1408671477026,2771400.3327187465,106893.21098701653,2664507.1217317294,207.41927596290393,769.8334257552073,29.692558607504595,740.1408671477026,2771400.3327187465,106893.21098701653,2664507.1217317294,20.116054517626055,230344.75900373853,0.0 
 06/10  15:00:00,160.7722967556585,160.7722967556585,204.57451028762729,330.8807208344895,447.0209449183898,204.57451028762729,722.3377700227043,30.33647692206431,692.00129310064,2600415.9720817354,109211.31691943151,2491204.655162304,204.57451028762729,722.3377700227043,30.33647692206431,692.00129310064,2600415.9720817354,109211.31691943151,2491204.655162304,21.239445268669756,0.0,0.0 
 06/10  16:00:00,137.51271106327523,136.97360908039534,148.2136312071494,333.3914829224797,364.83225539329279,148.2136312071494,548.8013279907702,2.800177315579699,546.0011506751905,1975684.7807667726,10080.638336086915,1965604.1424306855,148.2136312071494,548.8013279907702,2.800177315579699,546.0011506751905,1975684.7807667726,10080.638336086915,1965604.1424306855,22.13801256825397,0.0,0.0 
 06/10  17:00:00,123.09483056390988,104.90322142720089,104.90322142720089,277.0608613644279,257.78259974476887,104.90322142720089,405.1363694951598,0.0,405.1363694951598,1458490.9301825753,0.0,1458490.9301825753,104.90322142720089,405.1363694951598,0.0,405.1363694951598,1458490.9301825753,0.0,1458490.9301825753,22.302960644197996,0.0,0.0 
 06/10  18:00:00,91.22164688868571,66.18494550381097,66.18494550381097,162.34976651926716,146.85458076893833,66.18494550381097,255.6063405093512,0.0,255.6063405093512,920182.8258336644,0.0,920182.8258336644,66.18494550381097,255.6063405093512,0.0,255.6063405093512,920182.8258336644,0.0,920182.8258336644,21.914227841815909,0.0,0.0 
 06/10  19:00:00,38.994522487569188,25.523025205880168,25.523025205880168,57.50831908721193,50.98982296440928,25.523025205880168,98.56995457112392,0.0,98.56995457112392,354851.8364560461,0.0,354851.8364560461,25.523025205880168,98.56995457112392,0.0,98.56995457112392,354851.8364560461,0.0,354851.8364560461,20.98013472674719,0.0,0.0 
 06/10  20:00:00,2.827785166096289,1.7791621722771954,1.7791621722771954,3.629969530982454,3.516418309094138,1.7791621722771954,6.871126486041391,0.0,6.871126486041391,24736.05534974901,0.0,24736.05534974901,1.7791621722771954,6.871126486041391,0.0,6.871126486041391,24736.05534974901,0.0,24736.05534974901,20.02780022666719,520427.8427314041,0.0 
 06/10  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000042447,1695137.6246673174,0.0 
 06/10  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2609927.228323185,0.0 
 06/10  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3266764.527475328,0.0 
 06/10  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.713825098429774,0.0,0.0 
 06/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.643198153810934,0.0,0.0 
 06/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.31087149184161,0.0,0.0 
 06/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.139531482598905,0.0,0.0 
 06/11  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.128583188351599,0.0,0.0 
 06/11  05:00:00,40.556703780693087,69.19854227994725,9.258352702095645,9.258352702095645,19.643071763005076,9.258352702095645,35.75576946257766,0.0,35.75576946257766,128720.77006527959,0.0,128720.77006527959,9.258352702095645,35.75576946257766,0.0,35.75576946257766,128720.77006527959,0.0,128720.77006527959,10.293528664301082,0.0,0.0 
 06/11  06:00:00,183.41747645187517,395.027827492451,56.83163457880481,56.83163457880481,148.39844915502813,56.83163457880481,219.48384227371697,0.0,219.48384227371697,790141.832185381,0.0,790141.832185381,56.83163457880481,219.48384227371697,0.0,219.48384227371697,790141.832185381,0.0,790141.832185381,10.069682256339203,6358.974679376068,0.0 
 06/11  07:00:00,252.54806128686233,780.1340234624391,104.71341513136088,104.71341513136088,380.1673289288721,104.71341513136088,404.4033373484081,0.0,404.4033373484081,1455852.014454269,0.0,1455852.014454269,104.71341513136088,404.4033373484081,0.0,404.4033373484081,1455852.014454269,0.0,1455852.014454269,11.0490661576822,0.0,0.0 
 06/11  08:00:00,187.95581865071328,921.1872124391662,137.02777253407056,137.02777253407056,605.4078321067736,137.02777253407056,529.2014251725084,0.0,529.2014251725084,1905125.13062103,0.0,1905125.13062103,137.02777253407056,529.2014251725084,0.0,529.2014251725084,1905125.13062103,0.0,1905125.13062103,20.156567792523853,7305012.91478638,0.0 
 06/11  09:00:00,152.74979366725439,874.5756384680655,229.03671144817765,152.74979366725439,791.7870770969573,229.03671144817765,674.216630553631,38.36635844138779,635.8502721122433,2427179.869993072,138118.89038899606,2289060.9796040758,229.03671144817765,674.216630553631,38.36635844138779,635.8502721122433,2427179.869993072,138118.89038899606,2289060.9796040758,20.00000000672948,1438944.8058738639,0.0 
 06/11  10:00:00,161.61758737712368,706.788243528841,345.0444129784009,161.61758737712368,920.228805178615,345.0444129784009,950.444016662441,229.7513206828203,720.6926959796206,3421598.4599847879,827104.7544581532,2594493.7055266348,345.0444129784009,950.444016662441,229.7513206828203,720.6926959796206,3421598.4599847879,827104.7544581532,2594493.7055266348,20.894498851905327,0.0,0.0 
 06/11  11:00:00,156.50211482157813,484.90953211031327,414.0225235086142,156.50211482157813,990.582440751368,414.0225235086142,1205.47863665136,467.45314345136947,738.0254931999906,4339723.091944896,1682831.31642493,2656891.775519966,414.0225235086142,1205.47863665136,467.45314345136947,738.0254931999906,4339723.091944896,1682831.31642493,2656891.775519966,23.90590279239857,0.0,0.0 
 06/11  12:00:00,149.22203092221248,235.6412726939627,430.8238366610757,150.5287788540088,1006.4718583822655,430.8238366610757,1291.9285547698349,602.2561590794968,689.6723956903379,4650942.797171405,2168122.1726861887,2482820.6244852168,430.8238366610757,1291.9285547698349,602.2561590794968,689.6723956903379,4650942.797171405,2168122.1726861887,2482820.6244852168,26.80447716276518,0.0,1111681.2121714643 
 06/11  13:00:00,143.44297313636796,143.44297313636796,413.17242874423638,293.4269192170175,978.2069249475818,413.17242874423638,1219.6088637136305,577.118820725112,642.4900429885183,4390591.909369069,2077627.754610403,2312964.154758666,413.17242874423638,1219.6088637136305,577.118820725112,642.4900429885183,4390591.909369069,2077627.754610403,2312964.154758666,26.9999990358211,0.0,4222143.245091524 
 06/11  14:00:00,135.26476841452948,135.26476841452948,356.91368441772269,500.5435803444235,902.4745650039115,356.91368441772269,983.712229887373,399.8772327603778,583.8349971269951,3541364.0275945428,1439558.0379373602,2101805.9896571829,356.91368441772269,983.712229887373,399.8772327603778,583.8349971269951,3541364.0275945428,1439558.0379373602,2101805.9896571829,26.999999999674239,0.0,5467287.208411395 
 06/11  15:00:00,119.59474268970524,119.59474268970524,259.20866595439238,660.7652454946374,777.6071207364537,259.20866595439238,651.7876853740936,157.9219169737365,493.86576840035709,2346435.667346737,568518.9011054514,1777916.7662412856,259.20866595439238,651.7876853740936,157.9219169737365,493.86576840035709,2346435.667346737,568518.9011054514,1777916.7662412856,26.999999999999838,0.0,5070128.29036239 
 06/11  16:00:00,98.61931863123857,96.63956835484717,132.6179619554,744.4596057941066,606.2528758727884,132.6179619554,393.9493532859138,13.766814196071469,380.1825390898423,1418217.6718292896,49560.531105857284,1368657.1407234325,132.6179619554,393.9493532859138,13.766814196071469,380.1825390898423,1418217.6718292896,49560.531105857284,1368657.1407234325,27.0,0.0,3865140.5309540207 
 06/11  17:00:00,147.40928292875794,75.2156139640012,75.2156139640012,726.9470649488857,409.4470099079564,75.2156139640012,290.482793151131,0.0,290.482793151131,1045738.0553440715,0.0,1045738.0553440715,75.2156139640012,290.482793151131,0.0,290.482793151131,1045738.0553440715,0.0,1045738.0553440715,27.0,0.0,2739161.630143687 
 06/11  18:00:00,188.34969195916259,53.47822418755313,53.47822418755313,566.6339659920168,215.82855966325176,53.47822418755313,206.5329672399902,0.0,206.5329672399902,743518.6820639647,0.0,743518.6820639647,53.47822418755313,206.5329672399902,0.0,206.5329672399902,743518.6820639647,0.0,743518.6820639647,27.0,0.0,1843863.4484329064 
 06/11  19:00:00,118.17164375568329,30.637293548831204,30.637293548831204,236.44522399949308,72.67713166643563,30.637293548831204,118.32126516862627,0.0,118.32126516862627,425956.55460705459,0.0,425956.55460705459,30.637293548831204,118.32126516862627,0.0,118.32126516862627,425956.55460705459,0.0,425956.55460705459,27.000000000000005,0.0,781513.7284894053 
