Date/Time,BLOCK1:ZONEA:Zone Mean Air Temperature [C](Hourly),BLOCK1:ZONEB:Zone Mean Air Temperature [C](Hourly),BLOCK1:ZONEC:Zone Mean Air Temperature [C](Hourly),BLOCK1:ZONEA:Zone Air System Sensible Heating Energy [J](Hourly),BLOCK1:ZONEA:Zone Air System Sensible Cooling Energy [J](Hourly),BLOCK1:ZONEB:Zone Air System Sensible Heating Energy [J](Hourly),BLOCK1:ZONEB:Zone Air System Sensible Cooling Energy [J](Hourly),BLOCK1:ZONEC:Zone Air System Sensible Heating Energy [J](Hourly),BLOCK1:ZONEC:Zone Air System Sensible Cooling Energy [J](Hourly) 
 02/13  20:00:00,26.0079162944158,20.68609165518138,14.818324737051548,0.0,0.0,0.0,0.0,0.0,14673.544601133828 
 02/13  21:00:00,24.710050530343648,19.831527381211595,14.239935928699465,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  22:00:00,24.041979153877614,19.366929106970287,13.943579218879388,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  23:00:00,23.859232571908345,19.2255061450194,13.895906469407656,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  24:00:00,23.667152919976365,19.086411050562437,13.836660902261823,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  01:00:00,22.68647467921226,18.385571329978676,13.315742409304909,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  02:00:00,21.00116296159876,17.179049395811576,12.371641393975193,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  03:00:00,19.178044527486596,16.01030802625789,11.363117812466726,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  04:00:00,18.157874251908625,15.391967673831218,10.84018534479347,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  05:00:00,17.785447730408447,15.170304543480143,10.69097458599694,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  06:00:00,17.72891941231625,15.13069773758701,10.71211938971589,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  07:00:00,17.75348527052822,15.140846063376277,10.769092442282233,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  08:00:00,17.822428294655976,15.178110110028781,10.838026103464495,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  09:00:00,18.006677637843084,15.286395829484519,10.961777124399852,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  10:00:00,18.488421366184065,15.575521520086538,11.247455985085369,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  11:00:00,19.19542214388763,16.00338689988086,11.6500691956935,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  12:00:00,19.874148518297319,16.413718312724073,12.026925048191018,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  13:00:00,20.019405215412247,16.48224925594991,12.091961259778456,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  14:00:00,19.711555357106954,16.269203422125647,11.886870721423588,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  15:00:00,19.200786437221696,15.948795986775807,11.572773450814588,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  16:00:00,18.833958573222483,15.7336123825777,11.360365973137146,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  17:00:00,18.596061691750096,15.599512447216375,11.233274944579265,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  18:00:00,18.383831265033309,15.478200574638942,11.123985052031868,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  19:00:00,18.028415225496887,15.26612795080139,10.929685752224604,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  20:00:00,17.542095240868098,14.97696692579123,10.659765876857012,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  21:00:00,16.94793802549757,14.62842667402948,10.331230874324554,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  22:00:00,16.16019744911114,14.173041044154115,9.896337544023354,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  23:00:00,15.198400105421129,13.62746154379526,9.367864813591855,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  24:00:00,14.16389207725812,13.04393216503351,8.799182589592084,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  01:00:00,13.196730927902536,12.507356442070666,8.279771627477757,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  02:00:00,12.243704703281413,11.98033269186774,7.772960266765305,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  03:00:00,11.331083080420857,11.480248628049388,7.294487237269167,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  04:00:00,10.554423033591997,11.06718952236686,6.903969050732276,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  05:00:00,9.863562599074668,10.704194201440253,6.563361651608023,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  06:00:00,9.207243832585235,10.359183585651533,6.238169953645055,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  07:00:00,8.616887066558793,10.054125190772656,5.949928834469536,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  08:00:00,8.035152688143523,9.751318910873993,5.66062681538733,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  09:00:00,7.576550521051988,9.533814862680066,5.451495896990986,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  10:00:00,7.5291377378468919,9.581590355201575,5.50785112552035,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  11:00:00,7.768813220847934,9.77407638717983,5.724033523392302,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  12:00:00,8.136898765411069,10.007016153331149,5.985396612183402,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  13:00:00,8.478240715791558,10.197374249487087,6.199490258225315,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  14:00:00,8.761583619122627,10.342921895312934,6.3588129621716888,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  15:00:00,8.953904163263673,10.431794899217563,6.45230903882952,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  16:00:00,8.997555833740181,10.434440347433988,6.451572349012078,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  17:00:00,8.915745029174979,10.36977441997413,6.3787045691359369,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  18:00:00,8.64015705872145,10.194798456088721,6.191230353511905,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  19:00:00,8.029555643048978,9.821379355351459,5.799474470826172,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  20:00:00,7.1422153908797318,9.288792345045615,5.248842122755974,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  21:00:00,6.302305106856531,8.82300589062882,4.767819118966594,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  22:00:00,6.1627768367650959,8.834037155720717,4.778102263677821,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  23:00:00,6.530323992292344,9.126425928977009,5.097504715236431,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  24:00:00,6.996885992663735,9.416264743191447,5.4244940227113009,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  01:00:00,6.935509806393031,9.34051127645526,5.361468206791635,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  02:00:00,6.405494095916807,8.989742626865557,4.995158022620542,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  03:00:00,5.699522373110797,8.566305630022074,4.549496764276395,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  04:00:00,5.276262597889612,8.353932397634506,4.32820334018673,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  05:00:00,5.058207350035644,8.268716826958539,4.248076997751907,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  06:00:00,5.012958725744438,8.280908028878395,4.273914110724568,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  07:00:00,5.2644235138629649,8.465137835126374,4.4811780741624569,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  08:00:00,5.720682735792348,8.747547833674864,4.7944280156337009,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  09:00:00,6.31884039400199,9.095628879088946,5.170806999890722,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  10:00:00,7.125704555380393,9.555525427239564,5.654784304109111,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  11:00:00,8.072960408345324,10.075405350149023,6.1930127960462519,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  12:00:00,9.081905645430293,10.617348792609754,6.746074325460816,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  13:00:00,10.115711317543659,11.17136688135869,7.300865245072243,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  14:00:00,11.143627600379635,11.720939062467633,7.8395724862909399,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  15:00:00,12.058574269536195,12.199643372734016,8.296487129935338,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  16:00:00,12.637953384445732,12.47231294175127,8.537983077255485,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  17:00:00,12.929719445871028,12.581550688568289,8.613194757409345,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  18:00:00,12.943881659035405,12.53631388930678,8.538486944515999,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  19:00:00,12.63646540016852,12.311170521764956,8.292348328843154,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  20:00:00,12.043213947252957,11.938777785464549,7.907585459592397,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  21:00:00,11.404013145977363,11.576258543223208,7.523779926580272,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  22:00:00,11.106992463902005,11.442106082134018,7.372417961325979,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  23:00:00,11.040001470979087,11.442610730735801,7.366965491468669,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  24:00:00,11.07667430547762,11.49097056998491,7.416184465572643,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  01:00:00,11.12729899677283,11.533253170694506,7.461965057937138,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  02:00:00,11.152838303102906,11.550947076262709,7.483342263046273,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  03:00:00,11.138941536684687,11.54074940730092,7.476290299072448,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  04:00:00,11.088839228664203,11.508831143141802,7.446640316658623,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  05:00:00,10.986309119053376,11.446598836197522,7.385927281425564,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  06:00:00,10.856110732556385,11.372149437577212,7.311629494577606,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  07:00:00,10.783504539140577,11.338615645124849,7.2769143606956299,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  08:00:00,10.730764759322686,11.316091098934987,7.254054964635027,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  09:00:00,10.711864977259826,11.314509346411711,7.251924626889266,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  10:00:00,10.82486981391962,11.392871345324377,7.330080342169969,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  11:00:00,10.999776476733011,11.49664704332382,7.4380127401655689,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  12:00:00,11.242034866588569,11.630937511907439,7.578832292185753,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  13:00:00,11.599465534270673,11.82774291806491,7.783352310266045,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  14:00:00,11.995534531928334,12.043470744946948,8.006874011814072,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  15:00:00,12.36819097869125,12.240595644535582,8.208924006814517,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  16:00:00,12.595582029364494,12.346716444459016,8.315408231250118,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  17:00:00,12.68042953731485,12.370181397468273,8.335009012146268,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  18:00:00,12.646661947786626,12.329262096356623,8.288666224841079,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  19:00:00,12.530558365060442,12.248078237545656,8.20244314413726,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  20:00:00,12.343680213846622,12.133212115928507,8.084273284914318,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  21:00:00,11.972437435050809,11.914954847094025,7.862439908837057,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  22:00:00,11.238717436754204,11.481265546495163,7.418785885472327,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  23:00:00,10.227197792550799,10.890082351339253,6.810603325046933,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  24:00:00,9.12779354996715,10.26671964891199,6.172314046831479,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  01:00:00,8.334868995742248,9.858010648882452,5.760135459553147,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  02:00:00,7.766184489941549,9.588727915685082,5.497381548381882,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  03:00:00,7.308734709413142,9.381548737666098,5.297799170583248,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  04:00:00,6.951126989744251,9.228647159691974,5.152431740812544,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  05:00:00,6.638583226199125,9.085832530836886,5.02278195224855,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  06:00:00,6.394627474702628,8.977418148038844,4.928224171788218,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  07:00:00,6.3485645790213509,8.986833088198499,4.954365471730037,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  08:00:00,6.415546975871811,9.050635613698827,5.0360621768122579,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  09:00:00,6.725122874956334,9.25777136598149,5.263495234246593,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  10:00:00,7.654138815586878,9.833440962185698,5.875388518377147,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  11:00:00,9.089792976396322,10.660684552436966,6.74532482785257,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  12:00:00,10.679493838201186,11.551469836499287,7.664451723683156,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  13:00:00,12.104791638926429,12.319015021763459,8.431792145606528,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  14:00:00,13.360184287147714,12.981422853833755,9.065883953919365,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  15:00:00,14.389135440379345,13.510950660184117,9.553713700481256,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  16:00:00,14.972218357746492,13.772748764368174,9.772075689239492,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  17:00:00,15.21747148367671,13.840714945105069,9.802971909373082,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  18:00:00,15.110846035393495,13.701600175531026,9.644931895974399,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  19:00:00,14.455625202245717,13.251717849979917,9.1813448200829,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  20:00:00,13.34114711382328,12.584218692303866,8.486390646697928,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  21:00:00,12.041454786214637,11.842889665502817,7.716019462790671,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  22:00:00,11.074624034578907,11.3258542667232,7.185705614407123,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  23:00:00,10.347051417654175,10.953216891043733,6.817173867972695,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  24:00:00,9.685904726961326,10.611190006179787,6.487619470134567,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  01:00:00,8.979391032700186,10.232324666557897,6.122046793407892,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  02:00:00,8.191327767441966,9.800681632651687,5.7011219976340359,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  03:00:00,7.4477819672751599,9.406986421363217,5.31582970086515,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  04:00:00,7.004935606955927,9.2183753476138,5.132972365119639,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  05:00:00,6.763385449371481,9.144345877138694,5.069801542670618,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  06:00:00,6.712382080054429,9.167042503813793,5.112793791417012,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  07:00:00,7.007237774300587,9.385581468181492,5.358879781415469,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  08:00:00,7.534619101234702,9.712949768186297,5.71997240506187,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  09:00:00,8.315335657809076,10.172270926968482,6.211507933407325,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  10:00:00,9.668183730475132,10.950373716488138,7.021886382414319,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  11:00:00,11.347120266624776,11.911343283749567,7.998409010295432,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  12:00:00,13.15752844276599,12.934439332201715,9.001702389814352,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  13:00:00,14.83913830544517,13.860538067015187,9.87967266091296,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  14:00:00,16.391699645628159,14.708270924249737,10.651759216255743,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  15:00:00,17.750151031125474,15.444895205492445,11.30222317312045,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  16:00:00,18.65696493039507,15.90621243600235,11.701494747961075,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  17:00:00,19.192665439081304,16.13733570564274,11.897345198892799,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  18:00:00,19.348166955178927,16.153470950431826,11.887003767956209,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  19:00:00,18.917318031747187,15.829971549514779,11.55061772374594,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  20:00:00,18.041677712706229,15.26845015107387,10.982633310788959,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  21:00:00,16.960364454832186,14.621875702619276,10.334557763346485,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  22:00:00,16.06087321574301,14.117311080516613,9.83470343335065,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  23:00:00,15.290878066430617,13.693592744930739,9.42417615702232,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  24:00:00,14.686806531905244,13.369875167405072,9.118928176159932,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  01:00:00,14.452150350603134,13.265729791022045,9.036081930550609,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  02:00:00,14.47868868945286,13.301930208180222,9.0956829323264,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  03:00:00,14.636657378168918,13.399674188315715,9.215468155403105,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  04:00:00,14.872203486417462,13.535770470278476,9.368760615853513,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  05:00:00,15.128273610702149,13.67733445381516,9.523798353441473,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  06:00:00,15.369998039977276,13.807710271731113,9.663332828354914,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  07:00:00,15.483388544269055,13.857533145877144,9.719637713543915,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  08:00:00,15.495231490942992,13.849349232313529,9.713813922730383,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  09:00:00,15.686818956472886,13.963549758491777,9.81987543810041,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  10:00:00,16.636115168577815,14.556317713195789,10.366774388891609,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  11:00:00,18.184759575619567,15.51468242916226,11.181250743403626,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  12:00:00,19.835403215662084,16.51478764798938,12.001947827845435,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  13:00:00,20.841906288566407,17.095613362262787,12.552329799908334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  14:00:00,21.212378424585855,17.278065781712717,12.750231161455615,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  15:00:00,21.209461088329296,17.240105570970095,12.719950554925337,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  16:00:00,21.138434857715909,17.176337653230275,12.652399779054804,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  17:00:00,21.057427093039803,17.11624158732109,12.588005724144244,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  18:00:00,20.84953085697303,16.981100903875963,12.458806586734666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  19:00:00,20.273095769474489,16.61545508988621,12.118673481405452,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  20:00:00,19.400804042838126,16.072416142375823,11.612094727106666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  21:00:00,18.4026299249874,15.469458278284831,11.04777754988182,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  22:00:00,17.532837606868143,14.963021564904559,10.577607746554115,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  23:00:00,16.78711090818254,14.540122479051727,10.190702366221004,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  24:00:00,16.10151270539627,14.15624922091754,9.840758221457543,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  01:00:00,15.435865839079759,13.784727370497006,9.5002484597096,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  02:00:00,14.738856313975165,13.3948033109223,9.138108548554748,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  03:00:00,14.057358795410315,13.017255968723104,8.784743300486732,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  04:00:00,13.497783076576856,12.716475588418647,8.506254435427449,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  05:00:00,13.015252233757261,12.45967603087032,8.271410317384156,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  06:00:00,12.600967812745438,12.242710161141457,8.074362904787533,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  07:00:00,12.391051630588406,12.14904246193755,7.999199378670671,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  08:00:00,12.309414781122225,12.124661716436528,7.9924141967526609,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  09:00:00,12.317451128751375,12.145946077868225,8.028481481495188,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  10:00:00,12.453683080971322,12.236209078793875,8.130349412017278,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  11:00:00,12.646877242504509,12.346482073326087,8.250771666573077,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  12:00:00,12.951015282019786,12.519828721603693,8.430771280171312,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  13:00:00,13.533379947590362,12.86907140340712,8.777289830792903,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  14:00:00,14.291188461035985,13.313608879651769,9.220077400651292,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  15:00:00,15.013240352439944,13.719757754232046,9.623836597473368,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  16:00:00,15.239256526393927,13.799791892025562,9.70770733245671,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  17:00:00,15.041593337198974,13.619660607779977,9.533565545364836,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  18:00:00,14.531933406178613,13.285502121821182,9.191769824579815,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  19:00:00,13.790602106071138,12.851899269446206,8.742467178267498,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  20:00:00,12.873944638880456,12.334563396885617,8.20775415130189,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  21:00:00,11.910678269718034,11.798010284030206,7.658774427715627,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  22:00:00,11.11308132721729,11.371479596445447,7.230799555171574,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  23:00:00,10.402766315207673,10.996354811454842,6.8635765043833489,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  24:00:00,9.777937932575656,10.671802855060984,6.551389834891465,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  01:00:00,9.308122897123529,10.441835496002975,6.33595082854198,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  02:00:00,8.924206782148179,10.258278649162055,6.166622499310501,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  03:00:00,8.57093658144354,10.08717014928624,6.006896544025184,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  04:00:00,8.234726459521309,9.924449026694312,5.850825715196343,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  05:00:00,7.895548121696043,9.754139668628169,5.687000733183095,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  06:00:00,7.58981704656604,9.603428464542436,5.543206100945793,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  07:00:00,7.498544175832201,9.587477137647778,5.537288792105902,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  08:00:00,7.535978114967589,9.637227398153709,5.601093058742858,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  09:00:00,7.703257255844085,9.754105573906703,5.733193342988617,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  10:00:00,8.101157233061372,9.998564873265718,5.998076150917723,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  11:00:00,8.662629799334413,10.321733657224499,6.34387407385498,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  12:00:00,9.31443174312536,10.67770872736056,6.718324019963914,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  13:00:00,10.054720577433319,11.07747992576586,7.1313279589786149,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  14:00:00,10.840378753984764,11.501708968089677,7.561508459655926,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  15:00:00,11.584297476411882,11.897036253037756,7.953278273595192,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  16:00:00,12.182341351516538,12.20236572215294,8.245484490485773,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  17:00:00,12.627021725179964,12.418972873849626,8.442938938015818,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  18:00:00,12.880735208972217,12.524640136371204,8.528163880982346,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  19:00:00,12.76351487179678,12.408847457361839,8.39387430536832,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  20:00:00,12.324956171285283,12.115309832497723,8.087684959243802,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  21:00:00,11.657057305149629,11.71634718608458,7.675298683560881,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  22:00:00,10.895805095603553,11.2814251609098,7.219723092963285,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  23:00:00,10.044618651325719,10.801577822919916,6.7228338213170499,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  24:00:00,9.175812180669098,10.321816267366437,6.232974471335813,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  01:00:00,8.485305543924952,9.964565379159405,5.874404511150435,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  02:00:00,7.916953373279371,9.682130977403773,5.597092264935547,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  03:00:00,7.465925499735805,9.473665914139894,5.393839412642854,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  04:00:00,7.318044691957158,9.45604819455873,5.383633585589962,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  05:00:00,7.387400083790931,9.545961802983435,5.4933632097617359,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  06:00:00,7.617784979052104,9.709979356093922,5.680649592148197,0.0,0.0,0.0,0.0,0.0,0.0 
