Date/Time,ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 01/31  17:00:00,3.760858895683735,3.760858895683735,161.39702310684218,280.6167938394856,37.608200280673788,161.39702310684218,595.8882491419718,581.3638074856376,14.524441656334176,2145197.6969110986,2092909.7069482955,52287.98996280304,161.39702310684218,595.8882491419718,581.3638074856376,14.524441656334176,2145197.6969110986,2092909.7069482955,52287.98996280304,26.75772516687877,0.0,750110.5496743486 
 01/31  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.401785355443118,0.0,0.0 
 01/31  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.197640380949698,0.0,0.0 
 01/31  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4895457170043623,0.0,0.0 
 01/31  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.528993067344405,0.0,0.0 
 01/31  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.714029870719133,0.0,0.0 
 01/31  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.412270790796548,0.0,0.0 
 01/31  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.022167292022445,0.0,0.0 
 02/01  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.936934621363772,0.0,0.0 
 02/01  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.000175047403034,0.0,0.0 
 02/01  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.544329631517619,0.0,0.0 
 02/01  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.393707522703687,0.0,0.0 
 02/01  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.546690756730705,0.0,0.0 
 02/01  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.091401530895229,0.0,0.0 
 02/01  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.420959295913514,0.0,0.0 
 02/01  08:00:00,39.976636761569547,479.7379225959045,264.21389873605997,39.976636761569547,111.65445604419013,264.21389873605997,1008.4349806597776,261.3656347961411,747.0693458636365,3630365.930375199,940916.2852661079,2689449.6451090916,264.21389873605997,1008.4349806597776,261.3656347961411,747.0693458636365,3630365.930375199,940916.2852661079,2689449.6451090916,-4.535122781387266,0.0,0.0 
 02/01  09:00:00,97.34799855569649,776.4351216718919,621.8339110258135,97.34799855569649,329.5889512563259,621.8339110258135,2476.1259095742195,1782.7418190956644,693.384090478555,8914053.274467189,6417870.548744392,2496182.725722798,621.8339110258135,2476.1259095742195,1782.7418190956644,693.384090478555,8914053.274467189,6417870.548744392,2496182.725722798,1.0060806883943612,0.0,0.0 
 02/01  10:00:00,115.99277989213411,737.697259063031,849.358406876904,115.99277989213411,485.75415097260039,849.358406876904,3534.9990919162598,2728.386787303053,806.6123046132065,12725996.730898535,9822192.43429099,2903804.2966075434,849.358406876904,3534.9990919162598,2728.386787303053,806.6123046132065,12725996.730898535,9822192.43429099,2903804.2966075434,11.077183211316536,0.0,0.0 
 02/01  11:00:00,117.60801633958217,531.3925160370391,960.4133127383507,117.60801633958217,579.2786996443725,960.4133127383507,4085.749986226964,3275.7411767891019,810.0088094378629,14708699.950417072,11792668.236440765,2916031.7139763066,960.4133127383507,4085.749986226964,3275.7411767891019,810.0088094378629,14708699.950417072,11792668.236440765,2916031.7139763066,21.823748892724173,0.0,40382.30099068688 
 02/01  12:00:00,111.14834866552082,266.7921162460325,986.4632150835898,111.14834866552082,610.9002199266017,986.4632150835898,4244.485203482351,3536.6698125606565,707.8153909216945,15280146.732536463,12732011.325218363,2548135.4073181005,986.4632150835898,4244.485203482351,3536.6698125606565,707.8153909216945,15280146.732536463,12732011.325218363,2548135.4073181005,26.98354100185381,0.0,7998338.150446571 
 02/01  13:00:00,95.21354316811596,95.21354316811596,939.0243573411623,197.3864339043556,580.4157568109622,939.0243573411623,4064.8422396874009,3549.009867633163,515.8323720542377,14633432.062874645,12776435.523479388,1856996.5393952553,939.0243573411623,4064.8422396874009,3549.009867633163,515.8323720542377,14633432.062874645,12776435.523479388,1856996.5393952553,26.999999077454388,0.0,16648789.706731148 
 02/01  14:00:00,64.95233444220765,64.95233444220765,835.4468762574364,395.76408320832658,490.55702474274349,835.4468762574364,3613.5713681680665,3303.2230997403219,310.34826842774518,13008856.92540504,11891603.159065158,1117253.7663398828,835.4468762574364,3613.5713681680665,3303.2230997403219,310.34826842774518,13008856.92540504,11891603.159065158,1117253.7663398828,26.99999998927558,0.0,18941825.360444555 
 02/01  15:00:00,36.95386595550371,36.95386595550371,677.0480507886445,533.0266420626781,357.7650773548006,677.0480507886445,2886.05543639002,2739.095962329098,146.95947406092268,10389799.571004074,9860745.464384754,529054.1066193217,677.0480507886445,2886.05543639002,2739.095962329098,146.95947406092268,10389799.571004074,9860745.464384754,529054.1066193217,26.999999999865027,0.0,17272660.416158648 
 02/01  16:00:00,19.566138625959668,19.566138625959668,459.55352199304186,547.6464100994223,195.6604470898809,459.55352199304186,1873.3243359913666,1797.759884679818,75.5644513115485,6743967.60956892,6471935.584847345,272032.02472157459,459.55352199304186,1873.3243359913666,1797.759884679818,75.5644513115485,6743967.60956892,6471935.584847345,272032.02472157459,26.999999999998864,0.0,12652835.54122525 
 02/01  17:00:00,4.835346936343108,4.835346936343108,200.73874668250788,351.8731213229946,48.352964432518749,200.73874668250788,738.4014924656963,719.7273766817585,18.674115783937578,2658245.3728765065,2591018.556054331,67226.81682217529,200.73874668250788,738.4014924656963,719.7273766817585,18.674115783937578,2658245.3728765065,2591018.556054331,67226.81682217529,26.999999999999994,0.0,6261763.22476713 
 02/01  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.649848659978355,0.0,545610.1846244375 
 02/01  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.766716529438853,0.0,0.0 
 02/01  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08028201216511,0.0,0.0 
 02/01  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4442287225155776,0.0,0.0 
 02/01  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2341899593477268,0.0,0.0 
 02/01  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.394170930327833,0.0,0.0 
 02/01  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5044771686803779,0.0,0.0 
 02/02  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.231584840735744,0.0,0.0 
 02/02  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8829559856122337,0.0,0.0 
 02/02  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.432492475695428,0.0,0.0 
 02/02  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8624599203342779,0.0,0.0 
 02/02  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.329984097960194,0.0,0.0 
 02/02  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.117674705145068,0.0,0.0 
 02/02  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.260253925109335,0.0,0.0 
 02/02  08:00:00,41.10924961890712,485.134199434792,265.1495177296547,41.10924961890712,114.63722693563935,265.1495177296547,1011.0135348205495,259.75900844753917,751.2545263730104,3639648.725353978,935132.4304111409,2704516.294942837,265.1495177296547,1011.0135348205495,259.75900844753917,751.2545263730104,3639648.725353978,935132.4304111409,2704516.294942837,-2.6410296126216008,0.0,0.0 
 02/02  09:00:00,98.27717561631984,781.9005542263096,622.2037684311627,98.27717561631984,334.09114202997236,622.2037684311627,2473.4783961950936,1776.9842456351458,696.4941505599481,8904522.226302337,6397143.284286524,2507378.942015813,622.2037684311627,2473.4783961950936,1776.9842456351458,696.4941505599481,8904522.226302337,6397143.284286524,2507378.942015813,2.867987449287245,0.0,0.0 
 02/02  10:00:00,116.87291675894217,741.8685745684336,849.0808929192941,116.87291675894217,490.9937754926765,849.0808929192941,3530.3250620798,2720.416144172982,809.908917906818,12709170.223487283,9793498.119022735,2915672.1044645456,849.0808929192941,3530.3250620798,2720.416144172982,809.908917906818,12709170.223487283,9793498.119022735,2915672.1044645456,12.915239968259549,0.0,0.0 
 02/02  11:00:00,118.42412973717637,533.6625983386134,958.5642906101618,118.42412973717637,584.0683910418547,958.5642906101618,4075.061174478803,3261.9090741836755,813.1521002951274,14670220.228123691,11742872.667061232,2927347.5610624586,958.5642906101618,4075.061174478803,3261.9090741836755,813.1521002951274,14670220.228123691,11742872.667061232,2927347.5610624586,23.161490545607444,0.0,325520.50492736397 
 02/02  12:00:00,112.00078907345862,268.5465474230014,984.7709365985212,112.00078907345862,615.8368280585287,984.7709365985212,4234.787673180134,3523.138868351758,711.6488048283763,15245235.623448484,12683299.92606633,2561935.6973821546,984.7709365985212,4234.787673180134,3523.138868351758,711.6488048283763,15245235.623448484,12683299.92606633,2561935.6973821546,26.994709680412009,0.0,9678792.435568378 
 02/02  13:00:00,96.17611369610683,96.17611369610683,937.8614287195932,198.0177275345971,585.5632510589667,937.8614287195932,4057.418400765837,3536.7017653866635,520.7166353791733,14606706.242757012,12732126.355391989,1874579.887365024,937.8614287195932,4057.418400765837,3536.7017653866635,520.7166353791733,14606706.242757012,12732126.355391989,1874579.887365024,26.999992051776446,0.0,17169074.49024469 
 02/02  14:00:00,65.96848554495331,65.96848554495331,835.2316262172833,397.35453186475317,495.9349687770734,835.2316262172833,3610.038631251109,3294.296128961615,315.7425022894943,12996139.072503996,11859466.064261813,1136673.0082421797,835.2316262172833,3610.038631251109,3294.296128961615,315.7425022894943,12996139.072503996,11859466.064261813,1136673.0082421797,26.999999903785075,0.0,18942754.4334895 
 02/02  15:00:00,37.45863109501052,37.45863109501052,676.7356226195793,535.1128856532724,362.39512552759836,676.7356226195793,2882.061944094845,2733.034838103426,149.02710599141904,10375422.998741443,9838925.417172334,536497.5815691087,676.7356226195793,2882.061944094845,2733.034838103426,149.02710599141904,10375422.998741443,9838925.417172334,536497.5815691087,26.999999998799884,0.0,17004626.04774374 
 02/02  16:00:00,19.91681367883996,19.91681367883996,459.1690894246492,549.9925117887077,199.1671591194223,459.1690894246492,1868.7886449241128,1791.8698861293092,76.91875879480381,6727639.121726805,6450731.590065513,276907.53166129367,459.1690894246492,1868.7886449241128,1791.8698861293092,76.91875879480381,6727639.121726805,6450731.590065513,276907.53166129367,26.99999999999032,0.0,12209623.483698491 
 02/02  17:00:00,4.978077171843313,4.978077171843313,199.09017370504842,351.3041100026853,49.78024988716576,199.09017370504842,730.0072508587227,710.7819107306609,19.225340128061946,2628026.103091402,2558814.8786303789,69211.22446102298,199.09017370504842,730.0072508587227,710.7819107306609,19.225340128061946,2628026.103091402,2558814.8786303789,69211.22446102298,26.99999999999998,0.0,5760721.91491743 
 02/02  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.62524174458792,0.0,405834.07349898639 
 02/02  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.652334801796773,0.0,0.0 
 02/02  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82627247728197,0.0,0.0 
 02/02  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.500742709741109,0.0,0.0 
 02/02  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1306790076677686,0.0,0.0 
 02/02  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12739815549852236,0.0,0.0 
 02/02  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2241558523847745,0.0,0.0 
 02/03  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0219566711025935,0.0,0.0 
 02/03  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.707308117874695,0.0,0.0 
 02/03  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2751882647129917,0.0,0.0 
 02/03  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7231937584080687,0.0,0.0 
 02/03  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2125423398469119,0.0,0.0 
 02/03  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7479049717234,0.0,0.0 
 02/03  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.26671456489282,0.0,0.0 
 02/03  08:00:00,42.32173524847515,493.52196308738828,267.2099604090041,42.32173524847515,117.90424176128733,267.2099604090041,1018.1325839023385,254.09867947995714,764.0339044223815,3665277.3020484189,914755.2461278457,2750522.0559205736,267.2099604090041,1018.1325839023385,254.09867947995714,764.0339044223815,3665277.3020484189,914755.2461278457,2750522.0559205736,-3.264777056262483,0.0,0.0 
 02/03  09:00:00,98.46853883071539,776.2344037486996,613.7470022424952,98.46853883071539,334.3162176479348,613.7470022424952,2435.335078581255,1738.850217834143,696.4848607471117,8767206.282892518,6259860.784202915,2507345.498689602,613.7470022424952,2435.335078581255,1738.850217834143,696.4848607471117,8767206.282892518,6259860.784202915,2507345.498689602,2.3508757782219278,0.0,0.0 
 02/03  10:00:00,115.44549229824252,730.9942494722809,831.8023687176087,115.44549229824252,485.76634368861098,831.8023687176087,3454.572514307497,2653.078524843324,801.493989464173,12436461.051506987,9551082.689435965,2885378.3620710226,831.8023687176087,3454.572514307497,2653.078524843324,801.493989464173,12436461.051506987,9551082.689435965,2885378.3620710226,12.110735969563838,0.0,0.0 
 02/03  11:00:00,113.46119892595098,523.0964247488074,937.3151590907869,113.46119892595098,573.5522794606923,937.3151590907869,3986.8957248614249,3225.770247253981,761.1254776074438,14352824.609501129,11612772.890114332,2740051.719386798,937.3151590907869,3986.8957248614249,3225.770247253981,761.1254776074438,14352824.609501129,11612772.890114332,2740051.719386798,22.591097329825226,0.0,105971.58751200291 
 02/03  12:00:00,103.63791999191287,257.306595263932,952.5915035509037,103.63791999191287,600.1389536602669,952.5915035509037,4107.147100709613,3508.374195442896,598.7729052667177,14785729.562554608,12630147.103594425,2155582.4589601836,952.5915035509037,4107.147100709613,3508.374195442896,598.7729052667177,14785729.562554608,12630147.103594425,2155582.4589601836,26.997537975150473,0.0,8067938.05261491 
 02/03  13:00:00,84.23285141581975,84.23285141581975,905.6137884935613,183.28681939637938,566.9323608582454,905.6137884935613,3926.2986779096124,3494.981599883433,431.3170780261793,14134675.240474605,12581933.759580359,1552741.4808942455,905.6137884935613,3926.2986779096124,3494.981599883433,431.3170780261793,14134675.240474605,12581933.759580359,1552741.4808942455,26.999997784026033,0.0,15833513.12805612 
 02/03  14:00:00,59.27219633982489,59.27219633982489,794.8006754467743,376.78660630895089,476.015023270202,794.8006754467743,3437.3077937392124,3165.6502826261305,271.6575111130818,12374308.057461165,11396341.01745407,977967.0400070944,794.8006754467743,3437.3077937392124,3165.6502826261305,271.6575111130818,12374308.057461165,11396341.01745407,977967.0400070944,26.999999977596916,0.0,17437188.122362056 
 02/03  15:00:00,35.178711925967927,35.178711925967927,632.4018212914122,502.05734258088048,343.18815324887415,632.4018212914122,2691.0050875186796,2552.099307086144,138.90578043253508,9687618.315067245,9187557.50551012,500060.8095571262,632.4018212914122,2691.0050875186796,2552.099307086144,138.90578043253508,9687618.315067245,9187557.50551012,500060.8095571262,26.99999999977288,0.0,15312017.87897971 
 02/03  16:00:00,18.79186382512848,18.79186382512848,425.0504339011134,511.5515796621215,187.91769680017169,425.0504339011134,1727.2265746517517,1654.6523735682957,72.57420108345592,6218015.668746306,5956748.544845864,261267.12390044135,425.0504339011134,1727.2265746517517,1654.6523735682957,72.57420108345592,6218015.668746306,5956748.544845864,261267.12390044135,26.999999999998594,0.0,10732675.246992846 
 02/03  17:00:00,4.633029203326231,4.633029203326231,178.39944038888167,316.80867737945536,46.32980550935537,178.39944038888167,652.0842115463647,634.191447094863,17.892764451501795,2347503.1615669128,2283089.209541506,64413.95202540646,178.39944038888167,652.0842115463647,634.191447094863,17.892764451501795,2347503.1615669128,2283089.209541506,64413.95202540646,27.0,0.0,4612529.625164607 
 02/03  18:00:00,0.0024709064834986698,0.0024709064834986698,9.90063723267316,24.449685870979864,0.024675064135622414,9.90063723267316,30.449869280973798,30.440326637111509,0.009542643862289768,109619.52941150568,109585.17589360143,34.35351790424316,9.90063723267316,30.449869280973798,30.440326637111509,0.009542643862289768,109619.52941150568,109585.17589360143,34.35351790424316,26.266755320557185,0.0,200751.62166635265 
 02/03  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.797198151222516,0.0,0.0 
 02/03  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.571061599657277,0.0,0.0 
 02/03  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168239319327042,0.0,0.0 
 02/03  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0771212513640937,0.0,0.0 
 02/03  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.812529555691994,0.0,0.0 
 02/03  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1674515861383059,0.0,0.0 
 02/04  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.22675124643062,0.0,0.0 
 02/04  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.222117752148768,0.0,0.0 
 02/04  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.728351822464121,0.0,0.0 
 02/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.79375543300354,0.0,0.0 
 02/04  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.807310568563304,0.0,0.0 
 02/04  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.686998488937751,0.0,0.0 
 02/04  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.549227315059287,0.0,0.0 
 02/04  08:00:00,9.791049598592274,10.526293104463825,10.163564329774195,9.791049598592274,19.013591458829894,10.163564329774195,39.19352061844586,0.9859936588538377,38.207526959592019,141096.67422640508,3549.577171873816,137547.09705453128,10.163564329774195,39.19352061844586,0.9859936588538377,38.207526959592019,141096.67422640508,3549.577171873816,137547.09705453128,-4.96235313827486,0.0,0.0 
 02/04  09:00:00,22.85603995638406,25.021452512738969,24.489416967456088,22.85603995638406,44.593834025741539,24.489416967456088,94.80261644290344,6.532562168242976,88.27005427466048,341289.41919445249,23517.223805674716,317772.1953887777,24.489416967456088,94.80261644290344,6.532562168242976,88.27005427466048,341289.41919445249,23517.223805674716,317772.1953887777,-4.458462419048754,0.0,0.0 
 02/04  10:00:00,34.95956254911741,36.86607077903044,37.17471501418678,34.95956254911741,67.93967585664039,37.17471501418678,144.4201168231882,9.406243487398735,135.0138733357895,519912.42056347758,33862.47655463545,486049.9440088422,37.17471501418678,144.4201168231882,9.406243487398735,135.0138733357895,519912.42056347758,33862.47655463545,486049.9440088422,-3.8564894690859008,0.0,0.0 
 02/04  11:00:00,43.5435985646756,45.067959233969407,46.60305201684647,43.5435985646756,84.56013945554203,46.60305201684647,181.4889208220209,13.323489892050656,168.16543092997024,653360.1149592752,47964.56361138237,605395.5513478929,46.60305201684647,181.4889208220209,13.323489892050656,168.16543092997024,653360.1149592752,47964.56361138237,605395.5513478929,-3.2210942344795958,0.0,0.0 
 02/04  12:00:00,47.781874278673779,48.37792896369451,51.06929801263972,47.781874278673779,92.61899349661064,51.06929801263972,198.98722245737288,14.453565534644924,184.53365692272792,716354.0008465422,52032.83592472172,664321.1649218206,51.06929801263972,198.98722245737288,14.453565534644924,184.53365692272792,716354.0008465422,52032.83592472172,664321.1649218206,-2.668415877749472,0.0,0.0 
 02/04  13:00:00,47.18970827518205,47.18970827518205,50.49343217763451,47.59217749476527,91.51358536263013,50.49343217763451,196.78275788000568,14.536046787245255,182.24671109276043,708417.9283680205,52329.76843408291,656088.1599339376,50.49343217763451,196.78275788000568,14.536046787245255,182.24671109276043,708417.9283680205,52329.76843408291,656088.1599339376,-2.056501108726308,0.0,0.0 
 02/04  14:00:00,41.72796352884946,41.72796352884946,44.73751563487485,43.02439054849242,81.11796718440896,44.73751563487485,174.297629992652,13.144183792371697,161.1534462002803,627471.4679735472,47319.061652538105,580152.406321009,44.73751563487485,174.297629992652,13.144183792371697,161.1534462002803,627471.4679735472,47319.061652538105,580152.406321009,-1.5155250910878274,0.0,0.0 
